NLC,lsoa21cd,lnc_grp,piece_area_m2,covered_area_m2
549,E01004472,3,79811.95673034184,1692061.271941187
549,E01004473,3,31539.100820808846,1692061.271941187
549,E01004474,2,3643.469483409233,1692061.271941187
549,E01004476,2,226231.96429671266,1692061.271941187
549,E01004477,2,195069.71815617898,1692061.271941187
549,E01004478,2,32561.287916603615,1692061.271941187
549,E01004479,4,34538.70568239565,1692061.271941187
549,E01004480,3,86905.8230850505,1692061.271941187
549,E01004550,4,10278.940585222006,1692061.271941187
549,E01004554,5,162244.41635937733,1692061.271941187
549,E01004555,3,43906.226508341046,1692061.271941187
550,E01000166,5,232951.84989370595,1923513.9703284132
550,E01000168,5,239504.43108792845,1923513.9703284132
550,E01000172,7,102173.76579355926,1923513.9703284132
550,E01001415,7,875567.1479664914,1923513.9703284132
550,E01001417,7,206007.56288900145,1923513.9703284132
550,E01001418,5,267309.2126977267,1923513.9703284132
551,E01000126,2,139695.61117398666,1900645.4903005182
551,E01000130,4,295.00362830301964,1900645.4903005182
551,E01000131,4,223350.12918206537,1900645.4903005182
551,E01000147,5,188744.43018437567,1900645.4903005182
551,E01000150,4,844.8105884568799,1900645.4903005182
551,E01000151,3,33990.927995021026,1900645.4903005182
551,E01000152,4,50.99411716969062,1900645.4903005182
551,E01000153,3,27506.326963455307,1900645.4903005182
551,E01000154,2,170202.3905628884,1900645.4903005182
551,E01000516,2,74880.67836304884,1900645.4903005182
551,E01033915,4,68275.79594732406,1900645.4903005182
551,E01033916,1,136840.29936477158,1900645.4903005182
551,E01033917,1,20440.418714400766,1900645.4903005182
551,E01033918,3,86113.81747827772,1900645.4903005182
551,E01033919,3,45738.153144024946,1900645.4903005182
551,E01033920,3,180105.65825976056,1900645.4903005182
551,E01033921,3,40903.86651942957,1900645.4903005182
551,E01033922,3,96109.73275687844,1900645.4903005182
551,E01033923,2,92908.32994193953,1900645.4903005182
551,E01033924,4,144755.50153700242,1900645.4903005182
551,E01033925,5,88104.84760599978,1900645.4903005182
551,E01033929,4,40776.753454123995,1900645.4903005182
551,E01033930,4,11.012817813993909,1900645.4903005182
552,E01003357,4,6680.89587447805,1701150.2829709218
552,E01003359,2,149351.57736354184,1701150.2829709218
552,E01003360,3,5.626307584212038,1701150.2829709218
552,E01003368,5,61394.91048499438,1701150.2829709218
552,E01003369,3,117836.28960496729,1701150.2829709218
552,E01003370,2,173563.95077991427,1701150.2829709218
552,E01003371,3,92622.33673819623,1701150.2829709218
552,E01003372,2,60871.094595011244,1701150.2829709218
552,E01003406,5,98909.72460927613,1701150.2829709218
552,E01003407,2,112989.89528895704,1701150.2829709218
552,E01003408,3,51498.02237781802,1701150.2829709218
552,E01003455,4,133020.13635638557,1701150.2829709218
552,E01003459,5,125417.26731192687,1701150.2829709218
552,E01004530,2,919.2935933995641,1701150.2829709218
552,E01004617,1,30360.463887073667,1701150.2829709218
552,E01034579,5,492.0201930941803,1701150.2829709218
552,E01034580,2,169731.5391223246,1701150.2829709218
552,E01034581,2,315485.2384819786,1701150.2829709218
553,E01000918,1,35680.91895689612,284915.1217793912
553,E01000919,1,50966.39261553985,284915.1217793912
553,E01004734,1,15655.667623800658,284915.1217793912
553,E01004735,1,182612.14258315458,284915.1217793912
555,E01000015,4,133602.47907457594,1918035.7210223714
555,E01000016,5,66.72023873663935,1918035.7210223714
555,E01000018,4,6283.920755737114,1918035.7210223714
555,E01000035,5,280681.1561990123,1918035.7210223714
555,E01000036,5,302009.1115340182,1918035.7210223714
555,E01000039,7,244871.36946936994,1918035.7210223714
555,E01000103,6,56789.99008846542,1918035.7210223714
555,E01000104,5,193948.20359864496,1918035.7210223714
555,E01000105,5,760.9230758246052,1918035.7210223714
555,E01000106,5,168439.10265435904,1918035.7210223714
555,E01000107,6,305078.77297362604,1918035.7210223714
555,E01000108,6,225503.9713600012,1918035.7210223714
556,E01000013,4,228509.86615450121,1868864.2987779023
556,E01000014,5,218697.06055494962,1868864.2987779023
556,E01000015,4,136110.4908278032,1868864.2987779023
556,E01000016,5,26525.904118892653,1868864.2987779023
556,E01000017,5,65647.69193706961,1868864.2987779023
556,E01000018,4,132519.45097945436,1868864.2987779023
556,E01000053,3,10091.300704690346,1868864.2987779023
556,E01000058,5,53752.46473731081,1868864.2987779023
556,E01000059,5,176390.21924164618,1868864.2987779023
556,E01000079,5,111646.46396671225,1868864.2987779023
556,E01000084,3,166476.84135252368,1868864.2987779023
556,E01000085,3,137804.80921721822,1868864.2987779023
556,E01000086,5,88776.5357699497,1868864.2987779023
556,E01000087,5,9903.133792101878,1868864.2987779023
556,E01000088,5,28028.491500967004,1868864.2987779023
556,E01000103,6,10029.01234692764,1868864.2987779023
556,E01000105,5,237967.7748808645,1868864.2987779023
556,E01000106,5,29986.78669431938,1868864.2987779023
558,E01000502,5,73833.767843776,1511515.1156370528
558,E01000503,5,99640.16883339304,1511515.1156370528
558,E01000504,3,2256.5479299123726,1511515.1156370528
558,E01000505,4,106942.87615306678,1511515.1156370528
558,E01000506,4,112471.53140424052,1511515.1156370528
558,E01000507,4,261245.69634519747,1511515.1156370528
558,E01000508,4,53204.8485050483,1511515.1156370528
558,E01000510,3,115.22795345411058,1511515.1156370528
558,E01000511,4,31595.9678033465,1511515.1156370528
558,E01000512,4,127230.69020019422,1511515.1156370528
558,E01000554,5,13609.84649660387,1511515.1156370528
558,E01000555,5,10314.867663894034,1511515.1156370528
558,E01000637,2,45592.49999065879,1511515.1156370528
558,E01000638,4,291851.60871820676,1511515.1156370528
558,E01000640,2,105842.78181397237,1511515.1156370528
558,E01000641,2,100694.99076324781,1511515.1156370528
558,E01000643,5,56609.92485562812,1511515.1156370528
558,E01000644,2,18461.272363211854,1511515.1156370528
559,E01003515,3,3187.2750122349603,546160.0737547341
559,E01033580,5,122214.58137726207,546160.0737547341
559,E01034212,2,25847.13343498254,546160.0737547341
559,E01034225,4,51503.840019838084,546160.0737547341
559,E01034227,3,24243.51185313865,546160.0737547341
559,E01034229,4,301353.05966116226,546160.0737547341
559,E01034230,3,14132.400249148151,546160.0737547341
559,E01034231,6,3678.2721469673584,546160.0737547341
560,E01001223,5,138235.4916213069,1474899.9295204934
560,E01001225,4,230377.31828748822,1474899.9295204934
560,E01001226,4,127970.81361071057,1474899.9295204934
560,E01001227,5,4720.812801668771,1474899.9295204934
560,E01001228,4,92647.96024857946,1474899.9295204934
560,E01001230,5,14068.518068923033,1474899.9295204934
560,E01001234,6,127.03761375434107,1474899.9295204934
560,E01001235,4,165723.68497830935,1474899.9295204934
560,E01001236,2,197025.45311639112,1474899.9295204934
560,E01001237,6,32203.431838977856,1474899.9295204934
560,E01001275,5,135087.69500794483,1474899.9295204934
560,E01001386,5,48772.334542461576,1474899.9295204934
560,E01001387,2,43896.53428813517,1474899.9295204934
560,E01034030,3,242789.33986384308,1474899.9295204934
560,E01034031,3,1253.5036319992098,1474899.9295204934
561,E01001231,5,134672.757160481,1206672.6915158324
561,E01001232,5,130498.14803926698,1206672.6915158324
561,E01001234,6,220228.15665797386,1206672.6915158324
561,E01001235,4,66291.9117086785,1206672.6915158324
561,E01001237,6,181047.07351726908,1206672.6915158324
561,E01001350,5,183162.1903265307,1206672.6915158324
561,E01001351,2,11671.232683068592,1206672.6915158324
561,E01001352,4,126261.92863396092,1206672.6915158324
561,E01001353,2,5989.506592724174,1206672.6915158324
561,E01001354,4,146849.78619587864,1206672.6915158324
562,E01002812,2,37869.828115023825,637520.2152337487
562,E01002813,1,15038.766383419734,637520.2152337487
562,E01002814,2,17123.780121822125,637520.2152337487
562,E01002815,2,57943.094433708306,637520.2152337487
562,E01002817,1,34878.74022450233,637520.2152337487
562,E01002834,2,39735.76672767407,637520.2152337487
562,E01002839,2,24623.593413278453,637520.2152337487
562,E01002846,2,13943.273601760675,637520.2152337487
562,E01002847,2,71098.37834291482,637520.2152337487
562,E01002848,2,23464.68848827758,637520.2152337487
562,E01002849,3,45839.29603298124,637520.2152337487
562,E01002850,2,75981.34416244505,637520.2152337487
562,E01002851,2,64508.25603772019,637520.2152337487
562,E01002888,1,450.45871033439437,637520.2152337487
562,E01002894,2,36401.266099121305,637520.2152337487
562,E01002896,1,8836.246823048576,637520.2152337487
562,E01002898,2,69783.43751571602,637520.2152337487
563,E01001239,2,12698.945507133249,1773801.773483229
563,E01001240,3,193847.88457364868,1773801.773483229
563,E01001241,4,172448.4628246336,1773801.773483229
563,E01001242,4,7764.240028505879,1773801.773483229
563,E01001243,4,145440.979651741,1773801.773483229
563,E01001875,3,151697.89766189325,1773801.773483229
563,E01001876,4,633867.9393515793,1773801.773483229
563,E01001877,2,33528.65890097136,1773801.773483229
563,E01001878,3,111362.8640088037,1773801.773483229
563,E01001954,4,2005.8255767755043,1773801.773483229
563,E01001955,4,70092.76926865801,1773801.773483229
563,E01001956,4,10153.150217196784,1773801.773483229
563,E01001959,2,224466.95457433598,1773801.773483229
563,E01034027,4,4425.2013373526925,1773801.773483229
564,E01002191,5,95017.5320529386,1781950.5848733739
564,E01002196,7,31986.3813026601,1781950.5848733739
564,E01002417,5,272948.4763194815,1781950.5848733739
564,E01002418,5,203410.51751658428,1781950.5848733739
564,E01002419,6,296915.8032752604,1781950.5848733739
564,E01002420,5,128805.85937797547,1781950.5848733739
564,E01002421,5,23391.244547506667,1781950.5848733739
564,E01002431,6,328229.8334419098,1781950.5848733739
564,E01002432,5,275787.8365770294,1781950.5848733739
564,E01002433,5,66157.4785917974,1781950.5848733739
564,E01002437,7,59299.62187023033,1781950.5848733739
565,E01000177,4,64296.27251399339,2007391.033949436
565,E01000178,5,177612.3023861021,2007391.033949436
565,E01000180,5,179188.06228947995,2007391.033949436
565,E01000181,3,102336.04766514845,2007391.033949436
565,E01000182,6,224146.13849597922,2007391.033949436
565,E01000183,6,76981.60849745185,2007391.033949436
565,E01000206,7,108540.08075930788,2007391.033949436
565,E01000208,5,450655.11797855166,2007391.033949436
565,E01000210,5,2436.5880337269164,2007391.033949436
565,E01000213,7,16056.618996657493,2007391.033949436
565,E01001992,5,112978.836329399,2007391.033949436
565,E01001993,5,106274.54936136627,2007391.033949436
565,E01001994,5,254171.7828841307,2007391.033949436
565,E01002008,5,4594.193835357199,2007391.033949436
565,E01002010,5,98563.7731119912,2007391.033949436
565,E01002011,5,28559.06081079265,2007391.033949436
566,E01003490,4,15057.18714539162,1804633.3870216084
566,E01003520,4,172828.51225971125,1804633.3870216084
566,E01003521,4,141323.3703962361,1804633.3870216084
566,E01003522,2,42415.00222043501,1804633.3870216084
566,E01003523,4,54510.244278726335,1804633.3870216084
566,E01003524,3,34508.49284766728,1804633.3870216084
566,E01003525,4,81282.02418918494,1804633.3870216084
566,E01003528,3,83077.30650836891,1804633.3870216084
566,E01003529,2,126570.84455010988,1804633.3870216084
566,E01003530,3,79037.86131169261,1804633.3870216084
566,E01003531,4,210522.86745122555,1804633.3870216084
566,E01003532,4,122781.47717688931,1804633.3870216084
566,E01003533,1,76731.67791129992,1804633.3870216084
566,E01003534,2,39904.02161183927,1804633.3870216084
566,E01003563,4,8026.173676123838,1804633.3870216084
566,E01003565,1,96.81739921055845,1804633.3870216084
566,E01003589,4,18659.897113634557,1804633.3870216084
566,E01003621,3,43503.81933945722,1804633.3870216084
566,E01003622,4,24459.345606914256,1804633.3870216084
566,E01003625,4,146344.5108777912,1804633.3870216084
566,E01003626,3,84191.66520695019,1804633.3870216084
566,E01003627,3,49543.87027187401,1804633.3870216084
566,E01003628,3,109074.86575221123,1804633.3870216084
566,E01003629,2,40181.531918663415,1804633.3870216084
567,E01004499,2,126818.27112107986,1763166.3777707359
567,E01004500,3,181092.55257850446,1763166.3777707359
567,E01004501,6,27427.687600172892,1763166.3777707359
567,E01004502,3,54822.235788515514,1763166.3777707359
567,E01004503,3,221595.2709225954,1763166.3777707359
567,E01004504,4,79172.28425331767,1763166.3777707359
567,E01004505,3,59716.41204941971,1763166.3777707359
567,E01004506,4,182060.5759752265,1763166.3777707359
567,E01004507,2,163188.8014390586,1763166.3777707359
567,E01004511,4,102183.96347996632,1763166.3777707359
567,E01004602,2,151331.643407817,1763166.3777707359
567,E01004607,4,24761.450156925013,1763166.3777707359
567,E01004609,1,161346.803826538,1763166.3777707359
567,E01004628,3,22126.974662251967,1763166.3777707359
567,E01004643,3,6775.747251055231,1763166.3777707359
567,E01033135,5,75955.20062639892,1763166.3777707359
567,E01035490,2,115248.14852889703,1763166.3777707359
567,E01035492,2,575.8073429177227,1763166.3777707359
567,E01035493,3,6966.546760078037,1763166.3777707359
568,E01000134,5,1521.2611726821283,1948979.1720690858
568,E01000186,5,58045.12862387893,1948979.1720690858
568,E01000190,5,52759.63521197851,1948979.1720690858
568,E01000191,7,123066.82553012235,1948979.1720690858
568,E01000192,5,262945.4178095585,1948979.1720690858
568,E01000193,3,315293.17767540907,1948979.1720690858
568,E01000194,2,373512.04402832297,1948979.1720690858
568,E01000226,5,118960.27341768239,1948979.1720690858
568,E01000227,5,202760.08455091892,1948979.1720690858
568,E01000230,5,41776.08056406387,1948979.1720690858
568,E01000232,5,1335.7304239662976,1948979.1720690858
568,E01000233,4,49551.91904142384,1948979.1720690858
568,E01002116,4,120771.34786453556,1948979.1720690858
568,E01002118,4,62663.15293475464,1948979.1720690858
568,E01002119,4,138018.08694070423,1948979.1720690858
568,E01033913,4,25999.006279083515,1948979.1720690858
569,E01004657,1,264.96751150918556,324389.54440469306
569,E01004658,1,12412.53612203667,324389.54440469306
569,E01004661,1,90744.92491629529,324389.54440469306
569,E01004663,1,64664.32990901771,324389.54440469306
569,E01004680,2,6775.088698511235,324389.54440469306
569,E01004683,3,52.494499968706855,324389.54440469306
569,E01004684,1,43695.52920721945,324389.54440469306
569,E01004686,1,53567.47299090663,324389.54440469306
569,E01033594,1,32668.399345521422,324389.54440469306
569,E01033601,1,612.6263592124925,324389.54440469306
569,E01033603,2,5865.73334592744,324389.54440469306
569,E01033604,1,13065.441498566855,324389.54440469306
570,E01003110,1,18370.155077891344,929409.7476012465
570,E01003930,2,73794.05125660662,929409.7476012465
570,E01003932,2,150934.50578169286,929409.7476012465
570,E01003933,1,170438.19957755736,929409.7476012465
570,E01003937,2,62923.89282169218,929409.7476012465
570,E01003942,2,3620.3329270410777,929409.7476012465
570,E01003943,3,20883.04551527258,929409.7476012465
570,E01003960,4,13120.685521598754,929409.7476012465
570,E01032583,2,4627.8333337309605,929409.7476012465
570,E01032639,2,20568.689899014636,929409.7476012465
570,E01032719,2,33293.288276435065,929409.7476012465
570,E01033868,1,42115.61407312481,929409.7476012465
570,E01033873,1,159440.43340681784,929409.7476012465
570,E01033874,1,33711.06694069927,929409.7476012465
570,E01033875,1,38371.63941303505,929409.7476012465
570,E01033876,1,49361.2636099589,929409.7476012465
570,E01033877,2,33835.050169077134,929409.7476012465
571,E01000039,7,46432.329544089764,1988306.2025061063
571,E01002260,7,356297.94758591,1988306.2025061063
571,E01002261,5,204548.9334501423,1988306.2025061063
571,E01002262,6,212997.80438571624,1988306.2025061063
571,E01002263,7,18628.76656813782,1988306.2025061063
571,E01002264,6,125791.62840252562,1988306.2025061063
571,E01002265,7,56319.07402611622,1988306.2025061063
571,E01002266,6,86183.75348492968,1988306.2025061063
571,E01002286,6,202129.7372035341,1988306.2025061063
571,E01002287,6,183592.19613051286,1988306.2025061063
571,E01002288,6,2710.9770923577717,1988306.2025061063
571,E01002322,7,63501.79473565735,1988306.2025061063
571,E01002324,7,26889.308235585904,1988306.2025061063
571,E01002365,6,204817.49328081554,1988306.2025061063
571,E01002366,5,197464.45838007523,1988306.2025061063
573,E01001629,4,41219.59490625946,1166432.6840266078
573,E01001633,3,41695.689350108594,1166432.6840266078
573,E01001634,4,56409.177547536005,1166432.6840266078
573,E01001695,2,112888.53325589273,1166432.6840266078
573,E01001696,2,150997.20558132647,1166432.6840266078
