unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
687,0,2,Rickmansworth,LU,-0.4737058106627786,51.64028836634988,2,True
6874,0,2,Chadwell Heath,EZL,0.1297,51.56807,2,True
6876,3,5,Forest Gate,EZL,0.024635,51.549605,5,True
6877,0,2,Gidea Park,EZL,0.2055199999999999,51.58182,2,True
6878,0,3,Goodmayes,EZL,0.11034,51.56568,2,False
6879,0,2,Harold Wood,EZL,0.233175,51.59326,2,True
688,0,2,Roding Valley,LU,0.0437096502446484,51.61707861416649,2,True
6881,3,3,Ilford,EZL,0.0687433333333333,51.558816666666665,5,False
6883,3,5,Manor Park,EZL,0.04638,51.55262,5,True
6886,3,5,Romford,"EZL,LO",0.1831499999999999,51.574815,5,True
6893,3,5,Seven Kings,EZL,0.097205,51.56387,5,True
690,3,5,Royal Oak,LU,-0.1877862733299185,51.51904813011949,5,True
691,0,2,Ruislip,LU,-0.4217906669062553,51.57129177940531,2,True
6913,0,2,Bush Hill Park,LO,-0.06931,51.641495000000006,2,True
6914,0,2,Chingford,LO,0.0101,51.63349,2,True
6919,0,2,Highams Park,LO,-0.0005366666666666,51.6082,2,True
692,0,2,Ruislip Gardens,LU,-0.4107169346271762,51.56077549009729,2,True
6926,0,2,Clapton,LO,-0.05721,51.56145,2,True
693,0,2,Ruislip Manor,LU,-0.411812431756392,51.5734761421505,2,True
6934,0,3,Stoke Newington,LO,-0.07311,51.56532,2,False
694,3,4,Russell Square,LU,-0.1242697810208252,51.52305918332612,5,False
6941,0,3,Edmonton Green,LO,-0.06087,51.62492,2,False
6947,0,3,Southbury,LO,-0.05263,51.64887,2,False
695,4,4,St. James's Park,LU,-0.1336270216533475,51.49956127784573,4,True
6952,0,3,Turkey Street,LO,-0.04707,51.6726,2,False
6954,0,2,Wood Street,LO,-0.00261,51.58645,2,True
6956,0,3,White Hart Lane,LO,-0.071,51.60533,2,False
6958,3,5,Bruce Grove,LO,-0.06995,51.59415,5,True
6959,0,3,Enfield Town,LO,-0.08008,51.652515,2,False
696,3,5,St. John's Wood,LU,-0.1741475741935914,51.53520496988703,5,True
6962,4,3,Cambridge Heath,LO,-0.05723,51.53238,4,False
6966,4,3,London Fields,LO,-0.057985,51.541025000000005,4,False
6967,0,5,Rectory Road,LO,-0.06857,51.55857,2,False
6968,0,3,Stamford Hill,LO,-0.07673,51.57444,2,False
697,4,4,St. Paul's,LU,-0.097517753107933,51.51495287569836,4,True
6970,3,5,Maryland,EZL,0.00566,51.54627,5,True
6972,0,3,Silver Street,LO,-0.06719,51.61474,2,False
