lsoa,alightings_old,boardings_old,alightings_hub_first,boardings_hub_first,boardings_delta,alightings_delta,total_old,total_hub_first,total_delta
E01003300,71.2722,32.84515,71.2722,32.84515,0.0,0.0,104.11734999999999,104.11734999999999,0.0
E01003301,316.81099,174.36408,316.81099,174.36408,0.0,0.0,491.17507,491.17507,0.0
E01003302,0.0,0.0,121.18687,495.10904,495.10904,121.18687,0.0,616.29591,616.29591
E01003303,8130.23337,7400.09962,10344.543740000001,10184.67431,2784.5746900000004,2214.310370000001,15530.332989999999,20529.218050000003,4998.885060000004
E01003304,928.49086,425.79658,928.49086,425.79658,0.0,0.0,1354.28744,1354.28744,0.0
E01003305,2116.40378,381.8866,2417.50108,775.14639,393.25979,301.0972999999999,2498.29038,3192.64747,694.35709
E01003307,159.73104999999998,126.23289,159.73104999999998,126.23289,0.0,0.0,285.96394,285.96394,0.0
E01003308,404.17799,270.64329,790.87347,469.65151,199.00822,386.69548,674.82128,1260.52498,585.7036999999999
E01003309,202.91093,107.90205,202.91093,107.90205,0.0,0.0,310.81298000000004,310.81298000000004,0.0
E01003310,303.25435,438.53747,336.65465,504.19394,65.65647000000001,33.400300000000016,741.7918199999999,840.8485900000001,99.05677000000014
E01003311,186.98331,133.88438,106.10517,48.57349,-85.31089,-80.87813999999999,320.86769,154.67866,-166.18902999999997
E01003312,22.83316,14.26706,22.83316,14.26706,0.0,0.0,37.10022,37.10022,0.0
E01003313,218.5279,121.56858,259.62538,150.04425,28.475670000000008,41.09748000000002,340.09648,409.66963,69.57315
E01003314,28.81147,14.40035,28.81147,14.40035,0.0,0.0,43.21182,43.21182,0.0
E01003315,33.4003,65.65647,0.0,0.0,-65.65647,-33.4003,99.05677,0.0,-99.05677
E01003316,344.08312,334.41067,0.0,0.0,-334.41067,-344.08312,678.49379,0.0,-678.49379
E01003318,11568.15459,10232.059369999999,11364.835289999999,11556.03504,1323.9756700000016,-203.31930000000102,21800.21396,22920.870329999998,1120.656369999997
E01003319,236.46224,378.89734,323.57033,404.35195,25.454610000000002,87.10809,615.35958,727.92228,112.56269999999995
E01003320,777.37012,293.2117,161.88176,124.24089000000001,-168.97081,-615.4883600000001,1070.58182,286.12265,-784.4591700000001
E01003321,344.56395,527.39405,787.87107,662.76484,135.37079000000006,443.30712000000005,871.958,1450.63591,578.67791
E01003322,617.86843,661.58975,1437.97751,1414.11756,752.5278099999999,820.10908,1279.45818,2852.09507,1572.6368899999998
E01003324,2267.43652,2362.49014,0.0,0.0,-2362.49014,-2267.43652,4629.92666,0.0,-4629.92666
E01003325,17.263379999999998,28.45203,1956.48756,1009.58139,981.12936,1939.22418,45.71541,2966.06895,2920.35354
E01003326,48.97952,103.65124,48.979519999999994,103.65124,0.0,-7.105427357601002e-15,152.63076,152.63076,0.0
E01003327,1658.22115,1987.5402100000001,1658.22115,1987.54021,-2.2737367544323206e-13,0.0,3645.7613600000004,3645.76136,-4.547473508864641e-13
E01003328,45.67736,38.58530999999999,45.67736,38.58530999999999,0.0,0.0,84.26266999999999,84.26266999999999,0.0
E01003330,162.13142,67.13389,418.62649999999996,207.7253,140.59141,256.49508,229.26531,626.3517999999999,397.0864899999999
E01003331,486.66504,256.17864,251.85274,126.20644999999999,-129.97218999999998,-234.81229999999996,742.84368,378.05919,-364.78448999999995
E01003332,310.90178,146.18491,228.20091,114.27291,-31.912000000000006,-82.70086999999998,457.08669,342.47382,-114.61286999999999
E01003333,261.60657,195.88278,261.60657,195.88278,0.0,0.0,457.48934999999994,457.48934999999994,0.0
E01003334,2223.41288,2010.42649,2369.7609,2155.71664,145.29015000000004,146.34802000000036,4233.83937,4525.47754,291.6381700000002
E01003335,41.09748,28.47567,0.0,0.0,-28.47567,-41.09748,69.57315,0.0,-69.57315
E01003336,518.94561,273.15891,518.94561,273.15891,0.0,0.0,792.10452,792.10452,0.0
E01003337,461.19015,230.08208,793.04117,309.1119,79.02982,331.85101999999995,691.27223,1102.1530699999998,410.8808399999998
E01003338,422.28417,888.36883,0.0,0.0,-888.36883,-422.28417,1310.653,0.0,-1310.653
E01003339,964.41148,896.03121,721.16671,440.20373,-455.82748,-243.24477000000002,1860.4426899999999,1161.37044,-699.0722499999999
E01003340,8640.5731,7148.14485,8668.91162,7170.28371,22.138860000000022,28.338520000001154,15788.717949999998,15839.19533,50.477380000002086
E01003341,28.50294,41.30508,0.0,0.0,-41.30508,-28.50294,69.80802,0.0,-69.80802
E01003342,629.03353,291.94804,653.24421,318.76923999999997,26.821199999999976,24.21067999999991,920.98157,972.0134499999999,51.03187999999989
E01003344,241.54674,90.6987,217.50047999999998,83.04372,-7.654980000000009,-24.046260000000018,332.24544000000003,300.5442,-31.70124000000004
E01003346,408.77642000000003,262.29963,271.94867999999997,127.1671,-135.13252999999997,-136.82774000000006,671.07605,399.11578,-271.96027000000004
E01003347,372.15905,200.41622,354.19255,164.05483,-36.36139,-17.966499999999996,572.57527,518.24738,-54.327890000000025
E01003348,859.05271,466.15586,396.35462,203.93294,-262.22292000000004,-462.69809000000004,1325.20857,600.28756,-724.92101
E01003350,192.22854,65.57693,136.88426,53.7263,-11.850630000000002,-55.34428,257.80547,190.61056000000002,-67.19491
E01003351,278.67698,69.43675,415.50471999999996,204.56928,135.13252999999997,136.82773999999995,348.11373000000003,620.074,271.9602699999999
E01003352,1234.3134,1142.30616,110.77875,54.443639999999995,-1087.8625200000001,-1123.53465,2376.61956,165.22239,-2211.39717
E01003353,48.426,1.8167999999999997,96.16326,24.82622,23.00942,47.73725999999999,50.2428,120.98947999999999,70.74667999999998
E01003354,105.8345,49.61465,147.59322,117.61755,68.0029,41.75872,155.44915,265.21077,109.76162000000002
E01003355,418.06499,455.92328,899.46043,889.77746,433.85418000000004,481.39543999999995,873.98827,1789.2378899999999,915.2496199999998
E01003356,376.23847,306.3979,324.59807,260.10158,-46.29631999999998,-51.6404,682.6363699999999,584.69965,-97.93671999999992
E01003357,479.21407999999997,417.61888,0.0,0.0,-417.61888,-479.21407999999997,896.83296,0.0,-896.83296
E01003358,766.13614,1348.80726,763.95478,1332.57196,-16.235300000000052,-2.181359999999927,2114.9434,2096.5267400000002,-18.416659999999865
E01003359,1777.98052,1707.15184,1777.98052,1707.15184,0.0,0.0,3485.13236,3485.13236,0.0
E01003360,1808.39537,1932.4284,1771.20364,1891.33835,-41.09005000000002,-37.19173000000001,3740.82377,3662.5419899999997,-78.28178000000025
E01003361,481.75952,222.78005000000002,658.65757,306.10432,83.32426999999996,176.89804999999996,704.53957,964.76189,260.22231999999997
E01003362,202.72843,103.56837,25.830379999999998,20.2441,-83.32427,-176.89805,306.2968,46.074479999999994,-260.22232
E01003363,339.4978,143.94693,290.00768999999997,119.40901,-24.537920000000014,-49.490110000000016,483.44473,409.4167,-74.02803
E01003364,230.96425,86.27117,367.20835,161.70691,75.43574,136.2441,317.23542,528.91526,211.67984
E01003365,49.73402,19.37866,49.73402,19.37866,0.0,0.0,69.11268,69.11268,0.0
E01003366,337.68584,113.62275,211.43858,90.19216,-23.430589999999995,-126.24725999999998,451.30859,301.63074,-149.67784999999998
E01003368,225.57196,314.34235,0.0,0.0,-314.34235,-225.57196,539.91431,0.0,-539.91431
E01003370,1535.09369,1017.63629,541.33331,257.86451999999997,-759.7717700000001,-993.7603799999999,2552.72998,799.19783,-1753.53215
E01003372,117.6352,289.01821,0.0,0.0,-289.01821,-117.6352,406.65341,0.0,-406.65341
E01003373,26.26374,38.59193,0.0,0.0,-38.59193,-26.26374,64.85567,0.0,-64.85567
E01003374,2194.12517,1442.78784,2230.22692,1470.76249,27.97465000000011,36.101750000000266,3636.9130099999998,3700.98941,64.07640000000038
E01003375,1044.5979499999999,888.99585,887.2396699999999,842.47284,-46.52301,-157.35827999999992,1933.5937999999999,1729.7125099999998,-203.88129000000004
E01003376,181.81838,158.16987,151.55552,81.93077,-76.23910000000001,-30.26285999999999,339.98825,233.48629,-106.50196
E01003377,581.63258,157.89757,638.15918,272.7286,114.83102999999997,56.52660000000003,739.5301499999999,910.88778,171.35763000000009
E01003378,360.20042,151.5117,360.20042,151.5117,0.0,0.0,511.71212,511.71212,0.0
E01003379,85.01829,48.19329,85.01829,48.19329,0.0,0.0,133.21158,133.21158,0.0
E01003380,405.19017,315.90907,531.43743,339.33966,23.430589999999995,126.24725999999993,721.09924,870.7770899999999,149.67784999999992
E01003382,198.5847,93.52793,198.5847,93.52793,0.0,0.0,292.11262999999997,292.11262999999997,0.0
E01003383,3141.88357,4102.9692,440.87106,897.43672,-3205.5324799999994,-2701.01251,7244.8527699999995,1338.30778,-5906.544989999999
E01003384,231.3261,180.60662,355.67870999999997,227.39746,46.79084,124.35260999999997,411.93272,583.0761699999999,171.14344999999992
E01003386,135.45974,128.56101,99.83382,72.29554999999999,-56.26546000000002,-35.62592000000001,264.02075,172.12937,-91.89138000000003
E01003387,166.34852999999998,317.67444,166.34853,317.67444,0.0,2.842170943040401e-14,484.02297,484.02297,0.0
E01003388,301.16234,471.36884000000003,87.5009,74.4214,-396.94744000000003,-213.66143999999997,772.53118,161.9223,-610.60888
E01003389,2092.65513,2203.87668,4028.52574,3448.11351,1244.2368300000003,1935.87061,4296.53181,7476.63925,3180.1074399999998
E01003390,3533.2294,2012.42463,1757.7690400000001,807.54213,-1204.8825,-1775.46036,5545.65403,2565.31117,-2980.3428599999997
E01003392,2317.6327,779.50452,2887.95991,1736.68359,957.1790700000001,570.3272099999999,3097.13722,4624.6435,1527.50628
E01003393,2117.12936,518.48891,2234.76456,807.50712,289.01820999999995,117.63520000000017,2635.61827,3042.27168,406.6534099999999
E01003394,436.51747,97.18607,587.4675100000001,313.44573,216.25966000000003,150.95004000000006,533.70354,900.9132400000001,367.2097000000001
E01003398,394.947,315.05799,32.54961,50.69179,-264.36620000000005,-362.39739,710.00499,83.2414,-626.76359
E01003399,311.08736999999996,140.07797,311.08736999999996,140.07797,0.0,0.0,451.16533999999996,451.16533999999996,0.0
E01003400,1087.5624,1074.99352,1087.5624,1074.99352,0.0,0.0,2162.55592,2162.55592,0.0
E01003401,625.5153300000001,1227.29378,625.51533,1227.29378,0.0,-1.1368683772161603e-13,1852.8091100000001,1852.80911,-2.2737367544323206e-13
E01003402,718.78501,1661.81675,718.7850099999999,1661.81675,0.0,-1.1368683772161603e-13,2380.60176,2380.60176,0.0
E01003403,122.24843,123.76857,34.55451,100.98483,-22.783739999999995,-87.69391999999999,246.017,135.53934,-110.47765999999999
E01003404,464.72591,382.25627,464.72591,382.25627,0.0,0.0,846.98218,846.98218,0.0
E01003405,65.53283,24.73538,65.53283,24.73538,0.0,0.0,90.26821000000001,90.26821000000001,0.0
E01003406,132.66921,35.116569999999996,132.66921,35.116569999999996,0.0,0.0,167.78578,167.78578,0.0
E01003407,344.63682,54.88234,79.17155,22.11142,-32.770920000000004,-265.46527000000003,399.51916,101.28296999999999,-298.23619
E01003409,95.46789,189.62382,0.0,0.0,-189.62382,-95.46789,285.09171,0.0,-285.09171
E01003410,26.50875,119.56778,291.97402,152.3387,32.77091999999999,265.46527,146.07653,444.31272,298.23619
E01003411,294.68183,240.69608,152.26421,70.55152,-170.14456,-142.41762,535.3779099999999,222.81572999999997,-312.56217999999996
E01003412,114.32328,112.42941,162.54407999999998,115.00566,2.5762500000000017,48.22079999999998,226.75269,277.54974,50.797049999999984
E01003413,959.9453599999999,647.69854,959.9453599999999,647.69854,0.0,0.0,1607.6439,1607.6439,0.0
E01003414,291.38288,136.37337,291.38288,136.37337,0.0,0.0,427.75625,427.75625,0.0
E01003415,1754.59581,1011.60799,1039.3014,518.18547,-493.42251999999996,-715.29441,2766.2038000000002,1557.4868700000002,-1208.71693
E01003416,273.18075,178.04861,172.8986,110.41704,-67.63157,-100.28215,451.22936,283.31564,-167.91372
E01003417,341.10379,497.12045,306.80214,404.47722,-92.64323000000002,-34.301649999999995,838.22424,711.27936,-126.94488000000001
E01003419,64.40153,36.52646,52.40987,26.204720000000002,-10.321739999999998,-11.991659999999996,100.92799,78.61458999999999,-22.3134
E01003420,223.1653,261.00788,106.25577,32.48411,-228.52377,-116.90953,484.17318,138.73988,-345.43330000000003
E01003421,585.50663,240.35548,568.92934,237.3721,-2.983380000000011,-16.577289999999948,825.86211,806.30144,-19.560670000000073
E01003422,529.95603,339.50367,443.20204,288.60585,-50.897820000000024,-86.75399000000004,869.4597000000001,731.80789,-137.65181000000007
E01003423,692.37089,432.59501,692.37089,432.59501,0.0,0.0,1124.9659000000001,1124.9659000000001,0.0
E01003426,493.82502,128.86253,493.82502,128.86253,0.0,0.0,622.68755,622.68755,0.0
E01003427,8706.490819999999,12983.24772,8706.49082,12983.24772,0.0,1.8189894035458565e-12,21689.73854,21689.73854,0.0
E01003428,134.09158,93.59464999999999,134.09158,93.59464999999999,0.0,0.0,227.68622999999997,227.68622999999997,0.0
E01003430,428.59756,388.44094,1281.38993,599.1271,210.68616000000003,852.7923700000001,817.0385,1880.51703,1063.4785299999999
E01003431,882.6861700000001,479.95239000000004,882.68617,479.95239000000004,0.0,-1.1368683772161603e-13,1362.63856,1362.6385599999999,-2.2737367544323206e-13
E01003432,39.32845999999999,92.71672,45.991989999999994,96.53684,3.820120000000003,6.6635300000000015,132.04518,142.52883,10.483650000000011
E01003433,2086.74187,772.71627,1947.53798,1048.94686,276.23059,-139.20388999999977,2859.4581399999997,2996.48484,137.02670000000035
E01003434,92.66754,55.55954,0.0,0.0,-55.55954,-92.66754,148.22708,0.0,-148.22708
E01003435,581.26117,333.5055,774.21086,456.69660999999996,123.19110999999998,192.94969000000003,914.76667,1230.90747,316.1408000000001
E01003436,732.91608,122.21862,824.74144,240.25344,118.03482000000001,91.82536000000005,855.1347,1064.99488,209.86018
E01003437,677.10843,341.4482,475.97047,267.63008,-73.81811999999996,-201.13796000000002,1018.55663,743.60055,-274.95608000000004
E01003438,349.25578,67.06163,341.8124,157.27303,90.21140000000001,-7.443379999999991,416.31741,499.08543000000003,82.76802000000004
E01003439,719.31236,924.86414,719.31236,924.86414,0.0,0.0,1644.1765,1644.1765,0.0
E01003440,218.00037,118.49992,155.15998,94.76282,-23.737099999999998,-62.84039000000001,336.50029,249.9228,-86.57749000000001
E01003441,326.31676,553.20476,389.15715,576.94186,23.737100000000055,62.84039000000001,879.52152,966.09901,86.57749000000001
E01003442,129.44036,17.77356,129.44036,17.77356,0.0,0.0,147.21392,147.21392,0.0
E01003443,0.0,0.0,103.31784999999999,15.983889999999999,15.983889999999999,103.31784999999999,0.0,119.30174,119.30174
E01003444,127.19283,86.18287,110.26144000000001,69.28841,-16.894459999999995,-16.931389999999993,213.3757,179.54985,-33.82585
E01003445,501.17295,294.55066999999997,510.16981,308.30342,13.752750000000049,8.99685999999997,795.72362,818.4732300000001,22.749610000000075
E01003446,2944.7965400000003,2960.16947,2841.47869,2944.18558,-15.983889999999974,-103.31785000000036,5904.96601,5785.664269999999,-119.30174000000079
E01003447,325.49341,282.74315,452.83666,358.60546,75.86230999999998,127.34325000000001,608.23656,811.4421199999999,203.20555999999988
E01003448,212.01408999999998,280.13879,253.80221,183.06279,-97.07599999999996,41.78812000000002,492.15288,436.865,-55.28787999999997
E01003449,384.65403,340.34062,399.73206,341.99319,1.6525700000000256,15.078030000000012,724.99465,741.72525,16.73059999999998
E01003450,34.41578,49.41781,34.41578,49.41781,0.0,0.0,83.83359,83.83359,0.0
E01003451,755.57308,326.1545,583.07237,189.31101999999998,-136.84348,-172.50071000000003,1081.72758,772.38339,-309.34419
E01003452,379.53172,233.02254,608.70713,468.41568,235.39314000000002,229.17541,612.55426,1077.12281,464.5685500000001
E01003454,436.87447,217.04712,436.87447,217.04711999999998,-2.842170943040401e-14,0.0,653.9215899999999,653.9215899999999,0.0
E01003455,104.30503,61.968239999999994,0.0,0.0,-61.968239999999994,-104.30503,166.27327,0.0,-166.27327
E01003456,3585.13761,6437.7054,6213.43791,9642.74336,3205.0379600000006,2628.3002999999994,10022.84301,15856.181270000001,5833.33826
E01003458,0.0,0.0,186.97986,122.65853,122.65853,186.97986,0.0,309.63839,309.63839
E01003459,131.74361,91.64965,86.26051,72.04941,-19.60024,-45.48309999999999,223.39326,158.30991999999998,-65.08334000000002
E01003460,787.92817,856.86482,776.01586,828.8796199999999,-27.985200000000077,-11.912310000000048,1644.79299,1604.89548,-39.89751000000001
E01003461,632.2892,988.26509,632.2891999999999,988.26509,0.0,-1.1368683772161603e-13,1620.55429,1620.55429,0.0
E01003462,89.26643,68.12052,97.20096,71.26223,3.1417100000000033,7.934529999999995,157.38695,168.46319,11.076239999999984
E01003463,155.27181,58.83058,155.27181,58.83058,0.0,0.0,214.10238999999999,214.10238999999999,0.0
E01003464,50.98211,216.54308,177.61728,293.11964,76.57656,126.63516999999999,267.52519,470.73692,203.21173
E01003465,27.02894,25.80762,0.0,0.0,-25.80762,-27.02894,52.83656,0.0,-52.83656
E01003467,457.05971,234.41437000000002,444.07441,203.3466,-31.067770000000024,-12.985299999999995,691.47408,647.42101,-44.053069999999934
E01003468,19.10033,15.17895,19.10033,15.17895,0.0,0.0,34.27928,34.27928,0.0
E01003469,402.18324,354.27366,402.18324,354.27366,0.0,0.0,756.4569,756.4569,0.0
E01003470,783.85889,543.91944,783.85889,543.91944,0.0,0.0,1327.77833,1327.77833,0.0
E01003471,237.78268,136.95061,140.00202,95.13945,-41.811160000000015,-97.78066000000001,374.73329,235.14146999999997,-139.59182000000004
E01003478,224.44588,197.85261,224.44588,197.85261,0.0,0.0,422.29849,422.29849,0.0
E01003479,12.588909999999998,4.18413,0.0,0.0,-4.18413,-12.588909999999998,16.773039999999998,0.0,-16.773039999999998
E01003480,832.5917,1003.19871,873.84027,1010.28327,7.08456000000001,41.248570000000086,1835.79041,1884.12354,48.33312999999998
E01003481,72.2196,55.409369999999996,62.72897,48.9109,-6.4984699999999975,-9.490630000000003,127.62897,111.63987,-15.989099999999993
E01003483,567.31403,105.50502,52.60515,50.09344,-55.41158,-514.70888,672.8190500000001,102.69859,-570.1204600000001
E01003485,494.16492,438.12895000000003,1022.72158,525.98086,87.85190999999998,528.55666,932.29387,1548.70244,616.40857
E01003486,2742.53789,2492.38408,2742.53789,2492.38408,0.0,0.0,5234.921969999999,5234.921969999999,0.0
E01003487,30.93695,12.657309999999999,30.93695,12.657309999999999,0.0,0.0,43.59426,43.59426,0.0
E01003488,0.0,0.0,323.12024,535.17019,535.17019,323.12024,0.0,858.29043,858.29043
E01003491,1368.1016399999999,2031.61451,371.58214,899.15876,-1132.45575,-996.5194999999999,3399.71615,1270.7409,-2128.9752500000004
