lsoa,alpha,cluster_raw,cluster_aligned_to_alpha5,max_posterior,normalized_entropy,total_activity,activity_band,min_direction_reliability
E01000175,200.0,0,1,0.9996900729165386,0.0025612621744087447,138.18180999999998,below_450,0.1878007675282747
E01000176,200.0,0,1,0.9997299008063578,0.0022659600023108364,297.07122,below_450,0.32508349139034315
E01000178,200.0,0,1,0.9845429480860788,0.07262642942638582,460.39984,at_least_450,0.5293341325239764
E01000180,200.0,2,0,0.6249933050629157,0.6021896617187109,81.14881,below_450,0.15826733202267138
E01000181,200.0,0,1,0.9998657048160152,0.0012120664055951514,422.30198,below_450,0.5120757709245513
E01000182,200.0,0,1,0.9961049234722194,0.02333220929872826,1786.49415,at_least_450,0.8046221094622606
E01000183,200.0,2,0,0.9999998892753926,1.7150085793044757e-06,543.0269000000001,at_least_450,0.5337192987380719
E01000184,200.0,0,1,0.9938663605550453,0.034005943115616395,460.3043,at_least_450,0.42126126384733703
E01000185,200.0,0,1,0.999681985470945,0.002620640569742088,544.66455,at_least_450,0.4407384511861
E01000186,200.0,0,1,0.9799317339799879,0.08948077022228722,665.03004,at_least_450,0.5505783203116398
E01000187,200.0,0,1,0.9998951749458793,0.000969727341794647,97.47479,below_450,0.00871655360087677
E01000188,200.0,0,1,0.9999936866655388,7.455033586817031e-05,774.62766,at_least_450,0.3097494031403089
E01000189,200.0,0,1,0.9999239446676609,0.0007257936903842915,108.61426999999999,below_450,0.11505454604665441
E01000191,200.0,0,1,0.999966937587682,0.00034058469053438966,466.57572,at_least_450,0.5084377761734825
E01000192,200.0,0,1,0.9999879950674818,0.00013473761832407373,308.11357,below_450,0.4256012784277466
E01000193,200.0,0,1,0.9999989354535597,1.4462535870073715e-05,14042.692790000001,at_least_450,0.9718333416795837
E01000194,200.0,0,1,0.9998991837023736,0.0009362214154577194,3120.1911,at_least_450,0.8624075539573764
E01000196,200.0,0,1,0.9999691252901941,0.00032000646580414706,3200.616,at_least_450,0.8820446600384966
E01000197,200.0,2,0,0.9981041644316064,0.012540798526431649,373.81559,below_450,0.44569146926654374
E01000198,200.0,0,1,0.9999999853606596,2.5370810180902394e-07,343.29256,below_450,0.3967760454459276
E01000199,200.0,0,1,0.9998719134536863,0.001161549986340916,75.95717,below_450,0.13955745633049735
E01000200,200.0,0,1,0.9999990755001998,1.2533549627518657e-05,374.78258,below_450,0.4169376691791794
E01000201,200.0,0,1,0.9999932245133213,7.957202434028337e-05,550.2304,at_least_450,0.5172836702544478
E01000202,200.0,0,1,0.7309152833912952,0.5300744969469547,394.36934,below_450,0.4611219710002789
E01000203,200.0,2,0,0.7657026869969228,0.4955590422027926,1789.07856,at_least_450,0.8140385549215047
E01000205,200.0,0,1,0.9999357468048509,0.0006230285584741546,290.77562,below_450,0.2943417392168626
E01000206,200.0,0,1,1.0,4.276293750845335e-17,273.74607,below_450,0.3560056689532974
E01000207,200.0,0,1,0.9997483154924012,0.002127635477350697,68.37376,below_450,0.12714720151827508
E01000208,200.0,0,1,0.9999999968925408,5.823779359028825e-08,4891.97112,at_least_450,0.8991893020413163
E01000209,200.0,0,1,0.9995947658165678,0.003249967957622574,64.89417999999999,below_450,0.10300293537804411
E01000210,200.0,0,1,0.9999995988825626,5.754812809620057e-06,1206.21446,at_least_450,0.7278662645564165
E01000211,200.0,0,1,0.9999787345202453,0.00022760387462774707,4185.06838,at_least_450,0.889243597957384
E01000213,200.0,0,1,0.9999999005056047,1.5507375873427459e-06,118.5148,below_450,0.21583978540357904
E01000214,200.0,0,1,0.9999951217628406,5.875152741315682e-05,11681.54068,at_least_450,0.9613951475568954
E01000215,200.0,0,1,0.9999997516395946,3.6642225751227527e-06,963.33649,at_least_450,0.6842673515455082
E01000218,200.0,0,1,0.9999999886941282,2.005962297462632e-07,1829.69961,at_least_450,0.8085647462504175
E01000219,200.0,2,0,0.9927339408589931,0.039159986064712826,773.4444,at_least_450,0.6302741166185685
E01000221,200.0,0,1,0.9999992996826742,9.740460355875273e-06,2097.4364,at_least_450,0.8372886496507747
E01000222,200.0,0,1,0.6074756126853438,0.6097363997582778,1186.48898,at_least_450,0.647168230434711
E01000223,200.0,0,1,0.9997521616190453,0.0022491949114198796,5097.78309,at_least_450,0.9199599415515477
E01000224,200.0,0,1,0.9985695838309299,0.00982905393353319,157.5044,below_450,0.27665932632606693
E01000226,200.0,0,1,0.7670052398878764,0.49414129545046076,533.4284299999999,at_least_450,0.44361544691547494
E01000227,200.0,0,1,0.9999983787121278,2.1151019911823344e-05,337.31252,below_450,0.43273125887314673
E01000228,200.0,0,1,0.9999994324860968,7.94600299818682e-06,191.21096,below_450,0.28415181922972227
E01000229,200.0,2,0,0.9999999999740226,6.005784049253092e-10,519.14689,at_least_450,0.46214595320363216
E01000230,200.0,0,1,0.9974338678804611,0.016266638409251712,91.17793,below_450,0.07480553453179631
E01000231,200.0,2,0,0.9999997504374702,3.709861391350939e-06,887.19387,at_least_450,0.5446866076782366
E01000232,200.0,0,1,0.9998750878639405,0.0011356165821090661,460.37946999999997,at_least_450,0.48707454789275983
E01000233,200.0,0,1,0.9999912036156282,0.0001012154681732568,959.59432,at_least_450,0.6600056561459043
E01000234,200.0,0,1,0.9999849145422534,0.0001661766243460628,260.66019,below_450,0.311375152831677
E01000235,200.0,2,0,0.9978408085418736,0.014026806715765094,1040.9791,at_least_450,0.6436782545051941
E01000236,200.0,0,1,0.9999990678188989,1.263081715827313e-05,1114.73856,at_least_450,0.7265825844316397
E01000237,200.0,0,1,0.9999550513314834,0.0004504846869201555,9514.11709,at_least_450,0.9593771437189045
E01000238,200.0,0,1,0.9995682884332229,0.0034374391669120307,91.90459,below_450,0.14739247894443092
E01000239,200.0,2,0,0.9999999906315225,1.7149755721724238e-07,1621.63415,at_least_450,0.7346722021651358
E01000240,200.0,2,0,0.9999999999529336,1.061585422257829e-09,731.79626,at_least_450,0.5445997177246891
E01000242,200.0,0,1,0.9999993137393598,9.489869321283741e-06,378.26628999999997,below_450,0.43492105917831586
E01000243,200.0,0,1,0.9999989806604582,1.3728692458003284e-05,2818.45495,at_least_450,0.8545065046140716
E01000244,200.0,0,1,0.9999972378091747,3.631759159908217e-05,1702.46786,at_least_450,0.7922965727449424
E01000246,200.0,0,1,0.9998200938901692,0.0015758373942856702,94.26856,below_450,0.16919487589308432
E01000247,200.0,0,1,0.9997319795900091,0.002250388546424562,86.41253,below_450,0.12225184183381953
E01000248,200.0,0,1,1.0,5.295414936593017e-31,2227.50767,at_least_450,0.8425738235295854
E01000250,200.0,0,1,0.999999968658813,5.387811138121062e-07,6880.9298,at_least_450,0.9412503356772227
E01000251,200.0,0,1,0.9999949681318705,6.045758484173704e-05,1704.96708,at_least_450,0.7845788253221214
E01000252,200.0,0,1,0.9992896377981911,0.0053340455954870945,92.43814,below_450,0.16694848105343027
E01000253,200.0,0,1,0.9999995746432314,6.068391783103458e-06,182.99031,below_450,0.30525720212068846
E01000255,200.0,0,1,0.9999996589543811,4.933170189663908e-06,427.95487,below_450,0.5058411429993194
E01000256,200.0,0,1,0.9999910804092345,0.00010252020806682802,609.96316,at_least_450,0.5080915496719807
E01000257,200.0,0,1,0.9999998695796052,2.000640119411694e-06,2180.48817,at_least_450,0.8427208661047345
E01000258,200.0,0,1,0.9944146258647633,0.03144371822203652,304.20109,below_450,0.36341592035671116
E01000259,200.0,0,1,0.999998509573262,1.955805433351548e-05,462.68442,at_least_450,0.4943462346846324
E01000260,200.0,2,0,0.99447595896427,0.031154354492599953,811.33798,at_least_450,0.5534860826188719
E01000261,200.0,0,1,0.9999999993813731,1.2528758196707393e-08,382.11927,below_450,0.4583641840066859
E01000263,200.0,0,1,0.9766675011138989,0.10079962393734328,568.4509,at_least_450,0.539910794684249
E01000264,200.0,0,1,0.9999997567792047,3.5931080649288152e-06,4710.16776,at_least_450,0.9183423333623532
E01000265,200.0,0,1,0.9871186485030191,0.0626766549224293,1210.09994,at_least_450,0.651952809255939
E01000266,200.0,0,1,0.9999268305275888,0.000700835633491207,102.81407,below_450,0.20145526791974305
E01000267,200.0,0,1,0.9968957378823615,0.019139134525203768,72.26597,below_450,0.1480549327363811
E01000268,200.0,0,1,0.9972975186457713,0.0170036322935195,2407.74198,at_least_450,0.8378517996743626
E01000269,200.0,2,0,0.9956867388314606,0.025299465519121465,485.10003,at_least_450,0.4784783531618905
E01000270,200.0,0,1,0.9973626624245447,0.01665221705907414,108.571,below_450,0.13282005530526816
E01000271,200.0,0,1,0.9999550431742511,0.0004505366094368263,403.94971,below_450,0.3943785062267126
E01000273,200.0,0,1,0.9999942171612675,6.875093814820981e-05,2359.04093,at_least_450,0.8516008660454738
E01000274,200.0,0,1,0.9999579828429672,0.0004236670992401481,934.5178,at_least_450,0.5881289793047374
E01000277,200.0,0,1,0.9999990254852579,1.3164942021066018e-05,61.458099999999995,below_450,0.08967369535675324
E01000278,200.0,0,1,0.9999953120451046,5.662740752485119e-05,397.98922,below_450,0.4609001818680191
E01000279,200.0,0,1,0.9999878424593547,0.00013630997638612387,160.68262,below_450,0.28652553166601247
E01000280,200.0,0,1,0.9998633710219922,0.001230986893002775,76.13776999999999,below_450,0.1362386579498175
E01000281,200.0,0,1,0.9999972604541663,3.443581837726347e-05,2604.5760999999998,at_least_450,0.8598973228108657
E01000282,200.0,0,1,0.9999569201847793,0.0004334011322891274,947.41409,at_least_450,0.6252383390473244
E01000283,200.0,0,1,0.9991161501693606,0.006460882619738724,69.39162,below_450,0.1420817318144062
E01000284,200.0,0,1,0.9416034063164042,0.20256140217366908,542.02842,at_least_450,0.5608147983453697
E01000285,200.0,0,1,0.9999288483057792,0.000683314250738967,344.48546,below_450,0.19982495370687292
E01000286,200.0,0,1,0.9999987131051038,1.706014012303621e-05,511.51278,at_least_450,0.5007064130491578
E01000287,200.0,0,1,0.9999682170197065,0.0003285471195814918,110.87782,below_450,0.14974243147476665
E01000288,200.0,0,1,0.9984945853844632,0.010274328464946083,487.3798,at_least_450,0.44103856822700005
E01000289,200.0,0,1,0.9993553052336217,0.0048978954754770295,154.84743,below_450,0.21471384388424833
E01000290,200.0,0,1,0.9995009548340223,0.003907719073995932,231.90961,below_450,0.271060891418178
E01000292,200.0,0,1,0.9988211069978679,0.008308377655581562,244.6229,below_450,0.3006447705537879
E01000296,200.0,0,1,0.9999997634696167,3.597338052781543e-06,4750.04233,at_least_450,0.9090693651435852
E01000297,200.0,0,1,0.9999313168113654,0.0006618152820499346,303.71393,below_450,0.3738906516301915
E01000298,200.0,0,1,0.807618483423589,0.4457058395291196,2027.21249,at_least_450,0.8291492161455732
E01000299,200.0,0,1,0.9976627546081092,0.015014817217830344,3345.95874,at_least_450,0.8588764570494237
E01000301,200.0,0,1,0.9999405822464137,0.0005803780976559095,176.18777,below_450,0.28965931492471236
E01000302,200.0,0,1,0.998516940330711,0.010141966402091723,1521.06896,at_least_450,0.7595836045731141
E01000305,200.0,2,0,0.9909102764625167,0.04725699287079685,1820.61016,at_least_450,0.7943479939392297
E01000307,200.0,0,1,0.9999999979432914,3.932114972531105e-08,11963.23501,at_least_450,0.9643550473467718
E01000309,200.0,0,1,0.993475717972748,0.03885084405429941,819.42841,at_least_450,0.5766579345309962
E01000313,200.0,2,0,0.9995770801478151,0.0034956635411750345,7118.86543,at_least_450,0.9454169613604922
E01000314,200.0,2,0,0.6964802944800076,0.6412840517118215,1634.6740399999999,at_least_450,0.7925264263499572
E01000315,200.0,0,1,0.9999992746691434,9.993920810550429e-06,161.96948,below_450,0.2618092707823482
E01000316,200.0,0,1,0.9999907984249468,0.00010551739863150294,2927.76438,at_least_450,0.8766419480979879
E01000318,200.0,0,1,0.9999263844364679,0.0007046981638983361,319.18626,below_450,0.4363686245013096
E01000321,200.0,0,1,0.9997021316893343,0.002472675729490105,1227.82166,at_least_450,0.7275812291480457
E01000323,200.0,0,1,0.9994424469453441,0.004310054029017021,11392.4263,at_least_450,0.9653649901756409
E01000324,200.0,2,0,0.5069061972615164,0.6308430066785443,417.02226,below_450,0.45956960501644784
E01000325,200.0,0,1,0.9999962203359394,4.641854843979855e-05,137.29124,below_450,0.2217536963294596
E01000326,200.0,2,0,0.9884532502268175,0.05733955086332751,328.52466,below_450,0.35738130310540667
E01000327,200.0,0,1,0.9960786034286394,0.02334159678158475,173.14755,below_450,0.2544807014501617
E01000329,200.0,0,1,0.9996323389395546,0.0029812024303550893,203.62667,below_450,0.29432184541047396
E01000330,200.0,0,1,0.9912076389162401,0.045853873992028726,516.1111999999999,at_least_450,0.537675419526616
E01000331,200.0,2,0,0.9709315930026094,0.11968630465324928,290.33471,below_450,0.40049352571975694
E01000332,200.0,2,0,0.9943997448294005,0.031736165219605136,853.48136,at_least_450,0.5842957320162436
E01000333,200.0,2,0,0.9999728062919535,0.00028496665789255873,935.18222,at_least_450,0.6314155305941144
E01000334,200.0,0,1,0.8479672489454603,0.3879612125291911,131.25746999999998,below_450,0.1739325153255138
E01000335,200.0,1,2,1.0,2.457333122315506e-66,2830.24788,at_least_450,0.8609500613477901
E01000336,200.0,2,0,0.9999776904421097,0.00023780520948091623,669.22311,at_least_450,0.5812738111264342
E01000338,200.0,0,1,0.9673638594824087,0.13088284190334268,219.70367,below_450,0.22455490323821606
E01000340,200.0,2,0,0.7453526391019891,0.5164546635853269,472.38566,at_least_450,0.45383927369143506
E01000343,200.0,2,0,0.9995016845220959,0.0039030269272265963,256.37856999999997,below_450,0.3147407420960312
E01000344,200.0,0,1,0.9999998123760355,2.8160882600905866e-06,356.40596,below_450,0.38095178106517835
E01000345,200.0,0,1,0.9999991171877614,1.2005465575633907e-05,134.84382,below_450,0.2162331593488512
E01000347,200.0,0,1,0.9895792965967624,0.053100404221594226,1053.50505,at_least_450,0.6991256712355839
E01000349,200.0,0,1,0.9999741044471524,0.00027251656897931797,209.06674999999998,below_450,0.290532532666188
E01000350,200.0,0,1,0.9998828693616237,0.001071732422318874,327.55365,below_450,0.42501370911064046
E01000352,200.0,0,1,0.999331526422771,0.0050565021236599035,698.20173,at_least_450,0.6031391376721443
E01000353,200.0,0,1,0.9998761408470385,0.0011269978548893995,213.95934,below_450,0.2195555649902616
E01000354,200.0,0,1,0.999917505711972,0.0007811369548441155,255.07878,below_450,0.2841924789244791
E01000356,200.0,0,1,0.999999998966814,2.0689417210407052e-08,1606.69361,at_least_450,0.7721038836187406
E01000358,200.0,0,1,0.9999818499434061,0.0001968766430881278,233.07433999999998,below_450,0.26818823018348864
E01000359,200.0,0,1,0.9999999572810347,6.987010017540525e-07,349.04991,below_450,0.27038244108219645
E01000360,200.0,0,1,0.9999906407485073,0.00010720914223376811,4688.98768,at_least_450,0.920078364123037
E01000362,200.0,0,1,0.9999742769069415,0.0002708942078444445,11846.1363,at_least_450,0.9620324362630107
E01000363,200.0,0,1,0.9999812001824392,0.00020332280705580953,96.77814,below_450,0.1912346333063893
E01000364,200.0,0,1,0.9940456833715223,0.033173052105168764,94.31922,below_450,0.10268689641112444
E01000365,200.0,2,0,0.5611111197439547,0.6241223717498335,2062.57804,at_least_450,0.1165833862463076
E01000367,200.0,2,0,0.9986104095970066,0.009585982797433036,429.12918,below_450,0.3929517263982439
E01000369,200.0,2,0,0.9968153951339442,0.019560302866699963,186.51172,below_450,0.2900943528496572
E01000370,200.0,2,0,0.9832673357184906,0.07741068701403006,1266.21623,at_least_450,0.747968916149523
E01000374,200.0,0,1,0.9999936891000134,7.452393128700666e-05,280.01104,below_450,0.31455626480322857
E01000375,200.0,0,1,0.9061563424323639,0.2833961234651733,172.83764,below_450,0.2239193338651297
E01000376,200.0,0,1,0.9992729851743685,0.00544374921961949,59.96211,below_450,0.09261316338824778
E01000380,200.0,0,1,0.993112597323747,0.03745593197611776,77.33782,below_450,0.12917651840156694
E01000381,200.0,0,1,0.9999299707822534,0.0006810358262735645,61.16364,below_450,0.12384906074647972
E01000383,200.0,0,1,0.9999965254302874,4.291782379128593e-05,224.75336,below_450,0.3486491112838204
E01000384,200.0,2,0,0.9607780737436403,0.15061132844710726,402.07388999999995,below_450,0.4251264908554009
E01000385,200.0,0,1,0.9999497667571187,0.000498340053931382,191.63707,below_450,0.3138330636811635
E01000386,200.0,2,0,0.9997913920880204,0.0018000766082641219,1763.7427500000001,at_least_450,0.7878583078483983
E01000389,200.0,0,1,0.9993500494455676,0.0049330211980324005,705.8817,at_least_450,0.6210767566246866
E01000392,200.0,0,1,0.9947454120317513,0.029874309537518975,3536.4626399999997,at_least_450,0.8916830145882182
E01000394,200.0,0,1,0.9999602908641909,0.00040358829597913267,484.92408,at_least_450,0.5263884851021827
E01000398,200.0,2,0,0.98738737961591,0.06161268876817426,229.28884,below_450,0.2852275256592597
E01000399,200.0,2,0,0.9999997060095757,4.295800879747808e-06,667.82449,at_least_450,0.5610273592771139
E01000400,200.0,0,1,0.9999951524538174,5.840784230150815e-05,942.92651,at_least_450,0.6972963783872762
E01000402,200.0,2,0,0.9999688603353184,0.0003226986528438771,207.02062,below_450,0.29611947499100166
E01000403,200.0,2,0,0.9750961011281338,0.11545982025881982,4163.57343,at_least_450,0.9043040355720274
E01000404,200.0,2,0,1.0,2.284045617231121e-13,1120.27159,at_least_450,0.6752171068086544
E01000405,200.0,1,2,1.0,1.919199340934e-312,302.38291000000004,below_450,0.3624885387392605
E01000406,200.0,1,2,0.9999999999985221,3.773740850804146e-11,856.22667,at_least_450,0.5854340340873134
E01000407,200.0,0,1,0.999602057059774,0.003198070349194339,476.97988,at_least_450,0.4944287821289877
E01000408,200.0,1,2,1.0,1.1832568114845908e-90,1372.78655,at_least_450,0.7199618515231856
E01000409,200.0,2,0,0.6491661063480265,0.5897998145835982,535.0042,at_least_450,0.4885362562326972
E01000410,200.0,0,1,0.995968449447818,0.023895420362686104,99.69512999999999,below_450,0.14340361463972903
