K,cluster,metric,value
4,1,weekend_ratio,0.8302070338189574
4,1,weekend_ratio,0.7209497842582964
4,1,weekend_ratio,0.7824042555619578
4,1,weekend_ratio,0.7927381928082287
4,1,weekend_ratio,0.7623126417941879
4,1,weekend_ratio,0.7796430907952524
4,1,weekend_ratio,0.7611126836590514
4,1,weekend_ratio,0.7054062402999831
4,1,weekend_ratio,0.879303804823659
4,1,weekend_ratio,0.727986480345392
4,1,weekend_ratio,0.8247422801730009
4,1,weekend_ratio,0.8302443214447025
4,1,weekend_ratio,0.8316235637878375
4,1,weekend_ratio,0.7699397186538877
4,1,weekend_ratio,0.6187945752268258
4,1,weekend_ratio,0.7425235288799915
4,1,weekend_ratio,0.8106999120304926
4,1,weekend_ratio,0.6872124681851347
4,1,weekend_ratio,0.8033195661840197
4,1,weekend_ratio,0.7746294950796168
4,1,weekend_ratio,0.754762941861211
4,1,weekend_ratio,0.7238725720537353
4,1,weekend_ratio,0.7162803781906733
4,1,weekend_ratio,0.7965110699964892
4,1,weekend_ratio,0.6700543656874767
4,1,weekend_ratio,0.7580645794804028
4,1,weekend_ratio,0.7219574516585127
4,1,weekend_ratio,0.7681049127559278
4,1,weekend_ratio,0.7529918823976199
4,1,weekend_ratio,0.6908249151617513
4,1,weekend_ratio,0.8043953583027305
4,1,weekend_ratio,0.7809096700542194
4,1,weekend_ratio,0.705489862248964
4,1,weekend_ratio,0.8017513976614511
4,1,weekend_ratio,0.8638356609783402
4,1,weekend_ratio,0.8507790033728242
4,1,weekend_ratio,0.8026675613819895
4,1,weekend_ratio,0.857987899407687
4,1,weekend_ratio,0.7832585328215547
4,1,weekend_ratio,0.8212642614349832
4,1,weekend_ratio,0.7733059884120324
4,1,weekend_ratio,0.8337882776510575
4,1,weekend_ratio,0.9289566876000128
4,1,weekend_ratio,0.8408180085737618
4,1,weekend_ratio,0.8039766386585986
4,1,weekend_ratio,0.8267581755549098
4,1,weekend_ratio,0.8480795358307734
4,1,weekend_ratio,0.7731968767940309
4,1,weekend_ratio,0.79647627370107
4,1,weekend_ratio,0.7871600066557619
4,1,weekend_ratio,0.98614467515188
4,1,weekend_ratio,0.9264601209997138
4,1,weekend_ratio,0.9055238796574228
4,1,weekend_ratio,0.806188260785265
4,1,weekend_ratio,0.794450051817427
4,1,weekend_ratio,0.8120701503960157
4,1,weekend_ratio,0.9330557824326404
4,1,weekend_ratio,0.7477698139193414
4,1,weekend_ratio,0.794662241109863
4,1,weekend_ratio,0.8131916732737136
4,1,weekend_ratio,0.6594500170391907
4,1,weekend_ratio,0.7836026938950277
4,1,weekend_ratio,0.720391543629022
4,1,weekend_ratio,0.8174124879525969
4,1,weekend_ratio,0.7813553693757089
4,1,weekend_ratio,0.8233084708691061
4,1,weekend_ratio,0.8182111340793512
4,1,weekend_ratio,0.8222249949063557
4,1,weekend_ratio,0.8249592494167516
4,1,weekend_ratio,0.8576664324455624
4,1,weekend_ratio,0.911203566812811
4,1,weekend_ratio,0.8023946157089787
4,1,weekend_ratio,0.92170979411733
4,1,weekend_ratio,0.8543116595865438
4,1,weekend_ratio,0.7330335868056858
4,1,weekend_ratio,0.67184637992341
4,1,weekend_ratio,0.81521849076563
4,1,weekend_ratio,0.8600456476382637
4,1,weekend_ratio,0.7463161036093756
4,1,weekend_ratio,0.7649560766442756
4,1,weekend_ratio,0.8372100352276275
4,1,weekend_ratio,0.7545639752302225
4,1,weekend_ratio,0.7283899293765099
4,1,weekend_ratio,0.6566351639357801
4,1,weekend_ratio,0.613669634232918
4,1,weekend_ratio,0.6881611713924402
4,1,weekend_ratio,0.7288342480265184
4,1,weekend_ratio,0.7200030907604336
4,1,weekend_ratio,0.7040339542286932
4,1,weekend_ratio,0.8524897426946694
4,1,weekend_ratio,0.7423122430998716
4,1,weekend_ratio,0.8341011375408041
4,1,weekend_ratio,0.6716460056076039
4,1,weekend_ratio,0.878828083672647
4,1,weekend_ratio,0.7574182124033322
4,1,weekend_ratio,0.890037237690301
4,1,weekend_ratio,0.953944182275712
4,1,weekend_ratio,0.983712710015884
4,1,weekend_ratio,0.9489847656745908
4,1,weekend_ratio,0.9338654693279898
4,1,weekend_ratio,0.7482769829998765
4,1,weekend_ratio,0.7886266433068031
4,1,weekend_ratio,0.6786094207810099
4,1,weekend_ratio,0.8798057433946702
4,1,weekend_ratio,0.8843983003084289
4,1,weekend_ratio,0.8209705169187572
4,1,weekend_ratio,0.7868057428514535
4,1,weekend_ratio,0.7519573730808634
4,1,weekend_ratio,0.813001366912686
4,1,weekend_ratio,0.8485756929771575
4,1,weekend_ratio,0.7731692221414496
4,1,weekend_ratio,0.8729961240153278
4,1,weekend_ratio,0.7280559084155341
4,1,weekend_ratio,0.7219822280988942
4,1,weekend_ratio,0.6724912249057683
4,1,weekend_ratio,0.7378061627240028
4,1,weekend_ratio,0.7796004667275911
4,1,weekend_ratio,0.7835616474285796
4,1,weekend_ratio,0.7462640994679576
4,1,weekend_ratio,0.7675904083776615
4,1,weekend_ratio,0.9217962327117968
4,1,weekend_ratio,0.9280825880786336
4,1,weekend_ratio,0.8138463178092706
4,1,weekend_ratio,0.9273699950388864
4,1,weekend_ratio,0.7327965056707479
4,1,weekend_ratio,0.7453730984060147
4,1,weekend_ratio,0.9016103318799518
4,1,weekend_ratio,0.8378179520037987
4,1,weekend_ratio,0.8245596287030837
4,1,weekend_ratio,0.7543304009378303
4,1,weekend_ratio,0.7934133979088379
4,1,weekend_ratio,0.6479767504580898
4,1,weekend_ratio,0.7659433784079824
4,1,weekend_ratio,0.9645987213106748
4,1,weekend_ratio,0.8587999845215052
4,1,weekend_ratio,0.7719668952395693
4,1,weekend_ratio,0.7574603025022959
4,1,weekend_ratio,0.8109798882479089
4,1,weekend_ratio,0.7310674698750266
4,1,weekend_ratio,0.8654459059464613
4,1,weekend_ratio,0.9064053676940635
4,1,weekend_ratio,0.8776216766700525
4,1,weekend_ratio,0.7560609470197798
4,1,weekend_ratio,0.7688826845171903
4,1,weekend_ratio,0.7574017856185091
4,1,weekend_ratio,0.7823363072109918
4,1,weekend_ratio,0.6928979622159945
4,1,weekend_ratio,0.6864990228151627
4,1,weekend_ratio,0.7509059216510195
4,1,weekend_ratio,0.8743124808915924
4,1,weekend_ratio,0.7581333932258305
4,1,weekend_ratio,0.7063389832613788
4,1,weekend_ratio,0.7514020072492648
4,1,weekend_ratio,0.7361621111100514
4,1,weekend_ratio,0.7824172420544823
4,1,weekend_ratio,0.8148996880865351
4,1,weekend_ratio,0.8148424824852855
4,1,weekend_ratio,0.7947865586042883
4,1,weekend_ratio,0.7643571689775825
4,1,weekend_ratio,0.7644934807494845
4,1,weekend_ratio,0.8667839926352007
4,1,weekend_ratio,0.7239451425358326
4,1,weekend_ratio,0.7529307848339444
4,1,weekend_ratio,0.7098913048576373
4,1,weekend_ratio,0.6892611553599449
4,1,weekend_ratio,0.7303611230072815
4,1,weekend_ratio,0.7171702446673409
4,1,weekend_ratio,0.8276657905927635
4,1,weekend_ratio,0.6857547092417325
4,1,weekend_ratio,0.6850463928513858
4,1,weekend_ratio,0.7383950640932934
4,1,weekend_ratio,0.8777946693944196
4,1,weekend_ratio,0.8882503569028231
4,1,weekend_ratio,0.8016974769570444
4,1,weekend_ratio,0.7786569901046108
4,1,weekend_ratio,0.6996838189517974
4,1,weekend_ratio,0.8994686079417057
4,1,weekend_ratio,0.816119545177414
4,1,weekend_ratio,0.7073938258358097
4,1,weekend_ratio,0.6902834351330398
4,1,weekend_ratio,0.7612357083972242
4,1,weekend_ratio,0.8310072023668624
4,1,weekend_ratio,0.852895042008695
4,1,weekend_ratio,0.7749980381863663
4,1,weekend_ratio,0.7763376454881532
4,1,weekend_ratio,0.7603785533554396
4,1,weekend_ratio,0.7568638683115317
4,1,weekend_ratio,0.7942029127383713
4,1,weekend_ratio,0.7392899673181539
4,1,weekend_ratio,0.7869812381710359
4,1,weekend_ratio,0.7253456071382071
4,1,weekend_ratio,0.8603014403025717
4,1,weekend_ratio,0.7402482257857832
4,1,weekend_ratio,0.867119990214153
4,1,weekend_ratio,0.864122413833811
4,1,weekend_ratio,0.8274497197746873
4,1,weekend_ratio,0.7017872721822502
4,1,weekend_ratio,0.7744234713271758
4,1,weekend_ratio,0.7399748895318536
4,1,weekend_ratio,0.7208260458378144
4,1,weekend_ratio,0.7636081608418536
4,1,weekend_ratio,0.768886655256903
4,1,weekend_ratio,0.7151261791705283
4,1,weekend_ratio,0.721483139861433
4,1,weekend_ratio,0.7166737156585753
4,1,weekend_ratio,0.8784486231581194
4,1,weekend_ratio,0.7969668338811491
4,1,weekend_ratio,0.7304189512126155
4,1,weekend_ratio,0.7942291109024744
4,1,weekend_ratio,0.7861528297618892
4,1,weekend_ratio,0.7685397971992852
4,1,weekend_ratio,0.7810912800724543
4,1,weekend_ratio,0.7681814188442044
4,1,weekend_ratio,0.78665873772174
4,1,weekend_ratio,0.8971008226866352
4,1,weekend_ratio,0.8309988216239728
4,1,weekend_ratio,0.8408178450548788
4,1,weekend_ratio,0.9253387280016776
4,1,weekend_ratio,0.7570484093428439
4,1,weekend_ratio,0.8361408136597291
4,1,weekend_ratio,0.6750551120153849
4,1,weekend_ratio,0.7432959577507063
4,1,weekend_ratio,0.7349162916590197
4,1,weekend_ratio,0.7888602885979482
4,1,weekend_ratio,0.8520015276316029
4,1,weekend_ratio,0.7908701939425223
4,1,weekend_ratio,0.7570516125357343
4,1,weekend_ratio,0.7155320949555775
4,1,weekend_ratio,0.6928597617449977
4,1,weekend_ratio,0.9526855537957968
4,1,weekend_ratio,0.8289581974250511
4,1,weekend_ratio,0.9470885484887324
4,1,weekend_ratio,0.8476321193407675
4,1,weekend_ratio,0.7893324950829695
4,1,weekend_ratio,0.7125469113080611
4,1,weekend_ratio,0.748305456895486
4,1,weekend_ratio,0.6990411981644329
4,1,weekend_ratio,0.8187158215880855
4,1,weekend_ratio,0.6567805501701669
4,1,weekend_ratio,0.8533422931934376
4,1,weekend_ratio,0.9039671688828876
4,1,weekend_ratio,0.8926818773705942
4,1,weekend_ratio,0.7252985133462292
4,1,weekend_ratio,0.8173160314592464
4,1,weekend_ratio,0.7934862861785948
4,1,weekend_ratio,0.7866940814639001
4,1,weekend_ratio,0.8606821392728843
4,1,weekend_ratio,0.7285430238515478
4,1,weekend_ratio,0.8094576212420418
4,1,weekend_ratio,0.7317668612899486
4,1,weekend_ratio,0.7678334844833437
4,1,weekend_ratio,0.7437897505388609
4,1,weekend_ratio,0.7544950120194585
4,1,weekend_ratio,0.7239207451112964
4,1,weekend_ratio,0.6657011977474255
4,1,weekend_ratio,0.8497992584557954
4,1,weekend_ratio,0.7909377731421718
4,1,weekend_ratio,0.8863604613326745
4,1,weekend_ratio,0.8605150797839576
4,1,weekend_ratio,0.7597412943473543
4,1,weekend_ratio,0.7998396406648968
4,1,weekend_ratio,0.7714756586519663
4,1,weekend_ratio,0.7013519628059792
4,1,weekend_ratio,0.8007289337251228
4,1,weekend_ratio,0.7822273239945479
4,1,weekend_ratio,0.746975729556141
4,1,weekend_ratio,0.8320038952074308
4,1,weekend_ratio,0.7861088689353982
4,1,weekend_ratio,0.8139539796235976
4,1,weekend_ratio,0.7510234137144867
4,1,weekend_ratio,0.78809024095312
4,1,weekend_ratio,0.7666919336177309
4,1,weekend_ratio,0.8266511162067707
4,1,weekend_ratio,0.7508624518344098
4,1,weekend_ratio,1.114403304186962
4,1,weekend_ratio,1.0174862932412003
4,1,weekend_ratio,0.7661899868899957
4,1,weekend_ratio,0.7031180904845977
4,1,weekend_ratio,0.7694465280374971
4,1,weekend_ratio,0.7653187219397528
4,1,weekend_ratio,0.8423450282581241
4,1,weekend_ratio,0.7673971638696213
4,1,weekend_ratio,0.8091459289323953
4,1,weekend_ratio,0.8236868379183088
4,1,weekend_ratio,0.7831306799568869
4,1,weekend_ratio,0.8968556986406675
4,1,weekend_ratio,0.7760090587120267
4,1,weekend_ratio,0.7439407441613209
4,1,weekend_ratio,0.7273213755222334
4,1,weekend_ratio,0.7869810414548162
4,1,weekend_ratio,0.8095842405807759
4,1,weekend_ratio,0.7977969487945271
4,1,weekend_ratio,0.8437171753520538
4,1,weekend_ratio,0.7886221618443939
4,1,weekend_ratio,0.8525506300141088
4,1,weekend_ratio,0.8869628494182665
4,1,weekend_ratio,0.8964994746353078
4,1,weekend_ratio,0.8842388123880384
4,1,weekend_ratio,0.8366302467531627
4,1,weekend_ratio,0.7758135470545146
4,1,weekend_ratio,0.8476743498339915
4,1,weekend_ratio,0.776783301775835
4,1,weekend_ratio,0.8663399775100123
4,1,weekend_ratio,0.8100106111654719
4,1,weekend_ratio,0.8102583365378614
4,1,weekend_ratio,1.01720635938271
4,1,weekend_ratio,0.8251079184438613
4,1,weekend_ratio,0.9564419009103508
4,1,weekend_ratio,0.8480763450235811
4,1,weekend_ratio,0.8984993310817403
4,1,weekend_ratio,1.0289821880419558
4,1,weekend_ratio,0.7995876110415009
4,1,weekend_ratio,0.8239391539448363
4,1,weekend_ratio,0.8701137489474318
4,1,weekend_ratio,0.8193402716347669
4,1,weekend_ratio,0.7396030147661053
4,1,weekend_ratio,0.7580449678102043
4,1,weekend_ratio,0.868238797376254
4,1,weekend_ratio,0.9007885039127996
4,1,weekend_ratio,0.9145951247292972
4,1,weekend_ratio,0.8834134117351216
4,1,weekend_ratio,0.7030706033750123
4,1,weekend_ratio,0.7978860698256156
4,1,weekend_ratio,0.8556147796429479
4,1,weekend_ratio,0.8233789788001844
4,1,weekend_ratio,0.8339388183957833
4,1,weekend_ratio,0.8645302452935422
4,1,weekend_ratio,0.7884839181491333
4,1,weekend_ratio,0.8144239628425187
4,1,weekend_ratio,0.8346663719631753
4,1,weekend_ratio,0.9592600136489784
4,1,weekend_ratio,0.9465426902633896
4,1,weekend_ratio,0.8696100298422967
4,1,weekend_ratio,0.7714714682590836
4,1,weekend_ratio,0.7987862390421119
4,1,weekend_ratio,0.7970196069693789
4,1,weekend_ratio,0.8949579819843618
4,1,weekend_ratio,0.8677443744553821
4,1,weekend_ratio,0.7731852113896467
4,1,weekend_ratio,0.8349568727364463
4,1,weekend_ratio,0.7226675621657345
4,1,weekend_ratio,0.6601487477087565
4,1,weekend_ratio,0.8321524430768727
4,1,weekend_ratio,0.7905348985723036
4,1,weekend_ratio,0.777964697959822
4,1,weekend_ratio,0.8038550242993281
4,1,weekend_ratio,0.7093899857539617
4,1,weekend_ratio,0.8200529295324586
4,1,weekend_ratio,0.7736281240625282
4,1,weekend_ratio,0.8824151837690178
4,1,weekend_ratio,0.8311858151568903
4,1,weekend_ratio,0.8836192868131634
4,1,weekend_ratio,0.7010717684521712
4,1,weekend_ratio,0.8569937084030148
4,1,weekend_ratio,0.8324677123842976
4,1,weekend_ratio,0.8666851668936394
4,1,weekend_ratio,0.7610563463644765
4,1,weekend_ratio,0.8355751199905357
4,1,weekend_ratio,0.6654055737648654
4,1,weekend_ratio,0.8292636978622183
4,1,weekend_ratio,0.8436922245181272
4,1,weekend_ratio,0.8752007995378512
4,1,weekend_ratio,0.8895687797620854
4,1,weekend_ratio,0.8516613792267096
4,1,weekend_ratio,0.8224809429076669
4,1,weekend_ratio,0.7161043751975255
4,1,weekend_ratio,0.838380331166701
4,1,weekend_ratio,0.829111542702683
4,1,weekend_ratio,0.8165004999513982
4,1,weekend_ratio,0.726234401081623
4,1,weekend_ratio,0.661095633128818
4,1,weekend_ratio,0.8580719347715275
4,1,weekend_ratio,1.030953632073201
4,1,weekend_ratio,0.8871509404862393
4,1,weekend_ratio,0.9433380179700706
4,1,weekend_ratio,0.793956004799585
4,1,weekend_ratio,0.7128401448213706
4,1,weekend_ratio,0.7766895028629618
4,1,weekend_ratio,0.8063086928896792
4,1,weekend_ratio,0.8522144961063065
4,1,weekend_ratio,0.8745964967374195
4,1,weekend_ratio,0.8744040528116946
4,1,weekend_ratio,0.8343502917466848
4,1,weekend_ratio,0.7630739150035343
4,1,weekend_ratio,0.8149570676877211
4,1,weekend_ratio,0.8014402004813737
4,1,weekend_ratio,0.8366961436478475
4,1,weekend_ratio,0.900443320472895
4,1,weekend_ratio,0.9390436481884062
4,1,weekend_ratio,0.8708784149318718
4,1,weekend_ratio,0.8377709703602776
4,1,weekend_ratio,0.9014965865053608
4,1,weekend_ratio,0.8294693202913306
4,1,weekend_ratio,0.7627125532651475
4,1,weekend_ratio,0.9034142596038196
4,1,weekend_ratio,0.8707067057573896
4,1,weekend_ratio,0.7660156803954128
4,1,weekend_ratio,0.8756304069788561
4,1,weekend_ratio,0.9099385674089638
4,1,weekend_ratio,0.7923044868188931
4,1,weekend_ratio,0.8107083737307224
4,1,weekend_ratio,0.8710253566132241
4,1,weekend_ratio,0.7260820908654367
4,1,weekend_ratio,0.8445021757890326
4,1,weekend_ratio,0.7981768738544527
4,1,weekend_ratio,0.8553702609047567
4,1,weekend_ratio,0.9278322433487072
4,1,weekend_ratio,0.6963817362657858
4,1,weekend_ratio,0.8112341220140359
4,1,weekend_ratio,0.8553826381145205
4,1,weekend_ratio,0.8177017521260904
4,1,weekend_ratio,0.8882476846844508
4,1,weekend_ratio,0.7679188544491956
4,1,weekend_ratio,0.7306621359731648
4,1,weekend_ratio,0.7657576048516758
4,1,weekend_ratio,0.7536300150512258
4,1,weekend_ratio,0.8455097611755785
4,1,weekend_ratio,0.7655637597645691
4,1,weekend_ratio,0.6921517411892832
4,1,weekend_ratio,0.7830479047642233
4,1,weekend_ratio,0.7075160321205114
4,1,weekend_ratio,0.7779758151340406
4,1,weekend_ratio,0.7404194126570086
4,1,weekend_ratio,0.8108648457311617
4,1,weekend_ratio,0.8161206266172584
4,1,weekend_ratio,0.7129960217331257
4,1,weekend_ratio,0.7877251384496183
4,1,weekend_ratio,0.8364584276827439
4,1,weekend_ratio,0.7174631276439704
4,1,weekend_ratio,0.6355214423104971
4,1,weekend_ratio,0.7585497237724886
4,1,weekend_ratio,0.7138788229318891
4,1,weekend_ratio,0.7510732922511165
4,1,weekend_ratio,0.7958895602763416
4,1,weekend_ratio,0.7972608244070306
4,1,weekend_ratio,0.8394737606218686
4,1,weekend_ratio,0.8196651329234503
4,1,weekend_ratio,0.7959795782991852
4,1,weekend_ratio,0.8050323866519332
4,1,weekend_ratio,0.8166492396118546
4,1,weekend_ratio,0.7951805943237258
4,1,weekend_ratio,0.74835918844123
4,1,weekend_ratio,0.8084239168462064
4,1,weekend_ratio,0.7594968478582101
4,1,weekend_ratio,0.8505291318299149
4,1,weekend_ratio,0.8730653919056464
4,1,weekend_ratio,0.7826795025696135
4,1,weekend_ratio,0.8478395754892816
4,1,weekend_ratio,0.6428287947446439
4,1,weekend_ratio,0.860134253956163
4,1,weekend_ratio,0.880814730081385
4,1,weekend_ratio,0.8432138627496621
4,1,weekend_ratio,0.7588690796125033
4,1,weekend_ratio,0.8040750749377223
4,1,weekend_ratio,0.7678938172425945
4,1,weekend_ratio,0.8768649949752221
4,1,weekend_ratio,0.825183491547339
4,1,weekend_ratio,0.8262106082609276
4,1,weekend_ratio,0.7327279169908935
4,1,weekend_ratio,0.8167009619363953
4,1,weekend_ratio,0.845684224287278
4,1,weekend_ratio,0.7382468273487027
4,1,weekend_ratio,0.8878161539142158
4,1,weekend_ratio,0.8765115044701932
4,1,weekend_ratio,0.8282073946360141
4,1,weekend_ratio,0.7997363309465725
4,1,weekend_ratio,0.7608508544638285
4,1,weekend_ratio,0.7920928309960917
4,1,weekend_ratio,0.8407252914750328
4,1,weekend_ratio,0.7767671261613727
4,1,weekend_ratio,0.8544443864826629
4,1,weekend_ratio,0.90912910281076
4,1,weekend_ratio,0.8791460251205173
4,1,weekend_ratio,0.8176649453967677
4,1,weekend_ratio,0.7730334841690227
4,1,weekend_ratio,0.8531687425190261
4,1,weekend_ratio,0.9422611951327216
4,1,weekend_ratio,0.9769092353473154
4,1,weekend_ratio,0.6955562909983464
4,1,weekend_ratio,0.758598614400858
4,1,weekend_ratio,0.794055097854595
4,1,weekend_ratio,0.8112857402749389
4,1,weekend_ratio,0.6857967766520051
4,1,weekend_ratio,0.8620483805150556
4,1,weekend_ratio,0.8166490966548046
4,1,weekend_ratio,0.7998619785167116
4,1,weekend_ratio,0.8761813297122621
4,1,weekend_ratio,0.7311500529782612
4,1,weekend_ratio,0.8070117534389502
4,1,weekend_ratio,0.7467032866299705
4,1,weekend_ratio,0.7738418704342741
4,1,weekend_ratio,0.8305487781987518
4,1,weekend_ratio,0.9047212591210864
4,1,weekend_ratio,0.8210779308055134
4,1,weekend_ratio,0.8065491823751308
4,1,weekend_ratio,0.7603896507309339
4,1,weekend_ratio,0.8096372777760847
4,1,weekend_ratio,0.623203684222814
4,1,weekend_ratio,0.7118198901043798
4,1,weekend_ratio,0.8817373042583296
4,1,weekend_ratio,0.8596554998874101
4,1,weekend_ratio,0.8120901591161447
4,1,weekend_ratio,0.7642926526670821
4,1,weekend_ratio,0.7579956609379007
4,1,weekend_ratio,0.8532854953075777
4,1,weekend_ratio,0.8096038782423822
4,1,weekend_ratio,0.8557494795881289
4,1,weekend_ratio,0.853003994821068
4,1,weekend_ratio,0.7579352313323104
4,1,weekend_ratio,0.7614386408560486
4,1,weekend_ratio,0.7588709425802961
4,1,weekend_ratio,0.7531382606176343
4,1,weekend_ratio,0.7595598535924081
4,1,weekend_ratio,0.8424173906068974
4,1,weekend_ratio,0.7677821112082874
4,1,weekend_ratio,0.9548468883181194
4,1,weekend_ratio,0.802722235883925
4,1,weekend_ratio,0.7982333680391622
4,1,weekend_ratio,0.7818975653231289
4,1,weekend_ratio,0.7810537069870359
4,1,weekend_ratio,0.8939798151548226
4,1,weekend_ratio,0.7539860136828571
4,1,weekend_ratio,0.9462862571259816
4,1,weekend_ratio,0.8504306554849669
4,1,weekend_ratio,0.8135383604021152
4,1,weekend_ratio,0.7756192295425826
4,1,weekend_ratio,0.7110077002919576
4,1,weekend_ratio,0.7935754034339895
4,1,weekend_ratio,0.7978155970644816
4,1,weekend_ratio,0.8230522565985487
4,1,weekend_ratio,0.8932941231258545
4,1,weekend_ratio,1.00525016874622
4,1,weekend_ratio,0.7890576228803015
4,1,weekend_ratio,0.8943909119188596
4,1,weekend_ratio,0.8501357581220017
4,1,weekend_ratio,0.8989103145153379
4,1,weekend_ratio,0.7991529720687598
4,1,weekend_ratio,0.7683859526656444
4,1,weekend_ratio,0.8332749027196016
4,1,weekend_ratio,0.8047298875441385
4,1,weekend_ratio,0.8209770249246681
4,1,weekend_ratio,0.7086699393244762
4,1,weekend_ratio,0.9660338656344616
4,1,weekend_ratio,0.7846309731102987
4,1,weekend_ratio,0.8657336646510313
4,1,weekend_ratio,0.8637224645265725
4,1,weekend_ratio,0.844232260613604
4,1,weekend_ratio,0.8590333728398485
4,1,weekend_ratio,0.7550525122875668
4,1,weekend_ratio,0.840512190245669
4,1,weekend_ratio,0.7722238657312831
4,1,weekend_ratio,0.7922674056282786
4,1,weekend_ratio,0.707713876149138
4,1,weekend_ratio,0.8299521606530796
4,1,weekend_ratio,0.9056911064757012
4,1,weekend_ratio,0.8104275397303442
4,1,weekend_ratio,0.7219771749844476
4,1,weekend_ratio,0.7905658482541708
4,1,weekend_ratio,0.807295571575958
4,1,weekend_ratio,0.7561667349244632
4,1,weekend_ratio,0.8769607675369805
4,1,weekend_ratio,0.7172335855448737
4,1,weekend_ratio,0.8791261387555642
4,1,weekend_ratio,0.860667236323636
4,1,weekend_ratio,0.7830254835492187
4,1,weekend_ratio,0.7888400413399937
4,1,weekend_ratio,0.8785838952090288
4,1,weekend_ratio,0.7977131056201936
4,1,weekend_ratio,0.7729927206458951
4,1,weekend_ratio,0.8734442773468741
4,1,weekend_ratio,0.8207388653293275
4,1,weekend_ratio,0.6856737773899381
4,1,weekend_ratio,0.9105090565786216
4,1,weekend_ratio,0.8037777997799768
4,1,weekend_ratio,0.7901250771338811
4,1,weekend_ratio,0.6978747355537209
4,1,weekend_ratio,0.8909049316427746
4,1,weekend_ratio,0.7453962840094029
4,1,weekend_ratio,0.7944862080814766
4,1,weekend_ratio,0.8486214595753634
4,1,weekend_ratio,0.7409251899616771
4,1,weekend_ratio,0.7956929121908621
4,1,weekend_ratio,0.7534446013258316
4,1,weekend_ratio,0.8201903946569514
4,1,weekend_ratio,0.8255430267577248
4,1,weekend_ratio,0.8417904034368874
4,1,weekend_ratio,0.8885267073150004
4,1,weekend_ratio,0.8735120326726574
4,1,weekend_ratio,0.7953567505594231
4,1,weekend_ratio,0.831326012393037
4,1,weekend_ratio,0.7495627277833751
4,1,weekend_ratio,0.7393385821157473
4,1,weekend_ratio,0.8294824836351646
4,1,weekend_ratio,0.8256976331642928
4,1,weekend_ratio,0.719105418480895
4,1,weekend_ratio,0.7725231505877476
4,1,weekend_ratio,0.7982184759639995
4,1,weekend_ratio,0.9630218418334732
4,1,weekend_ratio,0.866312362488289
4,1,weekend_ratio,0.8666906333988683
4,1,weekend_ratio,0.7171817764197599
4,1,weekend_ratio,0.8575345349048689
4,1,weekend_ratio,0.7939213347672099
4,1,weekend_ratio,0.8390452711146216
4,1,weekend_ratio,0.8308957853521275
4,1,weekend_ratio,0.8266481691558257
4,1,weekend_ratio,0.8165576431272736
4,1,weekend_ratio,0.7787959037276561
4,1,weekend_ratio,0.9062564129378758
4,1,weekend_ratio,0.8097829703215624
4,1,weekend_ratio,0.8703353418674342
4,1,weekend_ratio,0.8540939105511036
4,1,weekend_ratio,0.7697626275709493
4,1,weekend_ratio,0.7892889421545272
4,1,weekend_ratio,0.657407841007833
4,1,weekend_ratio,0.7188908087990962
4,1,weekend_ratio,0.7063537218937042
4,1,weekend_ratio,0.8169616739429701
4,1,weekend_ratio,0.7748677460742869
4,1,weekend_ratio,0.7684325422675461
4,1,weekend_ratio,0.7310153802742719
4,1,weekend_ratio,0.7642028394400506
4,1,weekend_ratio,0.753354448454191
4,1,weekend_ratio,0.8005951984471827
4,1,weekend_ratio,0.7782629748417879
4,1,weekend_ratio,0.7715588052625032
4,1,weekend_ratio,0.8458664765126905
4,1,weekend_ratio,0.8177853231993212
4,1,weekend_ratio,0.7623033592855394
4,1,weekend_ratio,0.7063958525229457
4,1,weekend_ratio,0.7893446097279239
4,1,weekend_ratio,0.7903307380924105
4,1,weekend_ratio,0.8116039363670196
4,1,weekend_ratio,0.6972291817393081
4,1,weekend_ratio,0.6564515079298937
4,1,weekend_ratio,0.8494134249333827
4,1,weekend_ratio,0.9415725607652992
4,1,weekend_ratio,0.7505082068569198
4,1,weekend_ratio,0.840994683102876
4,1,weekend_ratio,0.8818556001841719
4,1,weekend_ratio,0.8453692708466854
4,1,weekend_ratio,0.8361611089259248
4,1,weekend_ratio,0.6972348408647291
4,1,weekend_ratio,0.7988523901038813
4,1,weekend_ratio,0.8419346938535156
4,1,weekend_ratio,0.7719902948110865
4,1,weekend_ratio,0.8089589016375244
4,1,weekend_ratio,0.7606825955891536
4,1,weekend_ratio,0.8047816235033751
4,1,weekend_ratio,0.7532602616151021
4,1,weekend_ratio,0.7850286745453386
4,1,weekend_ratio,0.8066001450710452
4,1,weekend_ratio,0.8051761538233019
4,1,weekend_ratio,0.925447186653561
4,1,weekend_ratio,0.963645586834641
4,1,weekend_ratio,0.7728697685656557
4,1,weekend_ratio,0.7564435490860894
4,1,weekend_ratio,0.8166625827680172
4,1,weekend_ratio,0.7810962071218122
4,1,weekend_ratio,0.6576301614599769
4,1,weekend_ratio,0.7046069839116247
4,1,weekend_ratio,0.7666518734327857
4,1,weekend_ratio,0.810513906475848
4,1,weekend_ratio,0.8620500376125102
4,1,weekend_ratio,0.7623045727461223
4,1,weekend_ratio,0.8825216294508179
4,1,weekend_ratio,0.7413139683955534
4,1,weekend_ratio,0.8245465761805858
4,1,weekend_ratio,0.8634483218991251
