lsoa,tot_boardings,tot_alightings,total_activity
E01000380,27.296779999999995,46.31280999999999,73.60958999999998
E01000381,32.892469999999996,28.513399999999994,61.40586999999999
E01000382,28.091099999999997,18.708109999999998,46.799209999999995
E01000383,93.99903999999998,118.33541000000001,212.33445
E01000384,139.99556000000004,264.77138,404.7669400000001
E01000385,90.34474000000003,100.68563,191.03037000000003
E01000386,711.2125599999998,1019.29927,1730.51183
E01000387,7.849029999999998,12.762069999999996,20.611099999999993
E01000389,418.5535399999999,448.7699899999998,867.3235299999997
E01000390,24.594920000000002,27.698439999999998,52.29336
E01000391,8.07826,7.4125000000000005,15.490760000000002
E01000392,1633.8684399999997,1896.7137999999989,3530.582239999999
E01000394,126.31943000000001,205.96647000000007,332.2859000000001
E01000396,15.03715,23.30166,38.338809999999995
E01000398,70.26896000000004,153.15285000000003,223.42181000000005
E01000399,245.65756999999996,430.5214899999998,676.1790599999997
E01000400,479.51766,464.56712999999957,944.0847899999995
E01000401,84.56520000000006,33.54698,118.11218000000005
E01000402,80.6533,119.16568999999997,199.81898999999999
E01000403,1854.3219999999997,2247.57868,4101.90068
E01000404,393.61937000000006,705.7401199999993,1099.3594899999994
E01000405,111.32155000000002,189.02287999999996,300.34443
E01000406,277.1263399999999,591.0905399999997,868.2168799999996
E01000407,130.63015000000001,194.05174000000008,324.68189000000007
E01000408,497.3773500000002,846.65144,1344.0287900000003
E01000409,98.46382000000007,286.7434,385.20722000000006
E01000410,29.585870000000007,52.30799000000002,81.89386000000002
E01000411,56.99743,40.58201,97.57944
E01000412,109.43516,84.70513999999997,194.14029999999997
E01000413,71.15745000000004,117.9522,189.10965000000004
E01000414,2013.5462999999993,1889.6784599999999,3903.224759999999
E01000415,26.609780000000008,30.66783999999999,57.27762
E01000416,3672.578909999998,377.6540899999998,4050.232999999998
E01000417,3908.4268899999993,3480.9890100000007,7389.4159
E01000418,110.76684999999996,461.19825000000003,571.9651
E01000419,6.15199,100.51513999999997,106.66712999999997
E01000420,90.4539,263.4040500000001,353.8579500000001
E01000421,62.623720000000006,130.51361000000003,193.13733000000002
E01000422,393.53716999999983,543.4248299999999,936.9619999999998
E01000423,109.35349999999998,102.86064999999996,212.21414999999996
E01000424,17.984560000000005,9.802799999999998,27.787360000000003
E01000425,8.63077,8.634649999999999,17.26542
E01000426,143.99376,293.24216999999993,437.23592999999994
E01000427,55.73168000000001,103.15839000000001,158.89007000000004
