logical_hub_code,logical_hub_source,logical_hub_name,n_stops,n_lsoa,has_unmatched_stop,hub_boardings,hub_alightings,cross_lsoa,both_directions_positive,hub_total_activity
490G00005098,stop_area,Cherry Tree Lane (RM13),2,1,False,118.16358,151.50446000000002,False,True,269.66804
490G000670,stop_area,Neptune St / St Olaves Estate,2,1,False,137.79809,131.86142999999998,False,True,269.65952
490G00006488,stop_area,Ellery Road,2,1,False,103.16095,166.32022999999998,False,True,269.48118
490G000449,stop_area,Bagleys Lane,1,1,False,53.5143,215.64475,False,True,269.15905
490G00005751,stop_area,Crescent Wood Road,2,2,False,61.35395,207.69797,True,True,269.05192
490G00008375,stop_area,Seven Sisters Road / Hornsey Road,1,1,False,135.84755,133.19296,False,True,269.04051000000004
490G00008058,stop_area,Hendon Way Child's Hill,1,1,False,46.42082,222.49748,False,True,268.9183
490G00013890,stop_area,Tyrwhitt Road/St Johns Station,1,1,False,92.02417,176.84667,False,True,268.87084
490G00005725,stop_area,Crayford Bridge,1,1,False,77.86951,190.77693,False,True,268.64644
490G00010733,stop_area,Pallet Way,2,1,False,90.90592000000001,177.71099,False,True,268.61691
490G00012895,stop_area,Charlbury Crescent,2,1,False,93.2834,175.27266,False,True,268.55606
490G00011873,stop_area,Salmon Lane,1,1,False,118.12528999999999,150.22226,False,True,268.34755
490G00003237,stop_area,Allington Road,1,1,False,133.5418,134.72746,False,True,268.26926000000003
490G00006152,stop_area,Dovers Corner,4,1,False,96.58520999999999,171.15538999999998,False,True,267.7406
490G000197,stop_area,Mount Pleasant Road / The Avenue,2,2,False,104.05256,163.65322,True,True,267.70578
910GMORDENS,parent_stop_area,Morden South,2,1,False,153.51497999999998,114.11411999999999,False,True,267.6291
490G00019759,stop_area,Chepstow Road,1,1,False,20.79119,246.82842,False,True,267.61960999999997
490G00006683,stop_area,Doghurst Drive,1,1,False,189.12291,78.39058,False,True,267.51349
490G00007148,stop_area,Gaynes Road,1,1,False,165.26338,102.10207,False,True,267.36545
490G00006686,stop_area,Exeter Road,2,1,False,109.47764000000001,157.60987,False,True,267.08751
490G00003640,stop_area,Potters Lane,1,1,False,190.72514999999999,75.98832,False,True,266.71347
490G00012525,stop_area,Stamford Road,1,1,False,234.17729,32.48936,False,True,266.66665
490G00007454,stop_area,Greenford Road,2,2,False,98.6764,167.93894,True,True,266.61534
490G00005279,stop_area,Lower Road / Church Manorway,2,1,False,96.63348,169.92964,False,True,266.56312
490G00013412,stop_area,Guru Nanak Road,1,1,False,123.15762000000001,143.34139,False,True,266.49901
490G00008759,stop_area,Kingsbridge Road,2,1,False,90.20474999999999,176.25412,False,True,266.45887
490G00011653,stop_area,Roman Road,1,1,False,128.42923,138.0005,False,True,266.42972999999995
490G00007850,stop_area,Harrow Leisure Centre,2,1,False,154.73696,111.54281,False,True,266.27977
490G00010635,stop_area,High Street / Church Hill,1,1,False,135.71454,130.51957,False,True,266.23411
490G00010014,stop_area,Moor Lane Cranham,2,1,False,124.30844,141.91474,False,True,266.22318
490G00012666,stop_area,Stephens Court,2,1,False,118.18303,148.02895,False,True,266.21198000000004
490G00010569,stop_area,Old Oak Common Lane,1,1,False,86.10385,180.10204000000002,False,True,266.20589
490G00015524,stop_area,Hillrise Estate,1,1,False,59.3082,206.5017,False,True,265.80989999999997
490G00016407,stop_area,Ormond Drive,2,2,False,93.54292999999998,172.18081,True,True,265.72374
490G00003840,stop_area,Bellamy Drive,2,1,False,71.36946999999999,194.22703,False,True,265.5965
490G00013757,stop_area,Townsend Avenue,2,1,False,90.84385,174.5885,False,True,265.43235000000004
490G00010119,stop_area,Mulkern Road,1,1,False,129.91276,135.50639999999999,False,True,265.41916
490G00012549,stop_area,Sandhurst Road / St Andrews Church,1,1,False,52.326969999999996,213.06516,False,True,265.39213
490G00004663,stop_area,Buxton Road,1,1,False,18.577659999999998,246.78021,False,True,265.35787
490G00007421,stop_area,Boston Manor Road,2,1,False,120.97317000000001,144.19719,False,True,265.17036
490G00004887,stop_area,Brighton Road / Cavendish Road,2,1,False,118.05227000000001,146.96984,False,True,265.02211
490G000825,stop_area,Westferry Circus / Canary Wharf Pier,1,1,False,236.229,28.776939999999996,False,True,265.00594
490G00007477,stop_area,Green Lanes,1,1,False,112.05163,152.86195,False,True,264.91358
490G00005796,stop_area,Cromwell Road Elmers End,2,2,False,126.17576,138.676,True,True,264.85176
490G00007005,stop_area,Freegrove Road,2,1,False,114.70117,150.14949,False,True,264.85066
490G00007156,stop_area,Geldeston Road,2,1,False,117.95951,146.81497000000002,False,True,264.77448000000004
490G00011182,stop_area,Priestley Way West Hendon,1,1,False,201.96839,62.67606,False,True,264.64445
490G00007764,stop_area,Twickenham Road,2,1,False,104.54054,160.01217,False,True,264.55271
490G000131,stop_area,Westbridge Road / Parkgate Road,1,1,False,163.62774000000002,100.52388,False,True,264.15162000000004
490G00012554,stop_area,Stanley Road Carshalton,2,1,False,121.18383,142.94214,False,True,264.12597
490G00010487,stop_area,Oakhill Road,2,1,False,113.70445000000001,150.41409,False,True,264.11854
490G00004365,stop_area,Broadcroft Avenue,2,1,False,81.27841,182.76058999999998,False,True,264.039
490G00019910,stop_area,Aldborough Road South Seven Kings,1,1,False,84.69163,179.24629,False,True,263.93791999999996
490G00008422,stop_area,Cliff Road,1,1,False,204.34911,59.51828,False,True,263.86739
490G00019002,stop_area,Clerkenwell Road / Old Street,1,1,False,178.17983,85.49549,False,True,263.67532
490G00015113,stop_area,Goldsmith Road,1,1,False,99.42344,164.23179,False,True,263.65522999999996
490G00007338,stop_area,Grainger Road,2,1,False,90.35072,173.29051,False,True,263.64123
490G00008215,stop_area,Hillfoot Road,1,1,False,22.75448,240.82034,False,True,263.57482
490G00013168,stop_area,Taunton Lane,2,1,False,114.57783,148.67796,False,True,263.25579000000005
490G00007674,stop_area,Hall Lane South Chingford,1,1,False,169.50537,93.74942,False,True,263.25479
490G00005607,stop_area,York Way / Kings Place,1,1,False,177.91121,85.14825,False,True,263.05946
490G00008469,stop_area,Winston Way Primary School,1,1,False,128.21668,134.83016,False,True,263.04684
910GCNNB,stop_area,,2,1,False,108.73373,154.18917,False,True,262.92289999999997
490G00007182,stop_area,Gillham Terrace,2,1,False,125.98393,136.91159,False,True,262.89552
490G00004955,stop_area,Myddleton Avenue,1,1,False,111.06558,151.79521,False,True,262.86079
490G00005976,stop_area,Wallis Drive,2,1,False,95.44414,167.38874,False,True,262.83288000000005
490G00014370,stop_area,Wells Park Road,2,1,False,104.22981,158.49579,False,True,262.7256
490G00014964,stop_area,Wroxall Road / Future Youth Zone,1,1,False,121.86335,140.73741,False,True,262.60076000000004
490G00011781,stop_area,Brickwall Lane,2,1,False,197.52208000000002,65.01473,False,True,262.53681
490G00019008,stop_area,Fitzjohn Avenue,1,1,False,0.0,262.4821,False,False,262.4821
490G00019111,stop_area,Sutherland Avenue (W9),1,1,False,91.8368,170.62219,False,True,262.45899
490G00006546,stop_area,Sherard Road,1,1,False,53.454739999999994,208.77502,False,True,262.22976
490G00002227,stop_area,Hedge Lane / Firs Lane,2,1,False,86.75552,175.45468,False,True,262.2102
490G00010081,stop_area,Mount Grove,1,1,False,99.83683,162.22299,False,True,262.05982
490G00010730,stop_area,Palace Road (N8),1,1,False,83.26729,178.60029,False,True,261.86758
490G00014322,stop_area,Lexington Way,1,1,False,37.885259999999995,223.88309,False,True,261.76835
490G00006318,stop_area,East Beckton Sainsbury's,1,1,False,146.85435,114.75616000000001,False,True,261.61051000000003
490G00008459,stop_area,Ildersly Grove,1,1,False,58.6537,202.92936,False,True,261.58306
490G00007223,stop_area,Glenburnie Road,1,1,False,225.29081,36.24281,False,True,261.53362
490G00014994,stop_area,Craven Close,1,1,False,182.56766,78.91398,False,True,261.48163999999997
490G00008821,stop_area,Kingston Hall Road,3,1,False,129.24046,132.22706,False,True,261.46752000000004
490G00007995,stop_area,Whitton Corner Health & Social Care Centre,3,1,False,119.04277,142.32783999999998,False,True,261.37061
490G00013198,stop_area,Kit Crowley Gardens,1,1,False,37.982279999999996,222.87081,False,True,260.85309
490G00014169,stop_area,Wolsey Avenue Walthamstow,2,2,False,137.12146,123.62984,True,True,260.7513
490G00006359,stop_area,East Ham Fire Station,1,1,False,73.13853999999999,187.57858,False,True,260.71711999999997
490G00006060,stop_area,Derwent Crescent,2,1,False,117.7982,142.75414999999998,False,True,260.55235
490G00016693,stop_area,Bodiam Way,2,1,False,95.54362,164.67341,False,True,260.21703
490G00011585,stop_area,Carshalton Road / Ringstead Road,2,1,False,100.76732,159.14108,False,True,259.9084
490G00005584,stop_area,Cecil Avenue (HA9),1,1,False,132.46735,127.35984,False,True,259.82719000000003
490G00010335,stop_area,Church Hill Road North Cheam,2,1,False,166.96956,92.77566,False,True,259.74522
490G00006584,stop_area,Enfield Retail Park,2,1,False,176.86455999999998,82.79481,False,True,259.65936999999997
490G00010449,stop_area,Norwood Park,2,2,False,96.03923,163.59396,True,True,259.63319
910GCRSHLTB,parent_stop_area,Carshalton Beeches,2,2,False,110.83114,148.79501,True,True,259.62615
490G00013663,stop_area,Tiffin School For Girls,2,1,False,88.42538,171.03776,False,True,259.46314
490G00015389,stop_area,Moorland Road,1,1,False,105.98477,153.43053,False,True,259.4153
490G00009662,stop_area,Market Street,1,1,False,81.62258,177.79122,False,True,259.41380000000004
490G00010763,stop_area,Park Drive,2,1,False,93.58451,165.79886,False,True,259.38337
490G00007519,stop_area,Green Wrythe Lane,2,2,False,105.82639,153.33328,True,True,259.15967
490G00010043,stop_area,Fawe Street,2,1,False,101.99862,156.88184,False,True,258.88046
490G00012028,stop_area,Shaftesbury Gardens,2,2,False,91.76571,166.90702,True,True,258.67273
490G00013930,stop_area,Upper Brentwood Rd/Gallows Cnr,2,1,False,116.3802,142.25357,False,True,258.63377
490G00007120,stop_area,Garner Road / North Arm,2,1,False,71.4806,187.11004000000003,False,True,258.59064
490G00010834,stop_area,Clare Road (NW10),2,1,False,76.12428,182.45010000000002,False,True,258.57438
490G00013939,stop_area,Upper Park Road,2,2,False,73.79142,184.69453,True,True,258.48595
490G00019875,stop_area,Hackney Downs/ Dalston Lane,1,1,False,200.05732,58.371959999999994,False,True,258.42928
490G00007781,stop_area,Hardy Way,2,1,False,80.00483999999999,178.25267,False,True,258.25750999999997
490G00013155,stop_area,Target Roundabout,1,1,False,147.0252,111.17796,False,True,258.20316
490G00003596,stop_area,Bargery Road,1,1,False,201.88139999999999,56.14286,False,True,258.02425999999997
490G00007459,stop_area,Greening Street,2,1,False,83.22541,174.72435000000002,False,True,257.94976
490G00005545,stop_area,Tiepigs Lane,2,1,False,99.20906,158.25875,False,True,257.46781
490G00011402,stop_area,Raleigh Road,2,2,False,97.53529,159.91633000000002,True,True,257.45162000000005
490G00011743,stop_area,Rowley Gardens,2,1,False,150.56682,106.83055999999999,False,True,257.39738
490G00007068,stop_area,Fulham Road (SW6),1,1,False,35.49057,221.8238,False,True,257.31437
490G00013597,stop_area,Holmwood Road,2,1,False,82.24088,175.01551999999998,False,True,257.2564
490G00006755,stop_area,Glentrammon Road,2,1,False,112.09424,145.05459,False,True,257.14883
490G00009602,stop_area,Manor Waye / St Andrew's Park,2,1,False,87.96497,169.08531,False,True,257.05028
490G00013075,stop_area,The London Cancer Hub,3,1,False,85.31211,171.49172,False,True,256.80383
490G00011214,stop_area,Princes Road Heath Park,2,1,False,80.47455,176.27457,False,True,256.74912
490G00009729,stop_area,Maybank Avenue,2,2,False,83.56900999999999,173.12921,True,True,256.69822
490G00003122,stop_area,St Margaret's Drive,2,2,False,111.82863,144.83612,True,True,256.66475
490G00008513,stop_area,Isleworth Leisure Centre and Library,1,1,False,118.10323,138.51201,False,True,256.61524
490G00013716,stop_area,Torriano Primary School,1,1,False,26.96865,229.44619,False,True,256.41484
490G00014253,stop_area,Warwick Road New Barnet,2,1,False,99.38777999999999,156.90359999999998,False,True,256.29138
490G00015467,stop_area,Vulcan Way,2,1,False,70.24631,185.90198,False,True,256.14829
490G00009301,stop_area,Long Elmes,2,1,False,56.656800000000004,199.18963,False,True,255.84643
490G00012756,stop_area,St Laurence Church (RM14),2,1,False,170.85356,84.88168,False,True,255.73523999999998
490G00010306,stop_area,Norley Vale,2,2,False,37.25799,218.46775000000002,True,True,255.72574000000003
490G00006391,stop_area,Padnall Road,1,1,False,39.39816,216.28631,False,True,255.68446999999998
490G00010885,stop_area,Peckham Rye / Barry Road,1,1,False,193.33982,62.27495,False,True,255.61477
490G00006410,stop_area,Edensor Road / New Chiswick Pool,1,1,False,73.79273,181.81968,False,True,255.61241
490G00003150,stop_area,Chadwell Heath Lane /Barley Ln,1,1,False,27.26767,228.31128,False,True,255.57895000000002
490G00011731,stop_area,Roundwood Park,2,1,False,131.97354,123.40571,False,True,255.37925
490G000431,stop_area,Browning Avenue (W7),3,2,False,120.4616,134.84706,True,True,255.30866
490G00018248,stop_area,Maltby Street,2,1,False,129.78136,125.43612999999999,False,True,255.21749
490G00000342,stop_area,Southfield Gardens,2,1,False,132.58476000000002,122.56051,False,True,255.14527
490G000383,stop_area,Aldborough Road North,1,1,False,39.043009999999995,216.06696,False,True,255.10996999999998
490G00013519,stop_area,Therapia Lane/Croydon Cemetery,2,2,False,123.46334999999999,131.62989,True,True,255.09323999999998
490G00014220,stop_area,Warham Road,2,2,False,102.30566,152.78615000000002,True,True,255.09181
490G00007455,stop_area,Redcroft Road,2,1,False,95.93367,159.03455,False,True,254.96822
490G00009968,stop_area,Monier Road,3,1,False,137.68204,117.23819999999999,False,True,254.92023999999998
490G00013150,stop_area,Tamworth Park,2,1,False,63.554959999999994,191.33236,False,True,254.88732
490G00004247,stop_area,Brampton Road,2,1,False,70.43413000000001,184.22138,False,True,254.65551000000002
490G00007675,stop_area,Hall Lane,1,1,False,17.66771,236.97522,False,True,254.64293
490G00007124,stop_area,Fountain Road / Garrett Lane,1,1,False,21.43829,233.18723,False,True,254.62552
490G00013624,stop_area,Thornford Road,2,1,False,84.98683999999999,169.62959999999998,False,True,254.61643999999995
490G00019922,stop_area,Kensington Olympia /Hammersmith Road,1,1,False,114.45600999999999,140.07414,False,True,254.53015
490G00007247,stop_area,Gloucester Road (KT1),2,1,False,79.00592,175.42108000000002,False,True,254.42700000000002
490G00008885,stop_area,Knoll Road,2,1,False,87.58412999999999,166.70637,False,True,254.29049999999998
490G00012639,stop_area,St Brides Avenue,2,1,False,78.62398999999999,175.64009,False,True,254.26407999999998
490G00008294,stop_area,Hollingbourne Road,2,2,False,98.63889,155.60791999999998,True,True,254.24680999999998
490G00011344,stop_area,Grafton Terrace,1,1,False,228.65495,25.377689999999998,False,True,254.03264000000001
490G00008944,stop_area,Langdon Walk,2,2,False,66.5661,187.42667999999998,True,True,253.99277999999998
490G00007432,stop_area,Cecilia Road / Greenacre Court,2,1,False,98.75095,155.17368,False,True,253.92462999999998
490G00008320,stop_area,Holyrood Gardens,2,1,False,86.30534999999999,167.5019,False,True,253.80725
490G00004014,stop_area,Birch Tree Way,2,1,False,71.58279999999999,182.14771,False,True,253.73050999999998
910GNBARNET,parent_stop_area,New Barnet Station,2,1,False,82.92645,170.78873,False,True,253.71517999999998
490G00014675,stop_area,Wigston Road,1,1,False,141.62391,112.00976,False,True,253.63367
490G00010751,stop_area,Park Avenue Hanger Lane,2,1,False,124.71736,128.78307999999998,False,True,253.50043999999997
490G00007424,stop_area,Great West Road / Boston Manor Road,2,1,False,174.16401,79.22783999999999,False,True,253.39184999999998
490G00014578,stop_area,White City Estate,2,2,False,119.37126,133.93531,True,True,253.30657
490G00007411,stop_area,Great North Way,2,1,False,88.44462,164.85301,False,True,253.29763000000003
490G00009642,stop_area,Marechal Niel Parade,2,2,False,113.80195,139.26044,True,True,253.06239
490G00011514,stop_area,Regent's Park Road,2,1,False,116.04534000000001,136.95936,False,True,253.0047
490G00003179,stop_area,Alderney Street,1,1,False,35.94124,217.01533,False,True,252.95657
490G00004485,stop_area,Southfields Academy,2,2,False,76.71032,176.03695,True,True,252.74727
490G00010393,stop_area,Northover,1,1,False,196.72906,55.92938,False,True,252.65844
490G00014846,stop_area,Woodford Bridge Road,1,1,False,45.21528,207.36899,False,True,252.58427
490G00014624,stop_area,Whittingham Primary Academy,2,1,False,75.93871,176.6208,False,True,252.55951
490G00008634,stop_area,Kenmore Avenue,2,2,False,96.61078,155.88715000000002,True,True,252.49793000000003
490G00004980,stop_area,Chandos Road (N2),2,1,False,87.48427,164.97587,False,True,252.46013999999997
