logical_hub_code,lsoa_for_audit,n_stops,boardings,alightings,logical_hub_source,logical_hub_name,n_lsoa,cross_lsoa,has_unmatched_stop
490G00005914,E01001140,2,22.322879999999998,64.97194,stop_area,Cypress Road,1,False,False
490G00005915,E01034475,1,156.1992,7.169159999999998,stop_area,Bastable Avenue / River Road,1,False,False
490G00005917,E01001317,1,6.27067,33.70567,stop_area,Dabbs Hill Lane,1,False,False
490G00005918,E01003203,2,254.28665,374.02434999999997,stop_area,Dacre Park,1,False,False
490G00005919,E01003042,2,156.82119,259.56383,stop_area,Sacred Heart House,1,False,False
490G00005920,E01003313,2,104.45197999999999,169.16235,stop_area,Dacres Road,1,False,False
490G00005921,E01004613,2,850.13626,385.85753,stop_area,Broadwater Road,1,False,False
490G00005922,E01000095,1,142.65971,17.49069,stop_area,Dagenham Asda,1,False,False
490G00005923,E01000061,2,388.59331999999995,455.79768,stop_area,CU London University / Wood Lane,1,False,False
490G00005926,E01033788,1,92.23388,288.02366,stop_area,Dagenham Road,1,False,False
490G00005927,E01000038,1,69.46588,86.96541,stop_area,Rush Green Road,2,True,False
490G00005927,E01002248,1,27.943179999999998,92.56275,stop_area,Rush Green Road,2,True,False
490G00005928,E01000616,1,283.38875,319.68820999999997,stop_area,Dagmar Avenue,1,False,False
490G00005929,E01002277,1,78.74278,170.43519,stop_area,Dagnam Park Square,1,False,False
490G00005931,E01004522,2,289.27477999999996,479.72279,stop_area,Dahomey Road,1,False,False
490G00005933,E01003074,1,151.72081,229.67242,stop_area,Dalberg Road / Effra Parade,1,False,False
490G00005934,E01001158,2,76.67573999999999,95.14827,stop_area,Dale Park Road,1,False,False
490G00005935,E01000433,2,39.41807,69.69585000000001,stop_area,Dale View,1,False,False
490G00005936,E01002906,2,237.01512000000002,222.87168,stop_area,Dalgarno Gardens,1,False,False
490G00005937,E01001932,1,124.33825,195.03531,stop_area,Dalling Road,1,False,False
490G00005939,E01002788,2,49.533370000000005,84.23998,stop_area,Dalmeny Road,1,False,False
490G00005942,E01003231,2,95.52817999999999,291.02743999999996,stop_area,Dalrymple Road,1,False,False
490G00005944,E01035641,2,180.04092,230.85262,stop_area,Graham Road (E8),1,False,False
490G00005947,E01033699,1,723.56816,2052.81457,stop_area,Kingsland High Street,1,False,False
490G00005949,E01002304,1,0.0,0.83762,stop_area,Dame Tipping School,1,False,False
490G00005953,E01001485,1,14.220799999999999,41.02167,stop_area,Nelson Road Edmonton,1,False,False
490G00005955,E01000390,1,0.5521599999999998,0.2965799999999998,stop_area,Danson Park,1,False,False
490G00005956,E01000352,1,4.26171,3.7213099999999995,stop_area,Danson Underpass,2,True,False
490G00005956,E01000391,1,8.07826,7.421589999999999,stop_area,Danson Underpass,2,True,False
490G00005957,E01003414,2,75.20755,140.82812,stop_area,Darcy Road,1,False,False
490G00005959,E01003276,2,18.91508,40.913959999999996,stop_area,Huxbear Street,1,False,False
490G00005961,E01003404,2,214.92404,205.42202,stop_area,Darlaston Road,1,False,False
490G00005962,E01000991,2,20.23799,56.20641,stop_area,Darley Close,1,False,False
490G00005964,E01004558,2,344.34159,375.58441,stop_area,Darley Road,1,False,False
490G00005965,E01004208,2,545.11922,539.86488,stop_area,Darling Row,1,False,False
490G00005969,E01000444,1,0.05524,0.0638799999999998,stop_area,Dartford Road / Baldwyns Park,1,False,False
490G00005970,E01000444,1,9.428989999999999,0.0555,stop_area,Baldwyns Park,1,False,False
490G00005976,E01001219,2,95.44414,167.38874,stop_area,Wallis Drive,1,False,False
490G00005978,E01001301,1,40.64884,165.66486,stop_area,Darwin Road Brentford,1,False,False
490G00005979,E01000414,1,3.26923,5.02576,stop_area,Darwin Road,2,True,False
490G00005979,E01000415,1,2.50141,4.00094,stop_area,Darwin Road,2,True,False
490G00005980,E01001788,1,20.2943,327.97161,stop_area,Daubeney Road,1,False,False
490G00005982,E01034190,1,43.45595,137.02817,stop_area,Christ Church Primary School,1,False,False
490G00005983,E01002298,2,9.383709999999999,27.52795,stop_area,David Drive,1,False,False
490G00005984,E01000444,1,4.97186,16.852760000000004,stop_area,Baldwyns Park / Dartford Road,1,False,False
490G00005985,E01001538,1,46.57874,30.79302,stop_area,Ladysmith Road /Carterhatch Ln,1,False,False
490G00005986,E01001301,1,130.36781,71.69937,stop_area,Carlyle Road,1,False,False
490G00005987,E01000980,2,28.79619,92.8695,stop_area,Davidson Road,1,False,False
490G00005988,E01002405,1,33.71696,14.1909,stop_area,Dawley Parade,1,False,False
490G00005989,E01002490,2,146.09412,246.88437,stop_area,Clement Gardens,1,False,False
490G00005990,E01001348,2,157.88228,144.98522,stop_area,Dawlish Avenue,1,False,False
490G00005992,E01002971,2,60.90279,116.07246,stop_area,Dawson Road (KT1),1,False,False
490G00005993,E01000555,2,13.258429999999999,28.552139999999994,stop_area,Dawson Road (NW2),1,False,False
490G00005994,E01000344,1,33.52247,96.23872,stop_area,Days Lane,1,False,False
490G00005997,E01000515,1,670.80819,522.17149,stop_area,Kingsbury / Pipers Green,1,False,False
490G00005998,E01000258,2,70.77055,114.98307,stop_area,University College London Observatory,1,False,False
490G000060,E01004348,1,140.66113,404.38239,stop_area,St John's Road,1,False,False
490G00006002,E01000134,1,31.36626,59.01257,stop_area,Deansbrook Close,2,True,False
490G00006002,E01000226,1,9.086599999999999,38.15287,stop_area,Deansbrook Close,2,True,False
490G00006003,E01004467,1,30.24713,43.37547,stop_area,Our Lady & St George's Catholic School,1,False,False
490G00006004,E01000194,1,416.44192,143.3228,stop_area,Deansbrook Road,2,True,False
490G00006004,E01002119,1,111.39931,507.06199,stop_area,Deansbrook Road,2,True,False
490G00006005,E01000623,2,206.80521,388.59835999999996,stop_area,Deanscroft Avenue,1,False,False
490G00006006,E01000134,1,72.07144,27.316509999999997,stop_area,Deans Lane,2,True,False
490G00006006,E01000226,1,20.12816,230.21791,stop_area,Deans Lane,2,True,False
490G00006007,E01004733,1,144.42551,75.46289,stop_area,Horseferry Road,1,False,False
490G00006008,E01004734,1,1412.59159,871.11013,stop_area,Dean Street / Chinatown,1,False,False
490G00006009,E01000233,1,6.622389999999999,14.25119,stop_area,Deans Way,1,False,False
490G00006010,E01001404,1,18.39408,81.35281,stop_area,Deansway (N9),2,True,False
490G00006010,E01001465,1,48.83488,30.479239999999997,stop_area,Deansway (N9),2,True,False
490G00006012,E01000226,1,15.85167,1.96813,stop_area,Deansbrook Road Edgware,1,False,False
490G00006013,E01000976,1,95.6777,49.24446,stop_area,Davidson Road Selhurst,1,False,False
490G00006017,E01035499,1,1.4315499999999999,27.16986,stop_area,Condell Road,1,False,False
490G00006018,E01000414,1,540.40862,504.14781999999997,stop_area,Deepdene Road,1,False,False
490G00006020,E01003078,2,39.50696,45.57924,stop_area,Deerdale Road / St Saviour's School,1,False,False
490G00006022,E01003144,1,11.34769,89.0149,stop_area,Deerhurst Road (SW16),1,False,False
490G00006023,E01000494,2,133.57755,174.51229999999998,stop_area,Deerhurst Road (NW2),1,False,False
490G00006025,E01004234,2,150.36087,81.29684,stop_area,Victoria Park,1,False,False
490G00006026,E01002505,1,89.79521,393.94927,stop_area,Delamere Road,1,False,False
490G00006027,E01034143,2,614.65646,311.45957999999996,stop_area,Delta Point / West Croydon Station,1,False,False
490G00006028,E01002640,1,100.31029,186.95741,stop_area,Denbigh Road (TW3),1,False,False
490G00006029,E01000830,2,0.5536099999999998,3.996619999999999,stop_area,Den Close,1,False,False
490G00006031,E01002624,2,16.03853,16.08449,stop_area,Dene Avenue,1,False,False
490G00006032,E01002472,2,140.71877999999998,63.9747,stop_area,Dene Road (HA6),1,False,False
490G00006033,E01000117,1,5.01694,41.42333,stop_area,Dene Road (EN4),2,True,False
490G00006033,E01000118,1,24.25757,23.27862,stop_area,Dene Road (EN4),2,True,False
490G00006036,E01001520,1,30.11213,41.5449,stop_area,West Grove Primary School,2,True,False
490G00006036,E01001525,1,29.27976,42.71419,stop_area,West Grove Primary School,2,True,False
490G00006040,E01003507,2,161.55714,273.93780000000004,stop_area,Denmark Street (E13),1,False,False
490G00006043,E01001479,1,161.05843,156.83080999999999,stop_area,Bury Street Edmonton,1,False,False
490G00006044,E01000828,1,3.99251,7.598389999999999,stop_area,Den Road,2,True,False
490G00006044,E01000830,1,5.02776,5.780809999999999,stop_area,Den Road,2,True,False
490G00006045,E01003636,2,105.36758999999999,193.84462,stop_area,Stratford Park,1,False,False
490G00006048,E01004602,2,97.77569,135.38532999999998,stop_area,Deodar Road,1,False,False
490G00006049,E01003248,2,512.72988,963.8406,stop_area,Deptford Fire Station,1,False,False
490G00006050,E01003253,2,891.90822,883.00514,stop_area,Deptford High Street,1,False,False
490G00006051,E01003304,1,425.79658,928.49086,stop_area,Deptford High St /New Cross Rd,1,False,False
490G00006052,E01003248,4,432.51487,944.8783999999999,stop_area,Deptford Park School,1,False,False
490G00006054,E01003564,2,119.10228000000001,156.01245,stop_area,Derby Road,1,False,False
490G00006056,E01001370,1,467.77383,524.00382,stop_area,Derley Road,2,True,False
490G00006056,E01001371,1,350.72631,550.03968,stop_area,Derley Road,2,True,False
490G00006058,E01003169,2,142.15365,302.96866,stop_area,Deronda Road,1,False,False
490G00006059,E01003576,1,749.2198500000001,552.38441,stop_area,Dersingham Avenue,1,False,False
490G00006060,E01000284,2,117.7982,142.75414999999998,stop_area,Derwent Crescent,1,False,False
490G00006061,E01000744,1,103.2663,244.2092,stop_area,Derwent Road,1,False,False
490G00006062,E01001576,2,28.02201,48.669309999999996,stop_area,Devenish Road,1,False,False
490G00006063,E01003695,1,97.0621,30.08803,stop_area,De Vere Gardens,2,True,False
490G00006063,E01003788,1,30.526449999999997,285.6282,stop_area,De Vere Gardens,2,True,False
490G00006064,E01001071,2,19.982999999999997,95.47026,stop_area,Devon Close,1,False,False
490G00006065,E01001941,1,224.47344,133.79853,stop_area,Loftus Road,2,True,False
490G00006065,E01001942,1,328.16276,157.03748,stop_area,Loftus Road,2,True,False
490G00006066,E01032623,2,0.9914599999999998,5.95617,stop_area,Sandy Lane Cheam,1,False,False
490G00006067,E01004096,1,164.88151,3.73183,stop_area,Devonshire Avenue,2,True,False
490G00006067,E01004152,1,10.50021,68.53273,stop_area,Devonshire Avenue,2,True,False
490G00006068,E01002364,2,31.020979999999998,34.316869999999994,stop_area,Devonshire Road (RM12),1,False,False
490G00006070,E01001135,1,6.18074,14.46426,stop_area,Devonshire Way,1,False,False
490G00006074,E01002299,2,15.641689999999999,62.40239,stop_area,Dewsbury Road,1,False,False
490G00006075,E01002257,1,8.170919999999999,1.6660000000000001,stop_area,Deyncourt Gardens,1,False,False
490G00006076,E01001988,1,23.96568,526.5005,stop_area,Dickenson Road (N8),2,True,False
490G00006076,E01002756,1,78.1286,69.72657,stop_area,Dickenson Road (N8),2,True,False
490G00006077,E01002610,1,2.0214899999999996,3.851889999999999,stop_area,Dickenson Road (TW13),1,False,False
490G00006078,E01034204,1,535.17019,323.12023999999997,stop_area,Dickens Road,1,False,False
490G00006079,E01002973,1,21.761599999999998,27.24589,stop_area,Archdale Place,1,False,False
490G00006081,E01001624,1,123.17293,64.90248,stop_area,Dickson Road,1,False,False
490G00006082,E01001730,1,277.753,189.11755,stop_area,Banister House,1,False,False
490G00006083,E01004568,1,276.52975,184.04824,stop_area,Roehampton University Main Entrance,2,True,False
490G00006083,E01004642,1,133.44608,461.32822,stop_area,Roehampton University Main Entrance,2,True,False
490G00006085,E01004571,1,5.90679,125.78237,stop_area,Dilton Gardens,1,False,False
490G00006086,E01000269,2,50.989869999999996,79.85311999999999,stop_area,Dinsdale Gardens,1,False,False
490G00006089,E01002995,1,26.92279,94.52629,stop_area,Ditton Road,1,False,False
490G00006091,E01004028,1,184.35468,259.27509,stop_area,Dockhead,2,True,False
490G00006091,E01033885,1,259.21835,135.75936,stop_area,Dockhead,2,True,False
490G00006092,E01004280,2,91.66834,213.02505,stop_area,Arnhem Wharf Primary School,1,False,False
490G00006094,E01004049,1,73.73416999999999,475.45542,stop_area,Champion Hill East Dulwich,2,True,False
490G00006094,E01004051,1,242.71007,127.45763,stop_area,Champion Hill East Dulwich,2,True,False
490G00006095,E01000503,1,15.86764,48.13323,stop_area,Newfield Rise,1,False,False
490G00006096,E01000223,1,123.70487,218.61951,stop_area,Dollis Hill Lane,1,False,False
490G00006097,E01000511,1,26.69963,63.09159,stop_area,Clifford Way,1,False,False
490G00006098,E01000289,1,54.68423,100.1632,stop_area,Hera Avenue,1,False,False
490G000061,E01000087,1,1.0974599999999999,271.30693,stop_area,Merrielands Crescent,2,True,False
490G000061,E01000095,1,106.56004,0.8952699999999996,stop_area,Merrielands Crescent,2,True,False
490G00006100,E01002693,1,31.13287,6.685459999999999,stop_area,Dolman Road,1,False,False
490G00006101,E01003945,2,30.41643,101.01952999999999,stop_area,Dome Hill Park,1,False,False
490G00006103,E01001596,1,1.87551,8.98134,stop_area,Domonic Drive / Edgebury,1,False,False
490G00006104,E01001596,1,10.343739999999999,89.24511,stop_area,Edgebury / Domonic Drive,1,False,False
490G00006105,E01035680,2,20.06094,25.92025,stop_area,Dongola Road,1,False,False
490G00006106,E01003594,1,76.78712,41.66699,stop_area,Balaam Park Health Centre,1,False,False
490G00006108,E01000643,2,102.93455999999999,133.20054,stop_area,Willesden Sports Centre,1,False,False
490G00006110,E01002569,1,6.36782,10.000729999999999,stop_area,Dorchester Grove,1,False,False
490G00006111,E01035718,2,1423.1768299999999,678.31997,stop_area,Dorchester Hotel,1,False,False
490G00006113,E01004129,1,17.17236,61.48744,stop_area,Dorchester Road,1,False,False
490G00006115,E01000356,2,4.49118,9.18555,stop_area,Veroan Road,1,False,False
490G00006116,E01003450,1,49.417809999999996,34.41578,stop_area,Dore Gardens,1,False,False
490G00006122,E01002278,2,8.91,31.47893,stop_area,Dorking Road,1,False,False
490G00006127,E01002278,2,17.5891,22.09603,stop_area,Dorking Walk,1,False,False
490G00006131,E01001214,2,76.68919,96.19669,stop_area,Dormers Avenue,1,False,False
490G00006132,E01001214,2,147.82715,208.54333,stop_area,Telford Road,1,False,False
490G00006134,E01003100,1,109.04086,136.33169,stop_area,Dorset Road,2,True,False
490G00006134,E01003125,1,180.7025,334.4177,stop_area,Dorset Road,2,True,False
490G00006136,E01002460,1,0.05464,5.3518,stop_area,Douay Martyrs School,2,True,False
490G00006136,E01002463,1,10.5588,3.51346,stop_area,Douay Martyrs School,2,True,False
490G00006139,E01003000,2,62.14561,100.74775,stop_area,Douglas Road (KT6),1,False,False
490G00006142,E01003483,1,87.85191,528.55666,stop_area,Dove Approach,2,True,False
490G00006142,E01003485,1,231.33011,151.59566999999998,stop_area,Dove Approach,2,True,False
490G00006143,E01001119,1,18.64894,1.20336,stop_area,Dove Close,2,True,False
490G00006143,E01001121,1,4.129499999999999,39.80272,stop_area,Dove Close,2,True,False
490G00006145,E01000536,1,9.71318,2.6997,stop_area,Dovedale Avenue,1,False,False
490G00006146,E01002441,2,15.59862,43.6083,stop_area,Dovedale Close,1,False,False
490G00006149,E01004641,1,39.61253,331.87989,stop_area,Dover House Road,1,False,False
490G00006150,E01004572,1,39.08504,210.78825,stop_area,Dover Park Drive,2,True,False
490G00006150,E01004644,1,103.49405,81.21365999999999,stop_area,Dover Park Drive,2,True,False
490G00006151,E01003793,1,35.79417,128.90762999999998,stop_area,Dover Road,1,False,False
490G00006152,E01002370,4,96.58520999999999,171.15538999999998,stop_area,Dovers Corner,1,False,False
490G00006154,E01003218,1,26.16908,15.93786,stop_area,Dowanhill Road,2,True,False
490G00006154,E01003222,1,13.69971,42.64099,stop_area,Dowanhill Road,2,True,False
490G00006155,E01003354,2,49.614650000000005,105.83449999999999,stop_area,Pasture Road (SE6),1,False,False
490G00006156,E01002263,2,37.02127,99.20747999999999,stop_area,Dowding Way,1,False,False
490G00006157,E01000242,1,11.40254,14.149379999999999,stop_area,Downage,1,False,False
490G00006160,E01000749,2,0.0,0.0,stop_area,New Road Hill / Downe Court,1,False,False
490G00006162,E01000747,1,0.0,2.4033299999999995,stop_area,Downe High Street,1,False,False
490G00006165,E01000666,1,7.78517,2.0924099999999997,stop_area,Keston Church,2,True,False
490G00006165,E01000747,2,3.9609699999999997,14.43629,stop_area,Keston Church,2,True,False
490G00006167,E01000749,1,10.02595,16.92468,stop_area,Downe Church,1,False,False
490G00006169,E01002721,1,328.21705,360.58230000000003,stop_area,Downham Road,2,True,False
490G00006169,E01035643,1,89.33957,59.31301,stop_area,Downham Road,2,True,False
490G00006170,E01001773,1,408.32215,382.05573,stop_area,Haggerston Station /Downham Rd,3,True,False
490G00006170,E01035642,1,582.36057,899.38271,stop_area,Haggerston Station /Downham Rd,3,True,False
490G00006170,E01035650,1,203.40089,245.86851,stop_area,Haggerston Station /Downham Rd,3,True,False
490G00006171,E01003390,2,807.54213,1757.7690400000001,stop_area,Downe Road / Mitcham Library,1,False,False
490G00006172,E01003237,1,76.60507,288.1613,stop_area,Downham Way / Northover,1,False,False
490G00006174,E01000747,2,0.8286899999999997,0.5117799999999998,stop_area,Down House,1,False,False
490G00006175,E01000234,1,16.39155,89.76923,stop_area,Downhurst Avenue,1,False,False
490G00006177,E01001099,2,7.1904699999999995,23.973039999999997,stop_area,Downs Court Road / Selcroft Rd,1,False,False
490G00006178,E01004336,2,722.70917,689.92272,stop_area,Millais Road,1,False,False
