lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01004606,2,1,418.5283,992.9826733467268,992.9826733467268,992.9826733467268,678,4,7929.695643591877,6.001655913266243,-0.0703757719691511,0.0685502081767386,0.0372431833408794,0.1110974457133474,0.7457077195378607,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004607,2,1,213.98069,900.5863852358767,900.5863852358767,900.5863852358768,567,4,8272.253925019468,5.35178670912446,0.1510071698954777,0.0229645527419515,0.0046901937200921,0.032350548751301,1.057459855816336,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004608,1,2,1683.2440000000001,503.2765940975381,609.2785757390351,545.3207087302374,678,4,7632.5715489709955,7.414287665981758,-0.079293072059905,0.0661445884187531,0.0152115497260547,0.1025611080020955,0.9427980842175872,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004609,1,3,10927.90859,468.74069726474255,516.0912370063354,502.0969615120644,567,4,7932.4606553075,9.255702558767696,0.1283261370341528,0.0851207391481068,0.0225531730423088,0.1352207287635204,0.7644119899180554,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004612,2,1,574.03343,420.4817802242157,420.4817802242157,420.4817802242157,726,4,8622.88362440315,6.3285539325394,0.2518634316512412,0.04986996324688,0.0127122455270104,0.073248430306375,0.9706484090845988,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004613,1,2,1623.06114,298.2087656357266,399.19699721382415,346.3760788869336,727,4,8975.12200655512,7.371406109364493,0.4429088351935448,0.0551033719143923,0.0190760371281753,0.0824630055780941,0.9141544452131612,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004614,1,5,1422.3845800000001,463.0251616300924,508.93363308245,478.44886130402926,727,4,9247.47279945718,7.2322676665917776,-0.1352941847958493,0.0505973736402507,0.0100652007181305,0.0744630809563678,0.6863509915829731,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004615,2,3,2079.62667,746.2425377192491,911.0941109934182,928.1111227270892,727,4,9089.797115925216,7.602733442269678,-0.229959332396089,0.0390123248351851,0.0076587434988887,0.0570591372933667,0.7964835936084161,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004616,1,3,6280.71939,81.9538705757697,147.25585161643286,95.24378280510291,727,4,9240.32366897587,8.706343098538518,-0.1440546209892888,0.0577302619788251,0.0146191436272281,0.0919967895681003,0.9119006691038714,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004617,1,7,5548.38768,56.92143623097282,489.0968477209452,257.2281806536779,727,4,9525.767949992987,8.564368112735398,0.2423782844030936,0.1085207326541265,0.0392079550505954,0.1723259899051272,0.8213428631506887,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004619,3,2,411.98243,949.2097325458833,1158.1975083413117,1071.265401667399,512,4,7312.474602532574,6.0074891151450815,-0.0246148178916931,0.0197125270549758,0.0,0.0280998927920043,0.7408484770511187,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004621,3,9,1215.0267299999998,732.6420984658411,1230.783699891531,1295.8775970349773,5595,2,6893.111929162617,7.085996756896264,-0.3567650180902344,0.01575795266696,0.0,0.0229542107363276,0.6510479726079021,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01004622,0,1,327.54138,1599.9338875229857,1599.9338875229857,1599.9338875229857,5595,2,7127.528674091744,5.774793007073456,0.1088991028216965,0.0093805002252413,0.0,0.0126008972962461,0.7715527879468564,False,False,"C0 low activity, weak night-persistence","C2 central interchange, direction-balanced"
E01004623,3,1,212.05644999999998,1647.2695461132116,1647.2695461132116,1647.2695461132116,705,0,7641.788076098421,5.344770993615621,-0.3094177302852287,0.0303955351760276,0.0,0.0458271850392889,0.8789270274720806,False,False,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004625,0,1,224.18863,1071.3275078888314,1071.3275078888314,1071.3275078888314,512,4,7604.432523206449,5.401791990028575,-0.0187986577931974,0.0129429090196157,0.0005520745071421,0.0184192783428011,0.8960981324956878,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004626,0,4,144.08352,1073.8605586856306,1173.1922847020714,1246.5199581629488,726,4,8137.384535783513,4.977309576596248,-0.1021543615813939,0.0065958966021929,0.0,0.0079238464956931,0.7765372027791116,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004628,3,2,328.20907,833.4272167095578,915.3610643676654,930.6373978240916,705,0,8867.746911961605,5.750088444657689,-0.4417533833016541,0.0419444001462876,0.0073477153085969,0.0624888699477172,0.7350049578664157,False,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004629,3,2,1945.41545,45.881156820188764,198.53518293364812,53.28617422561018,705,0,8882.543534110717,7.565652179775919,0.0358457493131607,0.0319826392072808,0.0020906785520059,0.0472460820626905,0.7030161029046417,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004630,3,3,565.80278,664.5635963185393,747.2188175045812,735.6117082025486,705,0,9085.244306493678,6.30845309628058,-0.3742611612800225,0.0555247574976731,0.0131202280415897,0.086500657840686,0.8231194387177909,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004631,2,2,1194.1919500000001,1095.0374471002688,1137.7747236365167,1169.5460507051766,705,0,9315.12433001588,7.044078934609366,-0.534946808913853,0.0606394852932366,0.0136127963221537,0.090574673900162,0.7087646409753345,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004632,3,3,511.68406,367.7944188682099,626.5078116816838,758.4000939554571,705,0,9587.809320236543,6.220583370871853,-0.3101910773973798,0.0282340170524667,0.0022439196697316,0.0394808566712293,0.7373095540863733,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004635,3,3,998.32969,574.9199131628366,721.3259945312126,719.883684047496,705,0,9436.498858903247,6.861652584827949,-0.5084305010853415,0.0361562879762246,0.004662202931034,0.0519053612677144,0.8028522232568868,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004637,3,2,143.51183,848.7431234184264,871.4811622406983,866.6798657789928,705,0,9697.553821374479,4.924085410602119,-0.1616208932007951,0.1147471574938744,0.0380995005472546,0.2022741052171233,1.194623479518608,False,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004639,2,2,762.51274,1699.227608730565,1826.0031643636626,1795.4174507035016,567,4,8884.924906437574,6.578792273380544,-0.0654367700853482,0.0495484406437427,0.0133675328207825,0.0759335773969354,0.97607260604059,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004640,2,1,533.18597,1318.5617430640884,1318.5617430640884,1318.5617430640884,567,4,8563.549789660827,6.247012537316916,-0.1389767104465287,0.0291826688851572,0.0043927689032786,0.0421341620610366,0.5721366629024088,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004641,3,1,376.65924,1987.0964408584155,1987.0964408584155,1987.0964408584155,567,4,9072.771792567033,5.926598959156558,-0.6906847290596914,0.0395447576835153,0.0,0.0629228839740627,0.7740591445941898,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004642,2,3,1590.6866800000003,1854.4437406597638,1989.1116996559238,2101.8618320494556,567,4,9561.845873516942,7.343760519967128,-0.2970423681552754,0.0809585776771512,0.0175413028482574,0.1286474148015864,0.7204571653832067,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004643,1,2,1919.63951,861.9881381273278,1035.6564656272756,913.1006314877295,567,4,8805.375583408206,7.498942704736427,-0.1695910911856469,0.0554602719616388,0.0206362051825589,0.0826866120652938,0.7854524255677688,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004644,3,2,352.81185,1853.7083217896427,1906.781280796114,1888.417232202418,567,4,9606.728225091374,5.81601806275007,-0.4857384623126738,0.0371658592346503,0.0,0.0528185617434781,0.8323340881687471,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004646,2,2,485.17656999999997,453.14337103624945,500.03680674664065,471.9719541022861,696,4,4818.423260963431,6.17315763562378,-0.1841203239375571,0.0574384795872424,0.0110335644927851,0.0795516095787096,0.8063388945111098,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004647,2,2,1156.84951,103.78187179872155,182.50288167198136,115.12439247700885,696,4,4377.725596781979,7.020793520328662,-0.1493782442126275,0.027292570963991,0.0064934065956168,0.0379356747395828,0.6654101441413716,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004648,1,1,699.35054,167.8225535480679,167.8225535480679,167.8225535480679,637,4,4747.334936572308,6.535763688956345,-0.2398026765179454,0.1142100869190489,0.0231094617287778,0.1862490829411609,0.7932669112167695,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004649,2,1,414.97821,238.63657539042694,238.63657539042694,238.63657539042694,696,4,4703.6602768482335,5.99801124563609,0.0306747846081268,0.0517314723176043,0.0068345956687652,0.0774009517997252,0.7868358834941502,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004651,2,1,417.59423,400.0398871538546,400.0398871538546,400.0398871538546,696,4,4456.693056516233,6.031870471082891,-0.5648379345863884,0.0654138042260797,0.0328972541413058,0.1081828360381828,0.6941085447408747,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004652,1,2,1702.41798,251.0239232051427,276.8654379594865,281.96544261748824,690,4,4256.525743234511,7.416584326916436,0.1693189963588487,0.0794998871351626,0.0239326993989372,0.1252406246886007,0.8439159171000846,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004653,1,2,1353.93558,612.8498506356866,626.074817473834,632.0823217872291,690,4,4783.814067088313,7.178272753975244,0.0087437602246414,0.0606388919113422,0.0131327518769435,0.0973833681324051,0.748209426580371,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004654,2,1,901.98432,555.1653265686689,555.1653265686689,555.1653265686689,517,2,4715.22650569408,6.769491196254911,0.5194200347574303,0.0800916064709905,0.0269275357747102,0.1209875660759305,0.9782980949032553,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004656,1,2,1636.30619,99.4454424360792,212.28313231286907,142.95686057883148,690,4,4388.91683766886,7.373324402826669,-0.1035039752299188,0.1217875264499703,0.0294555349968795,0.2173778901584959,0.8864319812461426,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004657,1,5,12618.58547,14.588418472596516,203.5477015997007,93.70313672825712,640,2,2187.6809819315827,9.383473214038766,0.0342544648691086,0.1377352661115786,0.0495198168028979,0.2407503648849128,0.8812220229053864,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004658,1,1,4995.75049,247.6183857339822,247.6183857339822,247.61838573398217,640,2,2410.8390655537337,8.469355374719958,0.2006862927010267,0.1825676981130172,0.0571380503933159,0.3580106200733255,0.8767807202193428,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004660,1,1,1355.80599,158.10295522513957,158.10295522513957,158.10295522513957,511,2,2664.8620977453975,7.178068489776065,0.1854175658076085,0.1766087511642292,0.0594581241409402,0.3345569375935351,0.903946047805122,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004661,1,5,5953.2971800000005,42.17212849988456,111.3400975552905,104.93856379254294,569,2,3013.7257394538838,8.628289044736748,0.2305892819035435,0.1752683704541559,0.0600142906033845,0.3282692983054615,0.8808921187179967,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004662,1,2,2268.26656,172.40594498455596,196.2487130398898,209.9817955315891,511,2,2843.508022559468,7.672334074874394,-0.154418646936639,0.1490770062951268,0.0555721387288298,0.2615057501105418,1.0458030300999166,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004668,2,3,375.43646,671.1245716532815,772.8748336917456,747.9123054806195,832,2,2631.1690708397578,5.894940513380984,-0.4978767666266616,0.0931081836721041,0.038898496813445,0.1577204487366472,0.693568007316253,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004675,1,4,4325.56001,403.47319791794996,602.132993157489,613.5777205708177,754,4,5321.6945691895935,8.345023152364725,-0.2276028881349582,0.0714046628917078,0.0164409290203189,0.111951840374547,0.8062746396296772,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004676,2,1,574.2377,705.0363681971219,705.0363681971219,705.0363681971219,637,4,5052.794078527246,6.329291526365136,-0.2076632170224204,0.0550382408206014,0.0179481115065966,0.0822861367489772,0.7587027157716162,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004678,2,2,161.18675,694.691502341888,750.4693540020564,721.3082096948004,680,4,5562.099595746323,4.967339130230632,0.3180742905983673,0.0993193832821476,0.0665610144852758,0.1530148857431941,0.7420965811644299,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
