stoparea_unit_code,lsoa,unit_easting,unit_northing,activity,dist_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_m
AREA::490G00003088,E01001355,520363.0,179989.0,38.22916,416.9319488837477,1404,2,9678.941316073779
AREA::490G00003089,E01001351,519648.0,180234.0,869.61654,664.0851783915758,500,4,10387.040242533
AREA::490G00003090,E01035486,526281.0,176593.0,376.77598,80.44114480647482,9586,2,5332.349669704717
AREA::490G00003091,E01003193,536450.0,172060.0,13.71678,1176.1039731059627,5437,0,10507.33539009772
AREA::490G00003092,E01002089,532922.0,190138.0,642.70009,866.5282742069066,6958,4,10175.440678417815
AREA::490G00003093,E01001081,539324.0,161603.0,93.42017,8452.057475106283,5411,0,20950.35522371876
AREA::490G00003095,E01000759,538031.0,164621.0,7.812509999999999,5368.383628037222,5376,0,17672.8494872785
AREA::490G00003096,E01000221,523595.0,187898.0,218.32097,281.02079960271755,529,4,9897.778033478018
AREA::490G00003097,E01000760,539253.0,165433.0,39.14337,5889.078148950382,5376,0,17562.251137026826
AREA::490G00003098,E01001125,534990.0,162283.0,106.67887,4748.1271636825395,5411,0,18764.315601694616
AREA::490G00003099,E01000760,539167.0,165404.0,422.67412,5828.029607947398,5376,0,17542.012940366905
AREA::490G000031,E01003700,544684.0,190450.0,3.7709799999999998,290.1774823655243,576,0,17776.593065039207
AREA::490G00003100,E01001719,532271.0,186714.0,285.67267,799.6134434938685,638,4,6716.476606078518
AREA::490G00003102,E01000979,533604.0,166219.0,502.32662,1439.741491553258,5411,0,14605.038308748115
AREA::490G00003103,E01000993,534424.0,166519.0,390.96439,1779.4985560857128,5376,0,14540.534515622181
AREA::490G00003104,E01001444,535996.0,199574.0,174.72768,1091.35924424545,6952,0,20097.67879631874
AREA::490G00003105,E01001050,533154.0,165666.0,139.3407,1077.2831858429797,5411,0,15042.128340098685
AREA::490G00003106,E01002864,524802.0,179149.0,1144.68376,460.50499753824,618,2,5375.095161948298
AREA::490G00003107,E01004466,538158.0,189031.0,158.94607,487.1190819501942,6954,0,11866.839343312944
AREA::490G00003108,E01000211,524814.0,189223.0,419.90667,1518.0050441977166,578,4,10267.880209663532
AREA::490G00003110,E01001860,522430.0,180081.0,2166.10163,767.269138170289,775,2,7609.915636851699
AREA::490G00003111,E01002422,509405.0,182730.0,158.98834,2926.2176707156086,606,0,20762.3082050142
AREA::490G00003112,E01004734,530351.0,180651.0,1420.56343,264.11922085037554,542,1,416.4000480307369
AREA::490G00003113,E01002422,509540.0,182641.0,81.66438,3079.9227787086,606,0,20618.235521013918
AREA::490G00003114,E01002779,532638.0,185582.0,834.99765,594.0791193098778,1441,4,5816.460865509197
AREA::490G00003116,E01032744,512975.0,182787.0,2717.07029,1753.172902040108,657,4,17227.835528585707
AREA::490G00003117,E01001095,532211.0,162515.0,321.91459,3587.4958623669518,5411,0,17998.14671014769
AREA::490G00003119,E01035707,529940.0,184354.0,77.0041,779.0789433683855,1440,2,3974.1118504642013
AREA::490G00003120,E01000867,529496.0,184272.0,105.1925,328.93768406797057,1440,2,3928.0179480241686
AREA::490G00003121,E01004694,526443.0,180703.0,170.19097,276.60336565743864,629,4,3605.4077439313296
AREA::490G00003122,E01003872,516622.0,174828.0,256.66475,1492.8741866209814,686,0,14516.113563898569
AREA::490G00003124,E01004454,537333.0,192233.0,249.04047,1287.6828457003753,6919,0,13919.24225667475
AREA::490G00003125,E01000586,524184.0,182969.0,318.84621,430.7969742536176,680,4,6396.893308474044
AREA::490G00003126,E01003525,542203.0,183451.0,789.55986,864.568564053039,566,4,12550.277327613123
AREA::490G00003127,E01003705,544279.0,190433.0,35.57347,676.1854522777281,576,0,17434.526922173714
AREA::490G00003128,E01001341,516980.0,183685.0,621.33736,706.3219296389132,673,4,13465.635224526171
AREA::490G00003129,E01002265,553310.0,185042.0,162.23701,1021.8778475049825,571,0,23738.093794574153
AREA::490G00003130,E01001172,531213.0,163604.0,321.5767,2674.9185151140587,5411,0,16818.375962024395
AREA::490G00003131,E01003719,546659.0,187039.0,501.39052,399.0588928967753,6878,0,17908.645649518
AREA::490G00003132,E01033922,521138.0,189792.0,834.5358,247.71831813259223,551,4,12950.12498009189
AREA::490G00003133,E01000491,523929.0,184263.0,56.1963,430.03488230607525,1438,2,7234.70448601738
AREA::490G00003134,E01004569,522362.0,173779.0,1646.92762,2295.5136691538464,567,4,10121.560551614559
AREA::490G00003135,E01001433,536231.0,198121.0,70.17041,1338.8267251590103,6952,0,18791.232237402633
AREA::490G00003137,E01033081,518148.0,177752.0,1006.87512,1462.618201622708,621,0,12173.275524689318
AREA::490G00003138,E01003969,532420.0,177568.0,2544.8781,1099.7896736399778,616,4,3688.626438120293
AREA::490G00003139,E01000692,543744.0,170983.0,273.41527,7484.910338659865,940,3,16621.868246379527
AREA::490G00003140,E01001441,535542.0,198438.0,834.5213,610.151620501003,6952,0,18878.382160556026
AREA::490G00003141,E01000045,546276.0,183637.0,97.33091999999999,752.5219860215984,738,0,16565.14714694681
AREA::490G00003142,E01000690,543881.0,171164.0,16.743409999999997,7472.933121903608,940,3,16634.07640958764
AREA::490G00003143,E01033879,533054.0,177880.0,999.82225,1514.471061541227,616,4,3921.1479186585143
AREA::490G00003145,E01001441,535857.0,198152.0,47.338719999999995,1033.9796903227839,6952,0,18700.689024739168
AREA::490G00003146,E01004573,523568.0,172989.0,350.28898,1202.805898950699,705,0,9820.937837090712
AREA::490G00003147,E01000717,538866.0,169479.0,105.46888,4081.5150373360134,5378,0,14030.603265718833
AREA::490G00003148,E01001468,531171.0,197833.0,125.79251000000001,2135.33843921754,6959,0,17488.998627708792
AREA::490G00003149,E01004614,526896.0,171480.0,35.63484,538.9941661117256,727,4,9437.94707550323
AREA::490G00003150,E01003770,546764.0,189059.0,255.57895,1721.3671891842253,6874,0,18846.765876404366
AREA::490G00003151,E01003605,541430.0,183168.0,150.06743,649.7193476398371,739,4,11731.84491032847
AREA::490G00003153,E01003150,530221.0,171026.0,325.84956,2557.5856622018,726,4,9356.868813871444
AREA::490G00003155,E01003404,523919.0,169961.0,426.63612,1139.7705817082544,767,0,12081.788981769214
AREA::490G00003157,E01002358,551795.0,188582.0,78.10606,425.7936706903944,6886,4,23255.053687317086
AREA::490G00003158,E01001962,529520.0,190896.0,438.63378,737.8272763302393,527,4,10527.555319256224
AREA::490G00003159,E01034609,506195.0,180259.0,164.82315,179.79988876526036,3174,4,23839.31217548023
AREA::490G00003162,E01002975,520924.0,166577.0,45.87976,5159.905527289403,647,4,16539.12077469658
AREA::490G00003163,E01003686,544440.0,186506.0,188.62391,934.8994598351204,6881,4,15654.023795816844
AREA::490G00003164,E01003186,530804.0,176967.0,577.26539,635.123262083873,716,4,3499.7565629626297
AREA::490G00003165,E01001819,533932.0,184091.0,73.49909,404.82712359722143,1022,4,5381.310621029044
AREA::490G00003166,E01002959,520215.0,169698.0,180.57484,4690.122609029294,767,0,14509.97070982571
AREA::490G00003167,E01003830,513561.0,170609.0,31.275589999999998,5362.3688809062,611,4,19153.373410446526
AREA::490G00003168,E01002190,511051.0,190749.0,19.10344,902.063332255958,662,0,21629.833864364286
AREA::490G00003169,E01002372,552502.0,184192.0,72.77772,1524.6307492700507,571,0,22788.917152861828
AREA::490G00003172,E01032739,532982.0,181482.0,283.47587,140.43597201202186,634,2,3146.8881454541724
AREA::490G00003173,E01002408,507562.0,182068.0,31.437039999999996,2443.9447620598958,3174,4,22535.23359097926
AREA::490G00003174,E01000954,529415.0,183078.0,499.14743,389.5228813905761,648,3,2767.123054726696
AREA::490G00003175,E01004476,528789.0,173879.0,357.23169,445.9868427771479,549,4,6620.1230351104505
AREA::490G00003176,E01001016,530537.0,159173.0,3.68189,7118.84327419139,5411,0,21213.964103863284
AREA::490G00003177,E01000091,546634.0,183018.0,1059.06752,887.770522150854,1335,0,16808.1459120273
AREA::490G00003178,E01001323,512936.0,184140.0,96.12154,473.59284585502746,657,4,17506.332711336203
AREA::490G00003179,E01004753,529194.0,178186.0,252.95657,498.68055418864384,776,4,2350.239349513151
AREA::490G00003182,E01035718,526455.0,179391.0,32.69375,608.7749182912627,583,4,3713.400193892385
AREA::490G00003183,E01002852,524197.0,182333.0,29.44203,910.6189901589603,754,4,6154.743942683563
AREA::490G00003185,E01002266,552359.0,185186.0,106.14444,560.8057913589598,571,0,22836.23546033803
AREA::490G00003186,E01000970,525268.0,185226.0,49.58477,658.4443901371303,758,4,6796.2328535741035
AREA::490G00003187,E01001082,538546.0,162766.0,38.117149999999995,7078.912071152704,5376,0,19563.802518937875
AREA::490G00003188,E01000230,519918.0,193362.0,67.8206,1468.268837160309,568,4,16457.21170186493
AREA::490G00003189,E01004517,529381.0,171197.0,1028.28655,1778.5753030165238,726,4,9207.185509155335
AREA::490G00003190,E01000874,525255.0,185235.0,26.040719999999997,672.7138960234563,758,4,6811.76607055762
AREA::490G00003192,E01000643,522385.0,184059.0,96.86456,1102.4300003729072,558,4,8487.336743643438
AREA::490G00003194,E01003643,544496.0,188984.0,157.97047,593.0503271343639,515,0,16827.389963984315
AREA::490G00003195,E01004735,530693.0,181041.0,2572.24897,356.7925256457464,724,1,932.674112431561
AREA::490G00003196,E01001964,530000.0,190240.0,83.32098,1032.2597106740952,770,4,9859.05862646125
AREA::490G00003197,E01001770,534434.0,186176.0,165.63658,445.0011235940871,6967,4,7276.127060462867
AREA::490G00003198,E01001964,529710.0,190057.0,479.44542,1356.7450192579706,770,4,9681.42303589715
AREA::490G00003199,E01001966,529440.0,189905.0,551.61287,1656.3255135687739,527,4,9542.505540999176
AREA::490G000032,E01003640,545314.0,190758.0,14.626959999999999,412.1849134453285,576,0,18470.531367559517
AREA::490G00003200,E01004621,526423.0,174729.0,201.19708,1130.4284340215568,5595,2,6707.042940074262
AREA::490G00003201,E01002810,530092.0,186422.0,604.6197,412.87104524294267,1524,2,6041.2784243072265
AREA::490G00003202,E01004159,525154.0,165006.0,149.0103,3633.1698230546094,647,4,16130.871799131006
AREA::490G00003204,E01002204,513062.0,187229.0,133.79417,306.2156418295422,683,0,18301.472290501657
AREA::490G00003206,E01002572,521036.0,177278.0,231.52534,1518.5694880709727,734,4,9518.015181748766
AREA::490G00003208,E01001716,531785.0,187141.0,722.57759,430.2659440590438,638,4,6983.093941799723
AREA::490G00003209,E01001765,534248.0,186011.0,125.83230999999999,307.631272792608,6967,4,7032.403287639298
AREA::490G00003210,E01001966,529358.0,189815.0,366.23147,1766.8180754344144,770,4,9458.188621506763
AREA::490G00003212,E01001997,528566.0,190218.0,975.76141,1696.1791938902716,565,4,9945.933490628218
AREA::490G00003213,E01001745,534081.0,185841.0,135.68565999999998,348.36762191684807,6967,4,6796.308483287085
AREA::490G00003214,E01000976,533134.0,166473.0,94.95326,1033.7700723565179,5411,0,14249.296965113752
AREA::490G00003215,E01002938,519081.0,170168.0,183.73611,5093.374973323609,686,0,14975.766357686007
AREA::490G00003216,E01002374,552057.0,183542.0,167.39477,2227.5471415030656,571,0,22248.69546737516
AREA::490G00003217,E01000160,528703.0,191667.0,136.00654,1056.2909599173158,509,4,11364.213875143321
AREA::490G00003218,E01000243,523711.0,189402.0,228.66011999999998,1054.9084587599932,601,4,11016.295656889388
AREA::490G00003219,E01001509,535792.0,196068.0,130.50377,982.6270910167295,6947,2,16710.372018599704
AREA::490G00003220,E01002212,513174.0,186687.0,51.86293,857.1162689507153,683,0,18000.700986350505
AREA::490G00003221,E01001745,533853.0,185495.0,75.15773,583.0162947980099,1429,2,6382.6136495952815
AREA::490G00003222,E01001786,536409.0,185305.0,280.61261,677.3366961858777,6979,4,8055.2095565540685
AREA::490G00003223,E01034475,545342.0,183114.0,1145.9,1246.627786970462,738,0,15550.053151034565
AREA::490G00003224,E01003823,513892.0,169577.0,45.11993,6402.583296710262,611,4,19423.969213319917
AREA::490G00003227,E01001446,535877.0,199257.0,464.82207,820.2249691395648,6952,0,19759.656500050805
AREA::490G00003229,E01001989,529845.0,188620.0,58.87721,1352.124994222058,7406,2,8241.167514375618
AREA::490G00003230,E01001770,534778.0,186183.0,41.14156,335.1492204973779,6926,0,7494.580708752158
AREA::490G00003231,E01001308,516531.0,184873.0,121.35825,344.3307558671296,721,4,14230.568259911479
AREA::490G00003232,E01002344,553383.0,182568.0,143.35683,3258.50303747234,571,0,23451.199756089238
AREA::490G00003233,E01003067,532973.0,171847.0,11.56029,1717.9854481339473,5356,0,9025.900342902087
AREA::490G00003235,E01002095,533281.0,190660.0,84.87946,733.0738366631291,6958,4,10779.649808783215
AREA::490G00003236,E01001247,519613.0,182251.0,0.54326,471.62346583209325,671,4,10587.452054200765
AREA::490G00003237,E01000586,524185.0,182969.0,268.26926,429.95358264128,680,4,6395.978814849217
AREA::490G00003238,E01000754,545012.0,166071.0,5.100569999999999,11029.95308240248,5378,0,20715.129350308194
AREA::490G00003239,E01000754,545049.0,166294.0,4.36128,10976.00223214263,5378,0,20588.68121080124
AREA::490G00003240,E01003951,533467.0,173211.0,66.76603,1948.8069747925267,5362,0,7949.489857846225
AREA::490G00003241,E01003247,535936.0,178323.0,87.08763,735.2341463778732,1083,4,6250.517418582241
AREA::490G00003242,E01001137,533110.0,169729.0,441.31548,1270.5136756446188,5356,0,11087.239512159913
AREA::490G00003243,E01001698,543567.0,177488.0,104.68869,1371.2291728388868,573,3,13838.76938170443
AREA::490G00003245,E01001423,533977.0,193705.0,195.20786999999999,375.13330963805384,6941,0,13895.187116408328
AREA::490G00003247,E01000333,549198.0,178240.0,23.09968,2020.4037275312237,5131,4,19283.225274834083
AREA::490G00003249,E01002968,517907.0,169348.0,337.88974,5815.9612460950275,686,0,16394.853399771528
AREA::490G00003251,E01002145,515413.0,191652.0,127.49405999999999,1862.0392718737164,1434,4,18461.01519418691
AREA::490G00003252,E01001357,520166.0,179538.0,44.04389,297.9572116932228,1452,0,9903.942295873901
AREA::490G00003254,E01001439,535252.0,197690.0,1419.27259,1212.1852168707553,6952,0,18078.412679214955
AREA::490G00003255,E01000530,522852.0,183408.0,40.55899,737.6896366358958,1448,2,7793.834293850492
AREA::490G00003256,E01000493,523162.0,183908.0,478.43703,780.7086524434067,1448,2,7724.254850793052
AREA::490G00003257,E01000530,522594.0,183095.0,116.79899999999999,730.0325508114614,617,4,7919.557815938968
AREA::490G00003258,E01002292,554681.0,186364.0,44.195679999999996,575.245751179315,737,0,25362.785690850287
AREA::490G00003259,E01004510,526159.0,174744.0,754.43038,1321.4497510100143,5595,2,6840.423524899609
AREA::490G00003261,E01002804,530473.0,187208.0,195.14500999999998,302.8696089078599,7406,2,6841.100057739252
AREA::490G00003262,E01000664,543203.0,166812.0,29.13778,9075.912571196353,5378,0,18908.736657957877
AREA::490G00003263,E01002682,516672.0,177078.0,10.28962,1650.0980555210642,526,4,13764.187335255214
AREA::490G00003264,E01000349,548332.0,173964.0,72.7929,5189.173911991071,5131,4,19390.5825853686
AREA::490G00003265,E01001347,517269.0,182817.0,177.66562,1020.4167717598821,673,4,12995.357671107018
AREA::490G00003266,E01000472,518193.0,183232.0,219.63075,596.5719586044418,505,0,12179.387587231142
AREA::490G00003267,E01001357,520251.0,179550.0,59.91937,325.7184366903415,1452,0,9818.23049230359
AREA::490G00003268,E01000472,517844.0,183482.0,967.90422,348.1746311732497,505,0,12578.247135431868
AREA::490G00003269,E01004727,527437.0,182530.0,954.2047699999999,573.1267495652904,641,4,3370.8470745496597
AREA::490G00003270,E01004451,537367.0,193105.0,353.46844,1746.9120692747206,6919,0,14685.81169019949
AREA::490G00003271,E01000499,522493.0,186741.0,1543.08467,1625.4981881649533,558,4,9864.901469350822
AREA::490G00003273,E01003605,541425.0,183229.0,3757.7512500000003,589.7576598039328,739,4,11741.634681763864
AREA::490G00003274,E01033879,533082.0,178206.0,1375.1097,1486.1436199259012,616,4,3744.4530975831435
AREA::490G00003275,E01033872,533777.0,178947.0,1136.44625,828.4330479694901,787,4,4008.292030279231
AREA::490G00003276,E01001215,512835.0,180486.0,2137.88275,726.1804183534557,3187,0,17199.320509834102
AREA::490G00003277,E01000248,524060.0,196768.0,3.1790999999999996,1134.2552635450465,602,4,17441.973655524194
AREA::490G00003278,E01002019,529394.0,189196.0,902.07203,1329.9924574576312,604,4,8838.202588762038
AREA::490G00003279,E01001599,543432.0,172498.0,17.65663,6325.262664726055,940,3,15545.034351843678
AREA::490G00003280,E01003523,542898.0,183642.0,976.79913,768.215658880208,566,4,13270.893602165606
AREA::490G00003281,E01001168,531081.0,164982.0,275.75829,1561.6350606015478,5411,0,15434.552471646206
AREA::490G00003282,E01000969,525762.0,185301.0,84.05687,419.84878230143767,1445,2,6515.85635200777
AREA::490G00003283,E01001660,540820.0,174153.0,60.78913,3233.0982216924526,940,3,12454.950019971979
AREA::490G00003285,E01000203,525530.0,189687.0,18.74926,1013.1766842011177,578,4,10338.648460993341
AREA::490G00003286,E01001399,533398.0,194515.0,36.77303,930.8180541867459,6913,0,14528.814542143486
AREA::490G00003289,E01002442,505437.0,188902.0,21.42529,3617.820668824494,762,0,26031.132322663183
AREA::490G00003290,E01003264,540927.0,172233.0,92.12029,4628.489794498586,940,3,13603.211128259387
AREA::490G00003291,E01002262,552569.0,185487.0,204.55167,230.69065005400816,571,0,23106.22126181605
AREA::490G00003292,E01003119,529811.0,171470.0,729.65985,1981.7446519418884,726,4,8913.789878609434
AREA::490G00003295,E01004528,527960.0,170964.0,2349.51925,711.7801109214881,727,4,9642.68453284665
AREA::490G00003298,E01003215,536719.0,176747.0,902.79147,373.8355253316624,5150,4,7608.888289362645
AREA::490G00003299,E01004350,537665.0,195135.0,47.86435,1620.710955105814,6914,0,16610.619404465324
AREA::490G000033,E01003699,545772.0,190997.0,27.0703,854.5154568503787,592,0,18983.785186310975
AREA::490G00003301,E01000731,546211.0,168213.0,6.805149999999999,10906.444786862892,5131,4,20242.419642918187
AREA::490G00003302,E01000731,545959.0,168227.0,13.312289999999999,10857.044461751284,573,3,20033.106124612827
AREA::490G00003303,E01001226,517323.0,181319.0,31.414749999999998,770.3125352655753,560,4,12745.562561142604
AREA::490G00003304,E01001811,532857.0,187932.0,1394.42955,520.0240379059414,6968,2,8061.447140557333
