lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster,LSOA21CD,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU,OUT,n_lsoa11_sources,signature_dominant_code,signature_dominant_type,distance_centre_km,signature_dominant_collapsed
E01000167,True,33.0873,retained,0,E01000167,0.0,0.0,0.9541415303362103,0.0,0.037129635659888326,0.0,0.0,0.00872883400390144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,16.781258521347688,OPS
E01000170,True,172.33009,retained,0,E01000170,0.0,0.0564981343756526,0.003314333729561769,0.0,0.0,0.0,0.0,0.06734987429249654,0.7458689959824077,0.12696866161988135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.605682818638028,DRN
E01000171,True,891.40003,retained,3,E01000171,0.0,0.0,0.28715989072291104,0.0,0.0,0.0,0.0,0.017556418747772706,0.6952836905293163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.994174649349311,DRN
E01000172,True,46.4333,retained,3,E01000172,0.0,0.009529634547487223,0.0,0.0,0.0,0.0,0.0,0.0,0.1811024613086203,0.8093679041438925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.04310070069871,CRN
E01000173,True,54.58805,retained,3,E01000173,0.0,0.006544647420914152,0.0,0.0,0.0,0.0,0.0,0.0,0.014726394725181039,0.9787289578539048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.087822290175378,CRN
E01000174,True,294.91561,retained,3,E01000174,0.0,0.001329678721099503,0.0,0.0,0.04684326764871345,0.0,0.0,0.0,0.22507617986477202,0.726750873765415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.230800697658738,CRN
E01000175,True,41.694,retained,0,E01000175,0.0,0.3623957655858069,0.0,0.0,0.14782727644419508,0.0,0.0,0.0,0.009360644914051735,0.4804163130559462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.689955715963283,CRN
E01000176,True,86.65189,retained,0,E01000176,0.0,0.0,0.0,0.0,0.04023423876269416,0.0,0.0,0.0,0.07588386068823032,0.5406678999920076,0.3432140005570678,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.518691450106205,CRN
E01000178,True,221.293,retained,2,E01000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152628758907012,0.0,0.5847371241092987,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.177041957508273,DUN
E01000180,True,36.84873,retained,2,E01000180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576979651274759,0.0,0.24230203487252408,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,9.66481955597065,DRN
E01000181,True,206.55377,retained,2,E01000181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23828060917993082,0.0,0.7617193908200692,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,9.634361618910278,DUN
E01000182,True,804.48414,retained,1,E01000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949137008909177,0.0,0.10508629910908232,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,9.315087904104525,DRN
E01000183,True,213.0397,retained,2,E01000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952259758647911,0.0,0.004774024135208842,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,9.778961142068553,DRN
E01000184,True,123.52874,retained,2,E01000184,0.0,0.0,0.0,0.0,0.024381125897668506,0.0,0.0,0.0,0.9434389333668776,0.0,0.032179940735453945,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,10.830935766876864,DRN
E01000185,True,143.37718,retained,2,E01000185,0.0,0.0,0.0,0.0,2.570287048316421e-05,0.0,0.0,0.0,0.048886658411215284,0.0,0.9510876387183016,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.372349529703687,DUN
E01000186,True,224.73401,retained,2,E01000186,0.0,0.051857432478423456,0.0,0.0,0.14469836234287192,0.0,0.0,0.0,0.7987975904237672,0.004646614754937404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.366250777485433,DRN
E01000188,True,80.65402,retained,0,E01000188,0.0,0.0,0.0,0.0,0.9956918899540773,0.0,0.0,0.0,0.004295193058043941,1.2916987878665773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,17.601342137852996,WAL
E01000191,True,187.73755,retained,2,E01000191,0.0,0.0,0.0,0.0,0.32961581093352393,0.0,0.0,0.0,0.5766036915736116,0.09378049749286445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.42434950408216,DRN
E01000192,True,145.05705,retained,2,E01000192,0.0,0.16750376878498446,0.0,0.0,0.0,0.0,0.0,0.0,0.43567186047996415,0.3968243707350513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,15.823488478182833,DRN
E01000193,True,6495.32162,retained,1,E01000193,0.0,0.0,0.0,0.0,0.005210957442398496,0.0,0.0,0.0,0.7411705673771952,0.25361847518040626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.023825809461023,DRN
E01000194,True,1175.74814,retained,1,E01000194,0.0,0.035260291602381075,0.0,0.0,0.0,0.0,0.0,0.0,0.17764255113072708,0.7008877484057721,0.08620940886111982,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.419918142530209,CRN
E01000196,True,1462.37181,retained,1,E01000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28012094383802133,0.7198790561619788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,11.181697878847888,CRN
E01000197,True,156.11011,retained,2,E01000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.891507007231441,CRN
E01000198,True,130.2561,retained,0,E01000198,0.0,0.477455258921664,0.04970523789448184,0.0,0.0288060466378209,0.0,0.0,0.0,0.4266551062560741,0.01737835028995903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,11.563521986716673,ACS
E01000200,True,137.18244,retained,0,E01000200,0.0,0.2820900306973492,0.029047940120078386,0.0,0.0,0.0,0.0,0.0,0.6885111855359286,0.0003508436466438608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.249227683983548,DRN
E01000201,True,205.12221,retained,2,E01000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976670757163176,0.0023329242836823173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,10.84905667107971,DRN
E01000202,True,150.35034000000002,retained,2,E01000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869590987175159,0.21304090128248418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,10.83133189427272,DRN
E01000203,True,798.7195399999999,retained,2,E01000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933018365756504,0.7066981634243497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.53402370267031,CRN
E01000205,True,78.00919,retained,2,E01000205,0.0,0.07823174994812372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217682500518762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.902095881554079,CRN
E01000206,True,109.12325,retained,0,E01000206,0.0,0.09910574614360103,0.010496227851719449,0.0,0.8240410937790613,0.0,0.0593119937194757,0.0,0.0070440748024791855,8.637036634515129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,8.358956602958838,WAL
E01000208,True,1710.51534,retained,1,E01000208,0.0,0.42205022562127603,0.0,0.0,0.12702929218800224,0.0,0.0,0.0,0.45092048219072167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,9.174248615522663,DRN
E01000210,True,510.06888,retained,2,E01000210,0.0,0.21940795939461274,0.0,0.0,0.0,0.0,0.0,0.0,0.231663921667756,0.5489281189376313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.91913207219854,CRN
E01000211,True,1528.75999,retained,1,E01000211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938952929589747,0.8061047070410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.073139277455738,CRN
E01000213,True,55.04992,retained,0,E01000213,0.0,0.7326051306504924,0.0,0.0,0.26739486934950757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,8.93855037095215,ACS
E01000214,True,4813.98443,retained,1,E01000214,0.0,0.0,0.0,0.0,0.2676687145734207,0.0,0.0,0.0,0.11353844853422018,0.6187928368923591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,8.620310679905755,CRN
E01000215,True,420.08865,retained,2,E01000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020462771130178616,0.019281618035400284,0.9602556108344211,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,9.958040545598498,DUN
E01000218,True,813.3513399999999,retained,1,E01000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15587099102343155,0.8441290089765685,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,9.535387714466188,DUN
E01000219,True,324.71408,retained,2,E01000219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129215639362324,0.08707843606376753,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.716655462993836,CRN
E01000221,True,982.63726,retained,1,E01000221,0.0,0.0,0.0,0.0,0.25032359282685457,0.0,0.0,0.0,0.0,0.740353432961751,0.009322974211394278,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.750886544638494,CRN
E01000222,True,332.92061,retained,2,E01000222,0.0,0.233225390142135,0.0,0.0,0.10853016763074087,0.0,0.0,0.0,0.0,0.658244442227124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.131005034888352,CRN
E01000223,True,2081.13931,retained,1,E01000223,0.0,0.004826968185366861,0.0,0.0,0.10786815083902225,0.0,0.0,0.0,0.0,0.5566807175599565,0.3306241634156544,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,9.489389493502712,CRN
E01000224,True,70.21989,retained,3,E01000224,0.0,0.7942375690549327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19158411610617943,0.014178314838887821,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,8.85168917666215,ACS
E01000226,True,122.78438,retained,0,E01000226,0.0,0.013133517850597723,0.0,0.0,0.0,0.0,0.0,0.0,0.46819769692549273,0.49391203372795556,0.024756751495953844,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.014619728991885,CRN
E01000227,True,138.61377,retained,0,E01000227,0.0,0.8316577243785113,0.0,0.0,0.0,0.0,0.0,0.0,0.0012410262957215765,0.16710124932576711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.4017619956623,ACS
E01000228,True,75.17707,retained,0,E01000228,0.0,0.0010744396840906287,0.0,0.0,0.707580094202862,0.0,0.2913454661130473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.512291344839493,WAL
E01000229,True,132.65771,retained,2,E01000229,0.0,0.5048683537817319,0.0,0.0,0.4951316462182681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.204755146870905,ACS
E01000231,True,213.48157,retained,2,E01000231,0.0,0.05892603219617631,0.0,0.0,0.9410739678038238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.945381809351431,WAL
E01000232,True,173.59917,retained,2,E01000232,0.0,0.3152113095060722,0.0,0.0,0.3707180874534945,0.0,0.0,0.0,0.0005764087826500141,0.3134941942577832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.564597293702771,WAL
E01000233,True,360.78151,retained,3,E01000233,0.0,0.5944763286246961,0.0,0.0,0.0,0.0,0.0,0.0,0.12301638507441102,0.28250728630089283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.138642148494585,ACS
E01000234,True,84.10584,retained,0,E01000234,0.0,0.028212154433079735,0.0,0.0,0.4149968294990533,0.0,0.0,0.0,0.16933456673461844,0.3874564493332486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,14.965747202967087,WAL
E01000235,True,296.46989,retained,3,E01000235,0.0,0.0,0.0,0.0,0.1357697284776404,0.0,0.0,0.0,0.7456632134201544,0.11839530282897755,0.00017175527322772573,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.434599774740688,DRN
E01000236,True,493.51939,retained,1,E01000236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40637947929595075,0.0,0.5936205207040492,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.513166171753165,DUN
E01000237,True,2508.15023,retained,1,E01000237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517142688790058,0.0,0.24828573112099414,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.061168533212342,DRN
E01000239,True,482.76793,retained,1,E01000239,0.0,0.0,0.0,0.0,0.25238798599776435,0.0,0.0,0.0,0.7476120140022356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.915967038328311,DRN
E01000240,True,192.34702,retained,2,E01000240,0.0,0.13938516080662805,0.04189775305631377,0.0,0.8084467504640948,0.0,0.0,0.0,0.010270335672963331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,12.382814290323363,WAL
E01000242,True,148.74905,retained,3,E01000242,0.0,0.0005701799630197161,0.0,0.0,0.03315754788881797,0.0,0.0,0.0,0.9404666070587258,0.007009427967155874,0.018796237122280714,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.380043441863348,DRN
E01000243,True,1116.96952,retained,3,E01000243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883259525090196,0.0,0.21167404749098032,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.330364614185497,DRN
E01000244,True,736.11425,retained,3,E01000244,0.0,0.024428165243686066,0.0,0.0,0.008230601682500737,0.0,0.0,0.0,0.9673412330738133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.710805684309793,DRN
E01000246,True,40.18854,retained,0,E01000246,0.00011244331685244597,0.09558159878053199,0.6114049697678189,0.0,2.018054144725337e-06,0.0,0.14875454678315608,0.1441444232974958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,17.160929039974672,OPS
E01000248,True,1041.1173,retained,1,E01000248,0.0,0.0,0.0,0.0,0.2993246701314625,0.0,0.0,0.0,0.7006753298685374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.295835323106086,DRN
E01000250,True,3043.01961,retained,1,E01000250,0.0,0.01761288332791932,0.39698285420214696,0.0,0.2132516388194019,0.0,0.00010154612359809791,0.07232800293860935,0.2701883104238652,0.029534764164459062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,17.10850093008801,OPS
E01000251,True,692.2125,retained,3,E01000251,0.0,0.0,0.06422571724057075,0.0,0.0,0.0,0.0,0.006788771111963171,0.5624264523563824,0.36655905929108357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.317093261063256,DRN
E01000252,True,39.86447,retained,0,E01000252,0.0,0.1897160839720251,0.0,0.0,0.0,0.0,0.0,0.5939757264415657,0.007874739044080759,0.2084334505423284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,16.39286687265045,DIS
E01000253,True,86.09701999999999,retained,0,E01000253,0.0,0.0,0.0,0.0,0.27921662732252217,0.0,0.7185536109068277,0.0022297617706501845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,17.718028540555363,URB
E01000255,True,194.89113,retained,0,E01000255,0.0,0.15127246975118527,0.0036171359564167974,0.0,0.28043580936520207,0.0,0.5646745849271958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,13.861993928297396,URB
E01000256,True,185.81174,retained,2,E01000256,0.0,0.24195831458088213,0.0,0.0,0.7580416854191179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,13.702693422440463,WAL
E01000257,True,1050.00034,retained,3,E01000257,0.0,0.01906508836726076,0.9382209204017942,0.0,0.04271399123094505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,12.581285652872623,OPS
E01000258,True,99.046,retained,2,E01000258,0.0,2.1127356254585807e-06,0.0,0.0,0.9984234865248558,0.0,0.0015744007395187972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,14.293343395145586,WAL
E01000259,True,187.30584,retained,0,E01000259,0.0,0.818342405509062,0.18165759449093805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,12.46206770208021,ACS
E01000260,True,206.19554,retained,2,E01000260,0.0,0.583405469403797,0.0,0.0,0.41659453059620305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,13.104610890102528,ACS
E01000261,True,166.0041,retained,3,E01000261,0.0,0.0,0.0,0.0,0.4432416379497058,0.0,0.5567583620502942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,14.908236012457287,URB
E01000263,True,211.88918,retained,2,E01000263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.15050016020752,WAL
E01000264,True,2153.10971,retained,2,E01000264,0.0,6.225208613300355e-07,0.0,0.0,0.9999993774791387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,14.972003246246242,WAL
E01000265,True,309.2674,retained,3,E01000265,0.0,0.016644447955727924,0.0,0.0,0.1361372974765958,0.0,0.0,0.0,0.0,0.8472182545676763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,13.163696343629267,CRN
E01000266,True,48.07774,retained,0,E01000266,0.0,0.0008518305829782667,0.0,0.0,0.2654422222992211,0.0,0.0,0.2734062266283084,0.3852815301710409,0.07501819031845139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.227896110383458,DRN
E01000268,True,956.30911,retained,1,E01000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1835957761456264,0.5505904493319594,0.26581377452241417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.001405110999496,DRN
E01000269,True,164.45236,retained,2,E01000269,0.0,0.0,0.1747223801146969,0.0,0.0,0.0,0.0,0.025425210662003633,0.01209731780634866,0.7877550914169508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.628568814642682,CRN
E01000271,True,120.56239,retained,2,E01000271,0.0,0.010012029052245693,0.4823269710502416,0.0,0.3278226706342566,0.0,0.0,0.0,0.14504042394172512,0.034797905321530875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,15.023534065716719,OPS
E01000273,True,1108.34657,retained,2,E01000273,0.0,0.052552671755709886,0.02558167165129042,0.0,0.8060079578184957,0.0,0.0,0.0376215153987682,0.07586548712592961,0.0023706962498062263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,14.203372740929904,WAL
E01000274,True,257.56526,retained,3,E01000274,0.0,0.19639919693626146,0.0,0.0,0.021821997783014135,0.0,0.0,0.0,0.0009662555374332396,0.7808125497432912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,13.612667037085671,CRN
E01000278,True,169.47429,retained,0,E01000278,0.0,0.6960918091378345,0.25051498577417625,0.0,0.0,0.0,0.05339320508798922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,12.781320997874754,ACS
E01000279,True,77.77029,retained,0,E01000279,0.0,0.009167578939668576,0.1880544451130624,0.0,0.0009563590914037403,0.0,0.8018216168558653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,15.151484143534471,URB
E01000281,True,1189.39594,retained,1,E01000281,0.0,0.0,0.048220654203224717,0.0,0.16686468126803047,0.0,0.0,0.2154092379185104,0.5695054266102344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.841002164958839,DRN
E01000282,True,314.63076,retained,0,E01000282,0.0,0.10097831796356484,0.7953000224011834,0.0,0.04536680971922838,0.0,0.0,0.030919294793582186,0.02743555512244115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,14.10246484946034,OPS
E01000283,True,33.01452,retained,0,E01000283,0.0,0.7387918651514542,0.013124651005376815,0.0,0.1336207554455734,0.0,0.11441370150794325,0.0,4.9026889652345595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,13.757243558883394,ACS
E01000284,True,239.48621,retained,2,E01000284,0.0,0.0,0.005539097463881464,0.0,6.9439039200928504e-06,0.0,0.0,0.4776791061407899,0.5167748524914085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,13.413532340565634,DRN
E01000285,True,45.82775,retained,3,E01000285,0.0,0.0,0.8323187682525028,0.0,0.0,0.0,0.0,0.16768123174749722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,16.455728669606614,OPS
E01000286,True,188.65411,retained,3,E01000286,0.0,0.0,0.04732777784446096,0.0,0.5866241288967614,0.0,0.030723444502490843,0.33532464875628676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.858615420289734,WAL
E01000287,True,35.22284,retained,3,E01000287,0.0,0.0,0.5520982155798448,0.0,0.12379461705808528,0.0,0.08611977849909533,0.23798738886297438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,16.346914983041984,OPS
E01000288,True,152.19183999999998,retained,2,E01000288,0.0,0.0028650249979570485,0.7298169886749933,0.0,0.0,0.0,0.0,0.18886312380253495,0.06610950917201987,0.012345353352494832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,15.89198572201014,OPS
E01000289,True,53.82081,retained,3,E01000289,0.0,0.0,0.9064835989477472,0.0,8.28455158154717e-05,0.0,0.0,0.016476785601420633,0.0769567699350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,15.956679411832189,OPS
E01000290,True,69.19225999999999,retained,0,E01000290,0.0,0.0,0.016439200274595514,0.0,0.17194488318619908,0.0,0.7992700406352068,0.01234587590399868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,16.782172252360933,URB
E01000292,True,83.37711999999999,retained,3,E01000292,0.0,0.054509715836642665,0.08746739596238672,0.0,0.0,0.0,0.0,0.0,0.8580228882009706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.663429566230548,DRN
E01000296,True,1956.53305,retained,1,E01000296,0.0,0.0,0.0004903918123496206,0.0,0.0,0.0,0.0,0.06602699300564005,0.0,0.9334826151820104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,11.775679615637925,CRN
E01000297,True,113.16792,retained,0,E01000297,0.0,0.0,0.0,0.0,0.025495080531713475,0.0,0.0,0.0,0.0191596772754959,0.8930602897084837,0.06228495248430698,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.910440806512913,CRN
E01000298,True,956.51449,retained,1,E01000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,11.535724086788184,CRN
E01000299,True,1192.78504,retained,1,E01000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874189752999724,0.0,0.1258102470002759,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,12.395155805933793,DRN
E01000301,True,79.9853,retained,0,E01000301,0.0,0.518829841756989,0.0,0.0,0.0,0.0,0.0,0.009028115571004643,0.0010295163109316078,0.47111252636107465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,12.31463733512984,ACS
E01000302,True,602.93682,retained,2,E01000302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38602125868195053,0.5559391686299701,0.05803957268807946,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,12.12055695032851,CRN
E01000305,True,689.91821,retained,1,E01000305,0.0,0.0,0.0,0.0,0.322931056314121,0.0,0.0,0.0,0.6520706445780041,0.0002481534339596854,0.0247501456739152,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,10.88525826061796,DRN
E01000307,True,5219.55221,retained,1,E01000307,0.0,0.0,0.0,0.0,0.15346546093502367,0.0,0.0,0.0,0.22867746226658106,0.6178570767983952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,10.350749974741873,CRN
