lsoa,alightings,boardings,total_activity,exact_direction_zero
E01003305,2399.8786,686.75697,3086.63557,False
E01003307,157.46325,119.89537,277.35862,False
E01003308,783.99942,420.23625,1204.23567,False
E01003309,202.69509,97.01783,299.71292,False
E01003310,331.5668,479.7774,811.3442,False
E01003311,105.33331,42.29668,147.62999,False
E01003312,22.83316,14.26706,37.10022,False
E01003313,256.56512,127.70354,384.26865999999995,False
E01003314,28.68971,12.45403,41.14374,False
E01003318,10913.41384,10945.01221,21858.426050000002,False
E01003319,296.81635,394.28276999999997,691.09912,False
E01003320,161.3514,104.04431,265.39571,False
E01003321,778.68038,594.79912,1373.4795,False
E01003322,1406.35316,1325.91546,2732.26862,False
E01003325,1933.33534,926.22781,2859.56315,False
E01003326,48.808659999999996,94.50281,143.31146999999999,False
E01003327,1599.77101,1927.2128,3526.9838099999997,False
E01003328,44.80208,31.332029999999996,76.13410999999999,False
E01003330,416.45657,180.82125,597.27782,False
E01003331,241.00162,117.48566,358.48728,False
E01003332,224.98801,95.97735,320.96536000000003,False
E01003333,261.12205,179.91638,441.03843,False
E01003334,2289.83135,2017.47458,4307.30593,False
E01003336,512.8406,230.30482999999998,743.14543,False
E01003337,785.78338,262.09282,1047.8762,False
E01003339,707.46014,401.26286,1108.723,False
E01003340,8158.48844,6627.416,14785.90444,False
E01003342,645.86299,290.4932,936.35619,False
E01003344,215.81454,72.96571999999999,288.78026,False
E01003346,269.89948,102.6284,372.52788,False
E01003347,353.84651,142.00747,495.85398000000004,False
E01003348,389.80241,186.88056,576.6829700000001,False
E01003350,135.81278,43.45916,179.27194,False
E01003351,414.844,171.69996,586.54396,False
E01003352,110.48145,53.57812,164.05957,False
E01003353,95.99226,22.6637,118.65596,False
E01003354,147.46832,94.65529,242.12360999999999,False
E01003355,836.44912,865.03493,1701.48405,False
E01003356,253.74937,248.1941,501.94347,False
E01003358,747.25733,1314.76507,2062.0224,False
E01003359,1699.86735,1653.44626,3353.31361,False
E01003360,1637.02381,1831.3858300000002,3468.40964,False
E01003361,654.47628,270.77709,925.2533699999999,False
E01003362,25.81834,18.29452,44.11286,False
E01003363,289.47943,112.05252999999999,401.53195999999997,False
E01003364,366.71675,133.89598999999998,500.61274,False
E01003365,49.67518,18.621399999999998,68.29657999999999,False
E01003366,209.22572,80.93683,290.16255,False
E01003370,532.73473,236.25799,768.99272,False
E01003374,2156.62869,1354.28981,3510.9184999999998,False
E01003375,842.88864,824.34787,1667.23651,False
E01003376,150.44675,75.48921999999999,225.93597,False
E01003377,633.22036,240.81815,874.0385100000001,False
E01003378,355.05363,131.47832,486.53195,False
E01003379,84.75941,39.215509999999995,123.97492,False
E01003380,526.17197,306.60073,832.7727,False
E01003382,195.0566,86.98121,282.03781000000004,False
E01003383,428.07442,882.26229,1310.33671,False
E01003384,341.27665,225.01767999999998,566.29433,False
E01003386,99.8259,68.83423,168.66013,False
E01003387,164.89951,308.99958,473.89909,False
E01003388,82.484,73.33974,155.82374,False
E01003389,3901.04323,3133.2967200000003,7034.3399500000005,False
E01003390,1729.72216,749.47406,2479.19622,False
E01003392,2863.62062,1538.75816,4402.37878,False
E01003393,2220.6223,771.8835,2992.5058,False
E01003394,586.59806,300.22985,886.82791,False
E01003398,31.915709999999997,50.58351,82.49922,False
E01003399,301.46859,135.15135999999998,436.61995,False
E01003400,1051.49527,1050.03835,2101.53362,False
E01003401,591.7635,1207.47593,1799.23943,False
E01003402,671.91251,1635.5573,2307.46981,False
E01003403,33.776379999999996,95.89899,129.67537,False
E01003404,461.62123,366.45162999999997,828.07286,False
E01003405,65.53283,24.41088,89.94371000000001,False
E01003406,132.66921,31.43753,164.10674,False
E01003407,78.79359,21.895079999999997,100.68866999999999,False
E01003410,290.54138,124.99451,415.53589,False
E01003411,152.25495,60.67934,212.93429,False
E01003412,162.17926,96.92972,259.10898,False
E01003413,948.0708099999999,561.76148,1509.8322899999998,False
E01003414,290.83197,103.51129,394.34326,False
E01003415,1032.32606,444.98759,1477.31365,False
E01003416,170.3387,85.2272,255.5659,False
E01003417,300.04034,347.21893,647.25927,False
E01003419,52.40987,26.204720000000002,78.61458999999999,False
E01003420,106.25577,32.48411,138.73988,False
E01003421,566.43342,212.48888,778.9223,False
E01003422,441.23358,273.02147,714.25505,False
E01003423,676.83001,419.06298,1095.89299,False
E01003426,487.44759999999997,126.59133,614.0389299999999,False
E01003427,7655.75327,12669.81091,20325.56418,False
E01003428,133.84686,87.53607,221.38293,False
E01003430,1275.79822,493.23167,1769.0298899999998,False
E01003431,882.09205,385.37649,1267.4685399999998,False
E01003432,45.15483,69.02194999999999,114.17677999999998,False
E01003433,1906.05498,920.1586199999999,2826.2136,False
E01003435,763.18005,359.71428,1122.89433,False
E01003436,822.26959,198.54973999999999,1020.81933,False
E01003437,465.96616,237.23484,703.201,False
E01003438,336.43779,134.25324,470.69103,False
E01003439,689.83307,886.88458,1576.71765,False
E01003440,153.84566999999998,86.19668,240.04235,False
E01003441,366.95853,536.59882,903.55735,False
E01003442,129.42848,17.12416,146.55264,False
E01003443,102.55959,15.76741,118.327,False
E01003444,110.13204,62.577949999999994,172.70999,False
E01003445,509.58852,278.30842,787.8969400000001,False
E01003446,2771.5536500000003,2879.1073,5650.66095,False
E01003447,449.06488,325.69644999999997,774.76133,False
E01003448,249.32673,149.27008,398.59681,False
E01003449,394.56354,317.59234,712.15588,False
E01003450,34.36204,33.901289999999996,68.26333,False
E01003451,579.824,169.39824,749.2222399999999,False
E01003452,589.10011,397.64525000000003,986.74536,False
E01003454,433.20421,212.71779999999998,645.92201,False
E01003456,5746.09164,9473.31178,15219.403419999999,False
E01003458,184.6486,118.87039,303.51899,False
E01003459,86.24525,69.56005,155.8053,False
E01003460,766.95029,818.16215,1585.1124399999999,False
E01003461,615.4589599999999,982.02861,1597.4875699999998,False
E01003462,96.62026,67.47404999999999,164.09431,False
E01003463,155.25363,53.6354,208.88903,False
E01003464,161.81533,289.0621,450.87743,False
E01003467,443.42249,189.92952,633.35201,False
E01003468,19.10033,15.17895,34.27928,False
E01003469,392.50761,328.29554,720.80315,False
E01003470,760.18192,520.71822,1280.90014,False
E01003471,139.41356,91.13667,230.55023,False
E01003478,217.41281,189.78009,407.1929,False
E01003480,800.3687699999999,966.4271299999999,1766.7958999999998,False
E01003481,62.57825,45.769769999999994,108.34801999999999,False
E01003483,52.47217,45.932449999999996,98.40462,False
E01003485,1017.33612,400.35711,1417.69323,False
E01003486,2607.19535,2370.1032099999998,4977.298559999999,False
E01003487,30.93695,12.657309999999999,43.59426,False
E01003488,311.19231,424.26564,735.45795,False
E01003491,363.98044,890.61176,1254.5922,False
E01003492,287.25131,29.56979,316.8211,False
E01003497,196.76641999999998,157.68347,354.44989,False
E01003498,635.59373,312.91701,948.51074,False
E01003499,3042.0324,1898.01397,4940.04637,False
E01003500,261.9199,230.52176,492.44165999999996,False
E01003501,918.80357,528.19117,1446.99474,False
E01003502,859.92411,499.6057,1359.52981,False
E01003503,2007.79888,2352.53961,4360.33849,False
E01003506,987.6334899999999,928.36307,1915.99656,False
E01003507,271.3331,125.97846,397.31156,False
E01003509,426.76986999999997,171.38496,598.15483,False
E01003512,581.7601099999999,372.52853,954.28864,False
E01003513,54.475739999999995,41.37573,95.85146999999999,False
E01003515,1814.21889,2766.35072,4580.5696100000005,False
E01003516,1392.9519,663.07345,2056.02535,False
E01003517,297.00851,217.27299,514.2815,False
E01003518,420.41391,202.52492,622.93883,False
E01003520,1012.29493,1693.64198,2705.9369100000004,False
E01003521,4227.0834,4161.72858,8388.81198,False
E01003523,2776.94392,1326.53723,4103.48115,False
E01003525,4410.88005,2934.4739799999998,7345.3540299999995,False
E01003528,427.21594,216.97012999999998,644.18607,False
E01003529,288.26576,335.84612,624.1118799999999,False
E01003530,175.77021,96.11539,271.8856,False
E01003531,4366.12395,5037.66174,9403.78569,False
E01003532,464.55364,640.14879,1104.7024299999998,False
E01003533,175.54864,175.51378,351.06242,False
E01003535,741.84965,409.74433999999997,1151.5939899999998,False
E01003537,134.81114,215.67778,350.48892,False
E01003538,463.23706,322.54768,785.78474,False
E01003539,728.31592,181.56405,909.87997,False
E01003540,505.50518,300.18642,805.6916,False
E01003541,1246.38462,336.04431,1582.42893,False
E01003542,806.22356,193.68887999999998,999.9124400000001,False
E01003543,658.8548,741.27368,1400.1284799999999,False
E01003544,661.37059,721.51143,1382.88202,False
E01003545,101.86522,51.05527,152.92049,False
E01003549,107.71296,82.63206,190.34501999999998,False
E01003550,394.70973,289.12841,683.83814,False
E01003551,1053.97909,503.37166,1557.35075,False
E01003553,1086.35998,557.13525,1643.49523,False
E01003555,1417.94567,716.33368,2134.27935,False
E01003556,3264.36357,2091.80368,5356.16725,False
E01003558,3285.77119,2874.17913,6159.95032,False
E01003559,1172.46836,725.24233,1897.71069,False
E01003561,117.28638,155.3468,272.63318,False
E01003562,162.87321,96.28714,259.16035,False
E01003564,155.39973,114.3359,269.73563,False
E01003565,367.60627,221.71778,589.3240499999999,False
E01003566,1932.7797600000001,2626.04013,4558.81989,False
E01003567,522.4481499999999,441.78431,964.23246,False
E01003569,2289.85439,2815.29455,5105.14894,False
E01003570,489.87072,550.55039,1040.42111,False
E01003571,68.9613,128.44318,197.40448,False
E01003572,101.11086,102.09515999999999,203.20602,False
E01003573,563.67851,561.93969,1125.6182,False
E01003574,1023.2795,596.64791,1619.92741,False
E01003575,669.60237,337.90993,1007.5122999999999,False
E01003576,2425.42863,1529.1249599999999,3954.5535899999995,False
E01003578,1215.22536,861.93181,2077.15717,False
E01003583,567.37093,214.20113,781.5720600000001,False
E01003586,824.84601,505.93019,1330.7762,False
E01003587,972.82086,826.63014,1799.451,False
E01003589,419.99341000000004,327.84622,747.83963,False
E01003590,1637.31261,1486.49726,3123.80987,False
E01003591,3929.36827,3531.54162,7460.90989,False
E01003593,118.40434,86.48867,204.89301,False
E01003594,272.81604,195.19712,468.01315999999997,False
E01003595,151.25142,39.86571,191.11713,False
E01003596,415.13985,336.90773,752.04758,False
E01003598,72.99449,49.283339999999995,122.27783,False
E01003600,925.43552,928.2994199999999,1853.7349399999998,False
E01003601,4489.13102,3486.3659,7975.49692,False
E01003602,913.57249,472.65015999999997,1386.22265,False
E01003603,458.60215,645.96478,1104.56693,False
E01003604,187.07666,124.73602,311.81268,False
E01003605,2802.63493,1481.58553,4284.2204600000005,False
E01003607,1074.70074,500.00585,1574.70659,False
E01003611,657.24771,444.36007,1101.60778,False
E01003615,869.2331,514.34887,1383.5819700000002,False
E01003616,1202.08744,898.3961300000001,2100.4835700000003,False
E01003618,180.33062999999999,299.82752999999997,480.15815999999995,False
E01003619,3217.01671,4678.56074,7895.57745,False
E01003622,1183.68291,756.44986,1940.13277,False
E01003623,208.04032999999998,135.61823,343.65855999999997,False
E01003630,3543.73104,2865.84445,6409.57549,False
E01003631,49.80274,25.86251,75.66525,False
E01003633,107.38016999999999,22.12472,129.50489,False
E01003635,986.5699,461.50829,1448.07819,False
E01003636,1669.36123,1371.74275,3041.10398,False
E01003638,60.620689999999996,26.33218,86.95286999999999,False
E01003639,107.75321,47.53271,155.28592,False
E01003640,747.09494,423.83272,1170.9276599999998,False
E01003641,752.6958,1108.81005,1861.50585,False
E01003643,128.18788,128.34156,256.52944,False
E01003644,106.48729,22.46579,128.95308,False
E01003645,285.45878,169.98774,455.44651999999996,False
E01003646,336.99459,62.23439,399.22898000000004,False
E01003647,622.19219,1733.96053,2356.15272,False
E01003648,278.03486,207.56666,485.60152,False
E01003650,472.33853,223.91266000000002,696.25119,False
E01003651,318.75637,216.43886999999998,535.19524,False
E01003653,979.4525,1089.2494,2068.7019,False
E01003654,24.07296,31.30756,55.38052,False
E01003655,295.07628,504.68419,799.7604699999999,False
E01003656,60.744719999999994,59.155100000000004,119.89982,False
E01003657,365.70534,218.21497,583.92031,False
E01003658,17.68923,14.68233,32.37156,False
E01003659,333.17453,146.01982999999998,479.19435999999996,False
E01003660,5.413289999999999,4.291829999999999,9.705119999999997,False
E01003661,73.63521,44.87829,118.5135,False
E01003662,1735.90507,1604.46076,3340.3658299999997,False
E01003663,301.07124,202.39308,503.46432,False
E01003665,336.10514,73.32505,409.43019000000004,False
E01003666,46.04415,6.09453,52.13868,False
E01003668,47.54245,45.848389999999995,93.39084,False
E01003670,152.87697,136.95381,289.83078,False
E01003672,448.32245,283.2949,731.61735,False
E01003673,477.26527,391.42543,868.6907,False
E01003674,269.98294,717.10925,987.09219,False
E01003675,733.93034,616.8113,1350.74164,False
E01003676,20.53697,0.3296499999999999,20.86662,False
E01003677,226.02933000000002,70.11564,296.14497,False
E01003679,189.66585,12.05618,201.72203000000002,False
E01003680,73.48808,56.07575,129.56383,False
E01003681,876.13185,469.37135,1345.5032,False
E01003684,466.04518,216.24794,682.29312,False
E01003686,438.04268,357.27024,795.3129200000001,False
E01003689,5714.9331,8536.48059,14251.41369,False
E01003690,4258.16122,3844.67697,8102.83819,False
E01003692,356.36689,188.59815,544.96504,False
E01003693,233.89627000000002,132.53594999999999,366.43222000000003,False
E01003694,230.47837,106.17369,336.65206,False
E01003695,706.04776,278.42983,984.47759,False
E01003696,373.81179000000003,231.9951,605.8068900000001,False
E01003699,7.132229999999999,19.93807,27.0703,False
E01003700,394.39792,283.13293,677.53085,False
E01003701,1713.34282,2149.57908,3862.9219000000003,False
E01003702,310.65497999999997,146.51403,457.16900999999996,False
E01003703,63.304939999999995,25.0808,88.38574,False
E01003704,565.1361400000001,355.58408,920.72022,False
E01003705,305.16902,168.18438,473.35339999999997,False
E01003706,335.5773,105.07646,440.65376,False
E01003707,6.59133,92.06585,98.65718,False
E01003708,404.27339,117.93104,522.20443,False
E01003709,290.15479,121.29714,411.45193,False
E01003710,458.35461,272.5607,730.91531,False
E01003711,1246.0726300000001,775.46696,2021.53959,False
E01003713,130.64267999999998,121.35466,251.99733999999998,False
E01003714,158.26565,147.61622,305.88187,False
E01003715,478.62612,294.82661,773.45273,False
E01003716,91.80452,72.85548,164.66,False
E01003719,1767.4201,2227.6529,3995.0730000000003,False
E01003720,1039.3137,641.63097,1680.9446699999999,False
E01003721,882.17404,1181.34901,2063.52305,False
E01003722,632.9256300000001,257.3561,890.2817300000002,False
E01003723,258.26826,55.22047,313.48873,False
E01003724,98.75219,68.67705,167.42924,False
E01003726,123.52987999999999,113.03658999999999,236.56646999999998,False
E01003727,15.972109999999999,6.63108,22.603189999999998,False
E01003729,1113.98456,1337.42849,2451.41305,False
E01003733,966.73135,642.94391,1609.67526,False
E01003734,805.12835,706.22103,1511.34938,False
E01003735,1155.81456,495.0826,1650.89716,False
E01003737,39.746649999999995,20.38353,60.130179999999996,False
E01003738,2346.07154,1055.57868,3401.65022,False
E01003739,798.04178,343.43131999999997,1141.4731,False
E01003740,579.36607,369.96582,949.33189,False
E01003741,637.57812,305.70817999999997,943.2863,False
E01003743,166.35493,176.233,342.58793000000003,False
E01003744,53.77674,38.71674,92.49348,False
E01003746,315.31189,276.61867,591.93056,False
E01003750,793.85814,484.03182999999996,1277.88997,False
E01003751,326.84195,245.33594,572.1778899999999,False
E01003752,48.298559999999995,73.62956,121.92811999999999,False
E01003754,467.33781,234.69023,702.02804,False
E01003755,1080.11871,983.24913,2063.36784,False
E01003756,312.90792999999996,235.12222,548.0301499999999,False
E01003759,23.00416,29.28427,52.28843,False
E01003760,182.36264,118.33191,300.69455,False
