lsoa21cd,cluster,lnc_grp,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,tot_boardings,tot_alightings,imd_score,imd_decile,income_score,employment_score,population_2022,n_source_lsoa11,imd_decile_int,distance_to_centre_km
E01002391,2,7,15.25561,2.788438079966547,0.6334109222771165,0.0070806739291316,0.0070806739291316,0.0083516055308318,0.6442868951198547,low,12.45934,2.79627,8.62,8,0.078,0.049,1731,1,8,30.088714808113874
E01002392,0,5,128.71717,4.86535646498159,-0.4777537448966598,0.1622949758761787,0.1102122583956747,0.2647337062896298,0.8546013151876752,low,33.61102999999999,95.10614,38.903,2,0.461,0.232,1746,1,2,19.794392203301687
E01002393,1,5,1355.34666,7.212550084795263,-0.4315955004456204,0.1410474202961477,0.0903502798317295,0.2448589968312759,0.8061195370947151,high,385.1925700000001,970.15409,25.176,4,0.306,0.128,2187,1,4,19.246002028809674
E01002396,1,5,11498.6892,9.350075287899172,-0.0555271326056886,0.139988358847024,0.0960754978924032,0.2340356500522786,0.7959795782991852,high,5430.099980000001,6068.589219999998,27.206,3,0.347,0.132,1825,1,3,19.18093430743532
E01002397,1,5,2694.00686,7.899156028794403,0.1297868261552979,0.2074779052344358,0.1826271630206613,0.3594447993647036,0.7699682362613852,high,1521.82673,1172.18013,37.111,2,0.431,0.167,2011,1,2,20.279018072351118
E01002400,1,5,951.17162,6.858745291653364,-0.1550313075993583,0.1523556390380949,0.1215470873699953,0.2691540853349091,0.7982267266125365,medium,401.8551199999999,549.3165,27.317,3,0.363,0.14,2000,1,3,22.120269279995476
E01002401,1,5,2244.04626,7.716481405754704,-0.7061777594549231,0.0925379720113256,0.0340716951173724,0.1553562242207143,0.7995561296546214,high,329.6753500000001,1914.37091,28.521,3,0.38,0.151,2345,1,3,21.225313994601493
E01002402,1,6,364.00108,5.899900312482224,-0.3363631778235383,0.0801463281372681,0.0549453864257765,0.1332209693034677,0.8217546516910857,medium,120.78226,243.21882000000005,30.098,3,0.394,0.158,1585,1,3,21.68952065458582
E01002403,1,5,574.44982,6.355152030615772,-0.4235424427498297,0.0767029920907625,0.0609473252163261,0.1207541554269872,0.7472895301122646,medium,165.57297000000003,408.87684999999993,29.253,3,0.445,0.167,2456,1,3,21.425272012391673
E01002404,1,5,622.2931600000001,6.435016969905723,-0.4629991433619486,0.0584193951288167,0.0480376162257672,0.091103262973247,0.7882398740189821,medium,167.08597999999998,455.20718,34.132,2,0.429,0.191,2031,1,2,21.051520453409047
E01002405,1,5,1008.09594,6.916810100075213,0.0294392218264464,0.2004823469480494,0.1858176117642136,0.3618983282161881,0.7086994336918802,medium,518.8867499999999,489.20919,27.18,3,0.352,0.15,2001,1,3,21.397563410364597
E01002408,1,5,244.92329,5.505019658035215,0.148881104773662,0.1726543849709025,0.156105162559265,0.2869925441260296,0.643293524299189,low,140.69386999999998,104.22942,36.477,2,0.429,0.208,1701,1,2,22.581679672114152
E01002409,1,5,527.0817499999999,6.269251101266859,-0.3742941773263825,0.1319606114231805,0.0694832632698817,0.2287174018077394,0.7515877501908673,medium,164.89906,362.18269,24.85,4,0.329,0.147,2029,1,4,22.174994587200185
E01002410,1,4,2309.68549,7.745299508412336,-0.4656531006738931,0.103663577156559,0.0574975599816406,0.1726238608742737,0.78009488335484,high,617.08664,1692.59885,20.613,5,0.241,0.108,2003,1,5,22.89299881178786
E01002411,1,5,344.94779,5.846287867718027,-0.3937351504701624,0.0748621117416058,0.0586442661366231,0.1203495402617101,0.8217281701754602,low,104.56486,240.38293000000004,21.449,5,0.237,0.117,2218,1,5,24.23986379850403
E01002412,1,2,3096.29514,8.03828447410871,-0.0715337169052947,0.0564971141607643,0.0382912205197596,0.083728552292448,0.7228157034663276,high,1437.4028200000002,1658.89232,17.394,6,0.197,0.093,2384,1,6,23.425119773981354
E01002413,1,5,272.44256,5.6110915815235725,-0.2590418325242576,0.1185485116569158,0.0775449327740863,0.1965211651592259,0.7098353664184938,low,100.93427000000004,171.50829000000004,32.941,3,0.407,0.167,1695,1,3,24.484445537282284
E01002414,1,5,2056.16074,7.62908202952655,-0.4300349105975051,0.086763756611752,0.049002861517529,0.143177807763752,0.7422450727234735,high,585.9699199999998,1470.19082,10.359,8,0.114,0.05,2894,1,8,23.93176010371336
E01002417,1,5,628.52918,6.4449722066594815,0.0218948625424201,0.0421787736251163,0.0258450212287677,0.061230799917443,0.8224480189491166,medium,321.14537000000007,307.3838099999999,6.468,9,0.098,0.053,1802,1,9,20.5878458530182
E01002419,2,6,71.78072999999999,4.287451222361796,-0.0807229182539659,0.0536118816289552,0.0348294033788734,0.079054947944485,0.7124820190306053,low,32.99319,38.78753999999999,5.937,9,0.1,0.049,1774,1,9,20.012140596559462
E01002420,2,5,41.79704,3.7564689413176606,-0.1590308787416524,0.0033490409847204,0.0,0.0047052021761307,0.6818137092181777,low,17.575010000000002,24.22203,13.091,7,0.201,0.108,1568,1,7,20.346784773584474
E01002421,2,5,222.43623,5.4091260489560895,-0.0073389573272303,0.0586497981915985,0.0366089193293736,0.0932942921800531,0.7994230776870017,low,110.40189,112.03434,10.059,8,0.137,0.082,1741,1,8,19.605675793084785
E01002422,2,6,186.62255,5.234432231907011,-0.0637546212930859,0.0939630285836304,0.0514098108722659,0.1492442219803986,0.7771119106200854,low,87.36225,99.26030000000002,23.357,4,0.303,0.126,1554,1,4,20.737992497592913
E01002423,0,5,407.34327,6.012108168708512,0.5704834892693821,0.239368849766439,0.2029811613188061,0.451362580442914,0.9320442554160888,medium,319.8629400000001,87.48033,21.858,4,0.293,0.126,1873,1,4,21.43755448678184
E01002424,1,6,1813.87399,7.50377131729154,-0.3048745243874409,0.1536096837686062,0.1045538339738804,0.2675453820224891,0.8084239168462064,high,630.4350099999999,1183.4389799999994,19.845,5,0.281,0.113,1717,1,5,20.276408979630887
E01002425,1,5,301.66858,5.712638411499106,-0.4720660003769699,0.139279205013661,0.0829767223354848,0.2280599271639638,0.7061012771611952,low,79.63055,222.03803,29.232,3,0.396,0.149,1713,1,3,21.201125092549873
E01002426,1,5,1309.12316,7.177876427043215,0.0235664763581144,0.1536209091282137,0.1101081200030102,0.2548350194484192,0.7923485533188347,high,669.98729,639.1358700000001,23.863,4,0.336,0.117,2084,1,4,20.564651081264547
E01002427,1,4,646.99279,6.473879569747164,0.4396660278084396,0.2723506857008406,0.2588445073707853,0.5019123543652056,0.8151298698104488,medium,465.72677,181.26602,15.987,6,0.205,0.087,1654,1,6,20.95113897895036
E01002428,2,7,139.54777,4.945547430986898,-0.1698961581399688,0.1629626901239625,0.1096682519541516,0.2880376574252429,0.8336446016873669,low,57.91956999999999,81.62819999999998,15.455,6,0.194,0.085,1600,1,6,20.812702398840386
E01002429,1,6,344.59875,5.845278420025212,-0.4139385589762006,0.0999228523028594,0.0714359817033579,0.1630024521406525,0.8349266899454553,low,100.97802,243.62073,30.126,3,0.386,0.168,1554,1,3,21.744195066635573
E01002430,2,7,20.20058,3.054028539794296,-0.1247261217252178,0.0598359057017174,0.0162628993820969,0.0759762602472283,0.4203836340441042,low,8.84052,11.36006,2.12,10,0.031,0.042,1443,1,10,22.07135081769604
E01002431,2,6,36.60975,3.627263325291846,0.7466663935153888,0.0180323547688798,0.0,0.0362082081664822,1.0110188323512952,low,31.97251,4.637239999999999,1.184,10,0.03,0.034,1413,1,10,20.206876536565662
E01002432,1,5,822.7198500000001,6.713830484236417,0.3965756144087201,0.0661819087019718,0.0433033674828679,0.1081010987209767,0.7177515653140027,medium,574.49524,248.22461,10.001,8,0.147,0.052,1523,1,8,20.70289207256044
E01002433,2,5,240.56261,5.487128694150331,-0.0318931109036437,0.0332031648642322,0.010976435614828,0.0448432462026959,0.7346011910877707,low,116.44516,124.11745,15.851,6,0.197,0.125,2467,1,6,21.106677878545145
E01002434,2,7,47.44491,3.8804272760583816,0.9999430918933137,0.101583078142629,0.0992468949777753,0.2008480491743501,1.2145383150983733,low,47.44356,0.00135,4.353,10,0.067,0.043,1309,1,10,22.607278223336692
E01002435,2,5,14.49688,2.740638713341004,0.0974844242347319,0.0116452643603313,0.0001531363990044,0.0136857149574114,1.2421119421638565,low,7.955049999999999,6.541829999999999,3.394,10,0.042,0.043,1544,1,10,21.498607449960634
E01002436,2,7,229.55183,5.440475696161876,-0.0682318672867909,0.0490245274890642,0.0396667715522023,0.0657561004682644,0.8346674474791761,low,106.94454,122.60729,10.566,8,0.139,0.092,1651,1,8,21.548129368598495
E01002437,2,7,259.65012,5.563178971601502,0.0286842925395143,0.0368395362189703,0.0247079030812695,0.046654792656557,0.9682051874184404,low,133.549,126.10112,3.483,10,0.049,0.038,1396,1,10,20.660039300210688
E01002438,2,7,23.69822,3.2067311762598125,0.1714719502139823,0.0103771506889546,0.0103771506889546,0.0111643583127073,0.8026181843766421,low,13.8809,9.81732,14.904,6,0.144,0.076,1466,1,6,27.808537470337473
E01002439,2,6,677.73291,6.5202276922939575,-0.0885172154322563,0.0111294580633541,0.0107847499983437,0.0139162133553213,0.787986066176426,medium,308.8709400000001,368.86197,20.671,5,0.194,0.111,1561,1,5,27.14741354909352
E01002440,2,7,96.78033,4.582723432068102,-0.3801438784100033,0.0,0.0,0.0,0.5985525898192514,low,29.99494,66.78538999999999,24.302,4,0.242,0.112,1522,1,4,26.07706469120123
E01002441,2,7,298.52562,5.702199956467899,-0.4112003519161939,0.0043282047282909,0.0013964630573416,0.005929317277259,0.7764607486729795,low,87.88589000000002,210.63973,29.788,3,0.219,0.137,1570,1,3,25.40571945293786
E01002442,2,7,77.97229,4.369097031442851,0.1704599159521928,0.0110505924604753,0.0,0.0183031460151932,1.11567249537712,low,45.63172,32.34057,26.917,3,0.265,0.137,1553,1,3,26.914926832942907
E01002443,1,5,16711.12367,9.723889703280824,-0.1962296009984588,0.309368002540789,0.25199994585403,0.7601988657255527,0.8843495973604547,high,6715.953270000002,9995.170400000005,28.468,3,0.287,0.102,2090,1,3,20.716465236331825
E01002444,0,3,43480.13301,10.68008239908331,0.0568137988315689,0.3253952200823776,0.2877366494514318,0.8845111136347045,0.9266738759501424,high,22975.20227,20504.93074,33.809,2,0.353,0.113,2019,1,2,23.97232089580825
E01002445,1,6,554.69102,6.320212420356852,-0.3266497445731139,0.2104352978348198,0.1212267146491753,0.3898714284950847,0.7717906758694413,medium,186.75067,367.94035,41.618,2,0.427,0.185,1817,1,2,23.614524072525107
E01002446,1,7,2526.02669,7.834798669263561,-0.3001709574177144,0.1695920798049841,0.1007901464414059,0.3258429747237153,0.8505291318299149,high,883.8934199999999,1642.1332699999998,22.103,4,0.245,0.067,2864,1,4,23.558816153763445
E01002447,1,5,7040.28243,8.859545595914632,-0.106859561030423,0.2625368042230658,0.196617776880863,0.6172295444164523,0.8730653919056464,high,3143.98047,3896.30196,30.092,3,0.292,0.111,2322,1,3,22.508821059873334
E01002448,1,7,2393.68516,7.781007044001255,-0.1599668354045358,0.1398967063822211,0.1167434233497942,0.2421079609140026,0.8890592357674485,high,1005.38746,1388.2977,28.374,3,0.322,0.1,2357,1,3,21.53946786389517
E01002449,1,3,4752.92936,8.466726788743692,0.347338947196135,0.1673313823456446,0.1095764654915889,0.3544484076421879,0.8553645676326762,high,3201.903420000001,1551.0259399999998,33.602,2,0.373,0.133,2159,1,2,21.790449000282052
E01002451,2,5,144.49807,4.980162821918761,-0.7021597589504137,0.0179317273926219,0.0112150978902347,0.0225338144188061,0.6710271057901378,low,21.518670000000004,122.97940000000004,10.186,8,0.166,0.068,1472,1,8,22.66308049676168
E01002452,2,6,252.7948,5.536526066496713,-0.306659868003614,0.0602857732833112,0.0455616966804696,0.0903205017575834,0.6791057418406815,low,87.63639,165.15840999999995,13.379,7,0.174,0.097,1537,1,7,22.550504095672697
E01002453,2,6,119.29297,4.789930184032879,0.0771006874923141,0.145361038458511,0.1409073812145007,0.2321599319661769,0.6251190027293053,low,64.24526999999999,55.0477,13.528,7,0.214,0.087,1747,1,7,22.39729600679362
E01002455,1,5,403.90537,6.003653385484128,0.1669825038473739,0.1776573309733416,0.1035765382371618,0.3082291326921653,0.8382408691538554,medium,235.67524999999995,168.23012000000003,24.963,4,0.32,0.132,2001,1,4,22.105414528162854
E01002456,1,5,594.9165399999999,6.390100623702689,-0.0760693592415501,0.1427679250605471,0.1222637212271825,0.2356102303579267,0.7108991900817881,medium,274.8308100000001,320.08573,20.605,5,0.285,0.123,1704,1,5,22.656706620279245
E01002457,1,6,1355.28415,7.212503996695268,0.279524932096343,0.1530776848530251,0.1190566716212242,0.2490584845134313,0.8159468150471583,high,867.0599300000001,488.22422000000006,30.863,3,0.378,0.177,1589,1,3,22.46343342717398
E01002458,2,7,139.03341999999998,4.941881108407297,-0.2203690306977991,0.0627510277744732,0.0192851474127587,0.0936138429114029,0.7188893660020026,low,54.19737999999999,84.83604,4.221,10,0.038,0.053,1434,1,10,24.07754821229011
E01002460,1,6,278.03625,5.631341701696825,0.0775942345647374,0.1083825220632201,0.0758407581745186,0.1709202943655116,0.8189255080711513,low,149.80513000000002,128.23111999999998,7.943,9,0.096,0.05,1471,1,9,22.972208175760294
E01002461,2,7,124.10185,4.829128205532986,-0.0275070033202567,0.0741229884969482,0.0640544842804519,0.0950782130654093,0.5594754709900134,low,60.34408999999999,63.75776,8.888,8,0.103,0.061,1488,1,8,25.00015454715325
E01002462,2,7,35.29367,3.591643345899527,-0.0566637020179539,0.0306740557159399,0.0306508220879268,0.042228276874889,0.5975648970000939,low,16.646900000000002,18.64677,4.432,10,0.071,0.039,1498,1,10,23.962655962312972
E01002463,2,7,35.65999,3.6016859696346533,0.3833531641483915,0.0326362963085519,0.0274170015190694,0.0409683918090673,0.8281801468671179,low,24.66518,10.994809999999998,6.01,9,0.08,0.061,1454,1,9,23.269031599705585
E01002464,2,7,4.10009,1.6292581866333962,0.7573614237736245,0.0,0.0,0.0,2.1505889350038148,low,3.60267,0.4974199999999998,6.496,9,0.132,0.051,1609,1,9,22.430711672852524
E01002465,2,6,144.83643,4.98248565118983,-0.0530190505247885,0.1294498904729977,0.072593614741816,0.2369231752936509,0.8772885005557215,low,68.57867,76.25775999999999,15.115,6,0.202,0.091,1676,1,6,20.978783829871958
E01002467,2,5,21.81365,3.1273590410310246,-0.0203317647436352,0.0669502811313099,0.0118201218044664,0.0982088219352738,0.5942420694519273,low,10.685069999999998,11.12858,5.213,10,0.089,0.047,1554,1,10,21.645396430346306
E01002468,2,6,186.04604,5.231354789760107,0.0726181540870205,0.056322832778381,0.022277603973726,0.0844241617538398,0.8575712201909907,low,99.77817999999996,86.26785999999998,6.556,9,0.104,0.052,1690,1,9,20.69278748296974
E01002470,1,5,892.11948,6.794720368119196,0.0296927043897752,0.0457488609036986,0.0120733828163913,0.0711971435769041,0.9478260865331548,medium,459.30446,432.8150199999999,14.743,6,0.189,0.072,1900,1,6,21.36161004305085
E01002471,2,3,10.70797,2.460269806475827,-0.5058503152324856,0.0115502751688695,0.0,0.0157847515318279,0.4869551592239274,low,2.64567,8.0623,5.299,10,0.075,0.054,1628,1,10,20.95149040668895
E01002472,1,5,341.5438,5.836399532737598,0.1732046665757071,0.0278177498757114,0.0125729115855711,0.0388274486323951,0.8374396144156798,low,200.35039,141.19340999999994,10.547,8,0.161,0.072,1714,1,8,23.883147752155065
E01002473,2,7,84.44272,4.447846209911147,-0.2588088114641498,0.0073886772003554,0.0,0.010131007146361,0.7208710758876188,low,31.2941,53.14862,11.136,7,0.123,0.098,1698,1,7,24.396564769935647
E01002474,2,7,377.15653,5.935308210432726,-0.003421152485415,0.0594924075688149,0.0444647478329488,0.0903636522896532,0.8675011004358958,medium,187.93311,189.22341999999995,9.785,8,0.157,0.067,1696,1,8,22.950130126156996
E01002475,1,7,729.98831,6.594397467829843,-0.1552170198451534,0.0342999876258292,0.0221686974685937,0.0488567758476118,0.7293385880709067,medium,308.34085,421.64746000000014,16.36,6,0.207,0.13,1561,1,6,25.03955732412981
E01002478,1,5,1050.0695,6.9575634961882455,0.0384798530002061,0.0317095201793786,0.0235853912526742,0.0441900904347283,0.7184825252509149,medium,545.2380099999999,504.83149,10.958,8,0.139,0.078,1633,1,8,23.39390570468059
E01002479,2,7,139.97271,4.948566325546414,-0.4321357356016039,0.0103765941232401,0.0101704110751302,0.0138155109367721,0.5227725990225941,low,39.74275,100.22995999999998,18.656,5,0.23,0.129,1811,1,5,22.391659755861674
E01002481,2,5,257.96635000000003,5.55669813047892,-0.0283224149196203,0.0806205150400429,0.0695196098250798,0.1193787619092446,0.7928777700261818,low,125.33006,132.63629,21.204,5,0.295,0.144,1582,1,5,21.754148853615757
E01002482,2,7,98.18145,4.59695100083716,0.117733747057107,0.0460703116525575,0.0445697226920156,0.0544868258305559,0.6474725939486616,low,54.87036,43.31109,2.609,10,0.044,0.033,1586,1,10,22.61470245937922
E01002483,2,5,176.28608,5.177764698999704,-0.0385885261048405,0.0328509205037629,0.006122661528352,0.049354240908686,0.7109305310614126,low,84.74173,91.54435000000004,16.621,6,0.244,0.109,1981,1,6,21.96093990246514
E01002484,2,6,11.930609999999998,2.559597368778463,-0.3326762001272357,0.0002095450274545,0.0,0.0002540588440932,0.5423879861534617,low,3.98079,7.949819999999999,20.959,5,0.298,0.135,1433,1,5,22.705094186082423
E01002485,1,5,1297.88925,7.169264755145254,0.0728564397925323,0.0469163605446304,0.0331534373984529,0.0734810892892599,0.8004849138492499,high,696.22442,601.6648300000002,20.81,5,0.253,0.12,2077,1,5,22.29458981902659
E01002486,0,5,1061.37398,6.968261286705375,-0.1801170403668648,0.1257482588747841,0.0773860595301196,0.2601071833302129,0.8548955770395866,medium,435.10122,626.2727600000001,31.254,3,0.41,0.168,2217,1,3,22.127184793557383
E01002487,2,5,265.12487,5.583965634721275,0.1863915293951865,0.185873245312671,0.1627857846757265,0.335392231921161,0.8217036482976898,low,157.27095,107.85391999999996,27.565,3,0.329,0.132,1989,1,3,21.498997207304477
E01002488,1,5,516.10023,6.248236724190319,-0.7697551500800532,0.0575619003308717,0.0366637309965934,0.0914626081518646,0.7502182733332995,medium,59.41471,456.6855200000001,22.711,4,0.285,0.109,1775,1,4,21.428861495566174
E01002489,1,4,5805.25689,8.666691389213758,-0.0351460811926274,0.160904745078387,0.1238973457383037,0.2791098502583118,0.7726896023435992,high,2800.6124300000006,3004.644460000001,21.983,4,0.241,0.099,1960,1,4,20.714494673715805
E01002490,1,5,1633.59747,7.399151857301558,-0.2001985164680746,0.1536952980222233,0.1060517925508295,0.2891554391822274,0.8478395754892816,high,653.2768399999999,980.32063,25.157,4,0.265,0.105,2203,1,4,21.213642201878418
E01002492,1,6,436.43219,6.0809216994991,-0.1574809823262577,0.0829330897888169,0.0558045225765771,0.1253243417996968,0.8786760139313087,medium,183.85121,252.58098000000004,21.77,4,0.267,0.106,1755,1,4,20.030606806056113
