MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000350,796,0.0,0.0,1.5278918121404887,Q1_low,0.024231846317540585,False
E02000351,808,14.0,0.017326732673267328,0.3506325409667276,Q2,0.02035496865783233,False
E02000352,506,0.0,0.0,0.4398481968256121,Q1_low,0.024809106500175204,False
E02000353,1113,0.0,0.0,1.2312569812784735,Q1_low,0.0189709881373889,False
E02000354,696,11.0,0.015804597701149427,0.7571159428440329,Q2,0.03523575661766968,False
E02000355,869,101.0,0.11622554660529344,0.9297435955393168,Q3,0.024406595135917544,False
E02000356,419,0.0,0.0,0.5118321520273871,Q1_low,0.015646324111374933,False
E02000357,1377,0.0,0.0,-0.4083852475109297,Q1_low,0.052080451823842626,False
E02000358,1479,0.0,0.0,0.4022069235550441,Q1_low,0.02689140314304344,False
E02000359,867,0.0,0.0,-1.2197165356687811,Q1_low,0.031158347481893275,False
E02000360,1987,0.0,0.0,0.2837675624661312,Q1_low,0.040168152089188724,False
E02000361,3250,61.0,0.01876923076923077,0.8020724198315334,Q2,0.02690727863675742,False
E02000362,1279,15.0,0.011727912431587178,1.0061947173416783,Q2,0.04063075912948955,False
E02000363,1754,0.0,0.0,0.7824550824312083,Q1_low,0.042387141875469915,False
E02000364,892,0.0,0.0,-0.4977902073966685,Q1_low,0.023857996819143107,False
E02000365,2978,38.0,0.012760241773002015,1.5433721430337335,Q2,0.022470863592971037,False
E02000366,1218,0.0,0.0,0.1171097094744338,Q1_low,0.03372011444634888,False
E02000367,2309,0.0,0.0,0.515948731250672,Q1_low,0.02218963853320066,False
E02000368,1550,0.0,0.0,-1.1417466742101814,Q1_low,0.0439056444082045,False
E02000369,1126,0.0,0.0,0.4408634279864795,Q1_low,0.035199868098474044,False
E02000370,1141,0.0,0.0,0.5006747544907617,Q1_low,0.03175489454458463,False
E02000371,6292,42.0,0.006675143038779402,-0.0056025304044599,Q2,0.019662449862687042,False
E02000372,3067,461.0,0.15030974894033258,1.3615121012174445,Q3,0.04734834318165295,False
E02000373,942,289.0,0.3067940552016985,-3.3488635802209625,Q3,0.0689923185365746,True
E02000374,789,86.0,0.10899873257287707,-0.532832908163095,Q3,0.04398936062906999,False
E02000375,8835,366.0,0.04142614601018676,0.5826352988194935,Q2,0.04048232207276623,False
E02000376,1726,20.0,0.011587485515643106,0.6026558594619927,Q2,0.032917841285492425,False
E02000377,1267,33.0,0.026045777426992895,0.1368997751611646,Q2,0.03159596228803804,False
E02000378,826,0.0,0.0,-0.9599220641748668,Q1_low,0.028140569676368802,False
E02000379,604,0.0,0.0,-0.1172918734876416,Q1_low,0.03289080461544071,False
E02000380,228,0.0,0.0,-0.5945223289415066,Q1_low,0.021521971259848196,False
E02000381,719,0.0,0.0,-0.7314524462763028,Q1_low,0.02480096662533128,False
E02000382,1117,25.0,0.022381378692927483,0.6185972573565601,Q2,0.02128685109022212,False
E02000383,1549,106.0,0.0684312459651388,0.1244377380632931,Q3,0.02611514636828574,False
E02000384,6011,379.0,0.06305107303277326,1.196183216780226,Q3,0.035916044032830066,False
E02000385,761,23.0,0.030223390275952694,2.167139796617852,Q2,0.02966673065587231,False
E02000386,748,16.0,0.0213903743315508,-0.0080001081178347,Q2,0.0550974948168543,False
E02000387,768,24.0,0.03125,0.2857772396997339,Q2,0.031911949407866375,False
E02000388,955,24.0,0.025130890052356022,1.5035513788796189,Q2,0.024735304948798924,False
E02000389,585,0.0,0.0,0.8412710215323888,Q1_low,0.026313749161111663,False
E02000390,540,0.0,0.0,0.1604783739576228,Q1_low,0.02168716190377619,False
E02000391,1034,0.0,0.0,0.5560852753731584,Q1_low,0.02360301955820441,False
E02000392,962,0.0,0.0,1.7590916937255128,Q1_low,0.026556740867773283,False
E02000393,258,0.0,0.0,-1.6187306970400843,Q1_low,0.014857625748046431,False
E02000394,1265,0.0,0.0,0.1673980604591392,Q1_low,0.02898851737491043,False
E02000395,1203,16.0,0.013300083125519535,1.350208605148959,Q2,0.019365558606318983,False
E02000396,726,0.0,0.0,-0.0184383815620566,Q1_low,0.027890905891389848,False
E02000397,694,11.0,0.01585014409221902,0.6230096635248857,Q2,0.040669491401988146,False
E02000398,745,289.0,0.38791946308724834,0.3340460378516711,Q4_high,0.06524398839895651,True
E02000400,964,10.0,0.01037344398340249,1.5551566207427765,Q2,0.03860542029236604,False
E02000401,1050,118.0,0.11238095238095239,-0.7223025381187425,Q3,0.0545559157007721,False
E02000402,1296,337.0,0.26003086419753085,-0.3154699613600923,Q3,0.061070272232903275,True
E02000403,865,0.0,0.0,2.5323648305174067,Q1_low,0.03322472253916889,False
E02000404,826,15.0,0.018159806295399514,0.1436682807761167,Q2,0.051838223274125905,False
E02000405,901,0.0,0.0,-0.5559037856830359,Q1_low,0.013939669484067649,False
E02000406,732,89.0,0.12158469945355191,-0.1014064152126311,Q3,0.048056905994438244,False
E02000407,1737,89.0,0.051237766263673,0.2662103593503362,Q2,0.05044572169291881,False
E02000408,2174,230.0,0.10579576816927323,0.5637149884182477,Q3,0.059336547645288194,False
E02000409,1132,84.0,0.07420494699646643,0.3434196475676665,Q3,0.0541225395437639,False
E02000410,945,37.0,0.039153439153439155,-0.5547105183292139,Q2,0.019433147301736377,False
E02000411,2248,126.0,0.05604982206405694,1.5087042976867522,Q2,0.05191389743494576,False
E02000412,3334,42.0,0.01259748050389922,0.5060889036862861,Q2,0.05783261787310141,False
E02000413,665,0.0,0.0,-0.901548819977216,Q1_low,0.02186441077325064,False
E02000414,1129,116.0,0.10274579273693533,-1.1829401586843815,Q3,0.045217131966218224,False
E02000415,1401,10.0,0.007137758743754461,1.7127449976954428,Q2,0.0345315113905419,False
E02000416,923,0.0,0.0,-0.5400471084955316,Q1_low,0.030105211891557643,False
E02000417,1221,0.0,0.0,1.126105881116178,Q1_low,0.015449092946963942,False
E02000418,425,0.0,0.0,0.8507922521084199,Q1_low,0.01723935948136588,False
E02000419,820,0.0,0.0,0.9805142115052208,Q1_low,0.026628455991109034,False
E02000420,2059,90.0,0.043710539096648855,-0.2348531042797685,Q2,0.038456753442291325,False
E02000421,1962,129.0,0.06574923547400612,2.064288566920675,Q3,0.04730539774230213,False
E02000422,606,10.0,0.0165016501650165,0.1030537692988904,Q2,0.0505484032346694,False
E02000423,909,0.0,0.0,0.7286806117427647,Q1_low,0.0272635940822591,False
E02000424,688,37.0,0.05377906976744186,0.6113203371227237,Q2,0.01841159731247617,False
E02000425,497,0.0,0.0,0.4589764484543563,Q1_low,0.03799430498219429,False
E02000426,620,0.0,0.0,2.1864922102715507,Q1_low,0.01607235691137411,False
E02000427,760,0.0,0.0,0.4671947155231389,Q1_low,0.023945707882469316,False
E02000428,812,0.0,0.0,0.0256081574420869,Q1_low,0.038225405595930205,False
E02000429,377,0.0,0.0,0.532669971659729,Q1_low,0.012932389511573071,False
E02000430,1221,26.0,0.021294021294021293,0.4152233140026949,Q2,0.011542670916052352,False
E02000431,252,0.0,0.0,1.0202511960177996,Q1_low,0.012720900908196154,False
E02000432,336,0.0,0.0,-0.2180842239952959,Q1_low,0.019465214886478226,False
E02000433,1423,179.0,0.1257905832747716,0.9817590585421648,Q3,0.041843696586003086,False
E02000434,901,121.0,0.13429522752497225,1.1047983059441857,Q3,0.04106306046107468,False
E02000435,443,0.0,0.0,-0.0981863650447082,Q1_low,0.04155197289025023,False
E02000436,385,44.0,0.11428571428571428,-0.8922007425397341,Q3,0.03007748166073953,False
E02000437,1052,171.0,0.16254752851711027,0.3531108434242608,Q3,0.05736532975511814,False
E02000438,948,58.0,0.06118143459915612,0.2316343768653183,Q3,0.05761341560534737,False
E02000439,1304,692.0,0.5306748466257669,-0.4758544700459995,Q4_high,0.06074566075017117,True
E02000440,2007,212.0,0.10563029397110114,-1.2199177773029397,Q3,0.047482179355409236,False
E02000441,731,0.0,0.0,-0.7235312043688079,Q1_low,0.04720624783091863,False
E02000442,1151,536.0,0.46568201563857514,-0.7389487215628191,Q4_high,0.06782390090446631,True
E02000443,1089,661.0,0.6069788797061524,0.0162638611490725,Q4_high,0.07285382238790268,True
E02000444,1721,161.0,0.09355026147588612,-0.615637012862851,Q3,0.05046034094108362,False
E02000445,2196,1063.0,0.4840619307832423,0.8690020991202307,Q4_high,0.06335307396137214,True
E02000447,900,99.0,0.11,-0.062139522594828,Q3,0.04941073534273103,False
E02000448,923,27.0,0.02925243770314193,1.0551614740559576,Q2,0.03355275477853883,False
E02000449,1297,115.0,0.08866615265998458,-2.278615945956399,Q3,0.05147335709745309,False
E02000451,838,86.0,0.1026252983293556,0.5761633113599374,Q3,0.04218790608504683,False
E02000452,1315,133.0,0.10114068441064639,0.4896727050281352,Q3,0.048222906308908894,False
E02000453,1021,23.0,0.022526934378060724,-0.3848885957339557,Q2,0.04936935788320107,False
E02000454,555,66.0,0.11891891891891893,-1.0302289114696448,Q3,0.03324706359249078,False
E02000455,4101,837.0,0.20409656181419167,0.951909999243728,Q3,0.04177112922887511,False
E02000456,223,0.0,0.0,1.9389672641321096,Q1_low,0.05180731092007132,False
E02000457,665,209.0,0.3142857142857143,1.6289764746953272,Q3,0.048477781059602765,False
E02000459,1253,869.0,0.6935355147645651,0.6978343114034017,Q4_high,0.0615839966499113,True
E02000460,990,791.0,0.798989898989899,-0.0489076750752204,Q4_high,0.07999083484974345,True
E02000461,1302,460.0,0.3533026113671275,0.4152142595587392,Q4_high,0.03960179040084865,False
E02000462,1558,1212.0,0.7779204107830552,0.6501257467337852,Q4_high,0.081081138105255,True
E02000463,1089,863.0,0.7924701561065197,-1.5804361149310866,Q4_high,0.08042011362682697,True
E02000464,649,285.0,0.4391371340523883,-0.5092200326732021,Q4_high,0.06989300683933157,True
E02000465,1450,714.0,0.4924137931034483,-0.623974450868357,Q4_high,0.06254497304445432,True
E02000466,578,349.0,0.6038062283737025,0.36934986451658,Q4_high,0.06220905138644412,True
E02000467,1735,1097.0,0.6322766570605187,-0.4212029237549915,Q4_high,0.06422077579415841,True
E02000468,1056,698.0,0.6609848484848485,-0.3331249632338509,Q4_high,0.06735074797302928,True
E02000469,936,327.0,0.34935897435897434,-0.3418865632267142,Q3,0.066196069321813,True
E02000470,1533,507.0,0.33072407045009783,0.9604980573497192,Q3,0.04750815178713474,False
E02000471,524,133.0,0.2538167938931298,-0.7549298623409837,Q3,0.06794414930748119,True
E02000472,1004,315.0,0.3137450199203187,-0.7843694082302145,Q3,0.05586683419802503,False
E02000473,1070,171.0,0.15981308411214953,-1.364195896611122,Q3,0.050841159007854776,False
