lsoa,tot_boardings,tot_alightings,total_activity
E01000273,995.9444700000001,804.8234400000001,1800.7679100000003
E01000274,200.52871999999996,402.7479599999999,603.2766799999999
E01000278,104.86614,139.5112,244.37734
E01000279,46.19734,46.05015999999999,92.24749999999999
E01000281,521.0789,743.0716600000001,1264.15056
E01000282,375.86815,202.3531,578.22125
E01000284,158.87562000000003,177.54807,336.42369
E01000285,30.99487,172.58064,203.57550999999998
E01000286,123.47991999999999,24.753589999999996,148.23351
E01000287,43.65416,191.89832,235.55248
E01000288,90.08908999999998,195.81722000000002,285.90631
E01000289,36.715070000000004,66.11267000000001,102.82774
E01000290,43.89828,90.11213000000001,134.01041
E01000292,58.52273,127.93138999999996,186.45411999999996
E01000293,246.31842,268.77513999999996,515.09356
E01000294,0.0,129.18952,129.18952
E01000296,1620.9571200000003,1219.9797600000002,2840.93688
E01000297,73.13866000000002,105.56024000000001,178.69890000000004
E01000298,604.9731299999997,415.6777800000001,1020.6509099999998
E01000299,618.31653,554.9215399999999,1173.2380699999999
E01000301,94.68913999999998,208.89367000000004,303.58281
E01000302,384.33221,541.77333,926.10554
E01000305,485.65527000000003,772.1617299999999,1257.817
E01000307,4128.093699999999,3193.911829999999,7322.0055299999985
E01000308,557.28353,493.7801399999999,1051.06367
E01000309,286.62525,573.1841900000001,859.80944
E01000310,1654.9432700000002,1788.7513799999997,3443.69465
E01000311,668.1739699999998,406.11978,1074.2937499999998
E01000312,469.1725,473.57768,942.75018
E01000313,1479.1692100000002,1731.0532399999997,3210.22245
E01000314,459.07004000000006,417.66949,876.7395300000001
E01000315,40.767140000000005,39.59019,80.35733
E01000316,878.8202100000001,885.34397,1764.1641800000002
E01000318,144.98579000000004,305.5421399999999,450.52792999999997
E01000321,485.6051799999999,494.50617,980.1113499999999
E01000323,3503.4999000000007,4010.4026900000003,7513.9025900000015
E01000324,128.70247999999998,173.43692000000001,302.1394
E01000325,44.72567,35.14910999999999,79.87477999999999
E01000326,59.20186999999999,117.56822000000001,176.77009
E01000327,66.4508,93.50076,159.95156
E01000329,48.73958,71.38294,120.12252000000001
E01000330,123.07531,147.7791,270.85441000000003
E01000331,79.21973999999999,92.51971999999998,171.73945999999995
E01000332,168.76558000000003,327.58225,496.34783000000004
E01000333,183.62383000000003,334.99755,518.62138
E01000334,18.605120000000003,51.683429999999994,70.28855
E01000335,938.10125,710.74604,1648.8472900000002
E01000336,141.71036,222.29035,364.00071
