NLC,cluster,max_posterior,entropy,tot_entry,tot_exit,total_activity,Station,Fare Zone,easting,northing,lon,lat,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason
582,0,1.0,1.1584117360444663e-14,4134.559102466431,15444.256561332026,19578.815663798458,Gants Hill,4,543273.6779,188430.207599999,0.0661941322556114,51.57653500920319,3297376.089453494,True,0.057134067203753684,0.0,0.045076673257329475,0.5352063954248398,0.3483841338513771,0.014198730262699922,0.0,3297376.089453484,0.9999999999999969,True,4,0.5475949961311578,
583,2,1.0,4.875067115890883e-13,24407.7977511304,25217.295337503725,49625.09308863412,Gloucester Road,1,526182.7589,178846.489499999,-0.183734689874311,51.49448863919927,980515.9125735546,True,0.15303556020366166,0.662378957622038,0.08330344803953947,0.10128203413476085,0.0,0.0,0.0,980515.9125735665,1.0000000000000122,True,2,0.5134140715437215,
584,0,1.0,3.694025551153294e-36,7577.159047743998,17054.375165318783,24631.53421306278,Golders Green,3,525255.0926,187480.2837,-0.1940222522452373,51.57228620318889,3741591.047481944,True,0.0,0.061510700716888106,0.08484486770131958,0.02883465368997499,0.25749434208668687,0.3435726398649702,0.22374279594016025,3741591.0474819574,1.0000000000000036,True,6,0.7885773963636807,
585,0,1.0,8.351332947500478e-14,2762.5493261292822,5036.689329570003,7799.238655699285,Goldhawk Road,2,523183.913,179607.8456,-0.2266448641540456,51.50199179519617,782357.4908193544,True,0.21674278711929024,0.674900480573516,0.04155880241443417,0.06679792989275948,0.0,0.0,0.0,782357.4908193572,1.0000000000000036,True,2,0.4675025619360197,
586,3,1.0,1.5163596456117814e-128,13135.597711445736,5103.015572910696,18238.613284356437,Goodge Street,1,529537.2731,181836.5931,-0.1343429023656584,51.520601842773736,388843.30024757946,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,388843.3002475704,0.9999999999999767,True,1,-0.0,
587,4,1.0,2.313027646570184e-101,160.55516606947992,1057.1905726379991,1217.7457387074792,Grange Hill,4,544967.3103,192558.691299999,0.0923218422133414,51.61319815416051,2676683.7764762477,False,0.0,0.0,0.03319882723142879,0.0,0.6142097684687744,0.3525914042997968,0.0,587168.4549358618,0.21936414756802042,False,,,station point outside Greater London/LNWC extent
588,3,1.0,6.402559193105069e-86,12106.120524522505,6108.148545019999,18214.2690695425,Great Portland Street,1,528837.973,182179.857899999,-0.1442909711973862,51.52384645620309,383026.7461705856,True,0.9127594495696624,0.04384913114371095,0.016878849759622543,0.026512569527004322,0.0,0.0,0.0,383026.7461705623,0.999999999999939,True,1,0.19814590365987136,
589,0,0.9999998603084448,2.344560290407361e-06,2718.8918200978724,8900.11856921,11619.010389307874,Greenford,4,514763.0955,183928.051899999,-0.3465040750206399,51.54259127112355,3316266.7156122713,True,0.0,0.07496917400496941,0.03050014230741166,0.18249241499154503,0.48387175777860536,0.22816651091746848,0.0,3316266.7156122583,0.9999999999999961,True,5,0.6678170494504319,
590,3,1.0,2.761639920438824e-44,85677.28858531867,29333.864758015003,115011.15334333367,Green Park,1,529007.2306,180294.834799999,-0.1425418901108901,51.50686769929983,784210.1285195895,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784210.1285196043,1.0000000000000189,True,1,-0.0,
591,3,1.0,2.375918254847885e-16,5433.968033144517,7010.244269512077,12444.212302656591,Gunnersbury,3,519845.2545,178387.583799999,-0.2751361823945699,51.49174191093943,2189976.3244526032,True,0.0,0.29716872067482714,0.14133117187278454,0.22168758180853582,0.1233883878659004,0.2152657990540816,0.0011583387238705738,2123825.3180723637,0.9697937344611366,True,2,0.8056589633065936,
592,4,1.0,1.0009307128924136e-16,1828.543677548245,9656.55763248,11485.101310028243,Hainault,4,545079.8923,191498.1822,0.0935081961587912,51.6036401975141,2301633.929034746,True,0.0,0.0,0.16350374784345112,0.0,0.04726899979334156,0.34527474999880514,0.4439525023644022,2072264.6184980862,0.900345008107848,True,7,0.6002480849023691,
593,3,0.9999999995188772,1.0802892124980285e-08,48769.06403958738,43797.03940843131,92566.1034480187,Hammersmith (DIS),2,523460.9489,178502.7234,-0.2230418838988803,51.49199951963806,940090.9402926543,True,0.21258500253971296,0.41707450423434655,0.11289079126229841,0.04241593049263272,0.21503377147100927,0.0,0.0,773352.8810214493,0.8226362449367944,True,2,0.7218689773930732,
594,2,0.9997969095749296,0.0019297160068542,6678.2833328841325,7883.506159281002,14561.789492165137,Hampstead,2/3,526372.6132,185761.4121,-0.1785230935437581,51.5565898798849,2681479.243440916,True,0.036762344803778844,0.2140146968290102,0.0017361653564078499,0.0003330690778540398,0.3694875474271477,0.09129010039501181,0.28637607611078947,2681479.243440941,1.0000000000000093,True,5,0.7243830022811126,
595,0,1.0,1.0912368834451805e-33,3068.4784663107216,8002.181227700959,11070.65969401168,Hanger Lane,3,518527.3157,182634.1785,-0.2926845249496959,51.53018552933825,1996047.1887586922,True,0.0,0.0003889850387845151,0.0,0.6106986845081768,0.36683672523653116,0.022075605216507536,0.0,1996047.188758709,1.0000000000000084,True,4,0.3886509357691458,
596,0,1.0,9.117726889409499e-37,3529.4243007190494,5329.739678704614,8859.163979423663,Harlesden,3,520874.9265,183414.186899999,-0.2585901442236528,51.5366984829526,2299673.0117255077,True,0.06908116717078634,0.5154767942247458,0.24615214976452704,0.16928988883994078,0.0,0.0,0.0,2299673.0117254998,0.9999999999999966,True,2,0.6022607898383269,
597,0,0.991912818604396,0.0470141859443649,5167.048888099488,14348.78848459832,19515.83737269781,Harrow & Wealdstone,5,515443.4908,189445.8062,-0.3348864548890388,51.59204382510434,3495456.6420662473,True,0.0,0.077947082183724,0.24400856558995399,0.24111342886247508,0.4296416398773291,0.0,0.007289283486517836,3495456.642066221,0.9999999999999926,True,5,0.6603096280245315,
598,0,1.0,1.6421455252005441e-19,8755.96524312053,21729.128785416007,30485.094028536536,Harrow-on-the-Hill,5,515346.2006,188038.3989,-0.3367522322346986,51.57941460314498,2121649.8655200764,True,0.09297668618286832,0.21697415929045108,0.20837880405705977,0.05100227379873936,0.17819467746541245,0.2524733992054689,0.0,2121649.865520087,1.000000000000005,True,6,0.866364636008115,
599,3,1.0,1.1879450124395912e-13,10131.535420904918,7744.6440905743,17876.17951147922,Wood Lane,2,523373.9519,180519.177100001,-0.223589832503072,51.51014064093162,275425.7116470845,True,0.604458649943222,0.39554135005677815,0.0,0.0,0.0,0.0,0.0,275425.71164707956,0.999999999999982,True,1,0.34490923059394596,
601,0,1.0,1.5742770453510132e-40,5702.0536197238025,13317.351760185007,19019.40537990881,Hendon Central,3/4,522985.7318,188635.9596,-0.2263467398232382,51.58317142482077,3463597.494258815,True,0.0,0.0628956941135712,0.13883088228460835,0.4184400062410706,0.37983341736074994,0.0,0.0,3463597.494258825,1.0000000000000029,True,4,0.6065797452795489,
602,0,1.0,2.169397716862823e-23,3261.1709368446545,10659.307203560002,13920.478140404655,High Barnet,5,525030.1427,196180.328199999,-0.1941662468819022,51.65052191222786,4516629.826386178,True,0.0,0.08767529850611949,0.0,0.2188095608773737,0.2820841007284853,0.30122144878795937,0.11020959110006223,4516629.826386181,1.0000000000000007,True,6,0.7746440498265702,
603,1,0.9999526061589108,0.0005192940599926,34983.95479493609,37616.29122729858,72600.24602223467,Highbury & Islington,2,531583.269,184873.934800001,-0.1037367147978817,51.5474243924603,2487110.5811105208,True,0.049584173550990804,0.6495760696537229,0.06473081403386674,0.19118142531469795,0.04492751744672164,0.0,0.0,2487110.5811105166,0.9999999999999983,True,2,0.5458214628231323,
604,0,1.0,1.9282367292329808e-35,5282.295213712017,13855.511879370011,19137.807093082032,Highgate,3,528534.7964,188180.791099999,-0.1464678822653945,51.57784395375154,3644005.1862975857,True,0.0,0.12214352788974435,0.040879879339356925,0.09172011100154177,0.6434203670350077,0.10183611473434932,0.0,3644005.186297603,1.0000000000000047,True,5,0.5771008713854002,
605,3,0.999999999999318,1.7315762255653378e-11,21121.76072831201,13871.593791580006,34993.35451989202,High Street Kensington,1,525578.3546,179494.316500001,-0.1922060959253196,51.50044509893274,1113199.449571346,True,0.23489068985166808,0.41923233088814105,0.11135411333180016,0.23452286592839067,0.0,0.0,0.0,1113199.4495713683,1.00000000000002,True,2,0.6625457153872341,
606,4,1.0,1.0585583005664934e-12,1094.3682070146006,3939.399160034002,5033.767367048602,Hillingdon,6,507602.2269,185034.942299999,-0.4493839489109262,51.55394931648672,3350866.0196344736,True,0.0,0.0,0.0,0.0,0.0632030582827952,0.16072410472144744,0.7760728369957575,3350866.019634473,0.9999999999999999,True,7,0.3417859429177238,
607,3,1.0,1.3693306187204541e-46,56482.01078501932,21626.501396616324,78108.51218163565,Holborn,1,530512.0615,181525.070900001,-0.1204164211277831,51.5175781351181,422880.4993879787,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422880.4993879573,0.9999999999999494,True,1,-0.0,
608,0,1.0,5.7164836749643806e-42,4406.618131160289,5281.816892010216,9688.435023170505,Holland Park,2,524626.2477,180217.3517,-0.2056604531683881,51.5071535735316,894697.8334619759,True,0.05439260316707327,0.11711522058180912,0.31538337367776126,0.5131088025733563,0.0,0.0,0.0,894697.8334619497,0.9999999999999707,True,4,0.5734350295729048,
609,0,1.0,2.818198627989689e-13,6938.850824795222,12516.000417189996,19454.85124198522,Holloway Road,2,530907.4434,185449.7238,-0.1132635134211874,51.55275576448648,930400.0752928974,True,0.11445839756513554,0.8373206009054143,0.0482210015294503,0.0,0.0,0.0,0.0,930400.0752929125,1.0000000000000162,True,2,0.2790275696800227,
610,4,1.0,2.289920252124105e-58,1185.4439385092048,4032.199325984999,5217.643264494204,Hornchurch,6,553944.498,186240.2941,0.219106840074,51.55404895710733,3109370.709153642,True,0.0,0.0,0.12520642273555427,0.08820766219970698,0.11031674372810024,0.5246547177938516,0.1516144535427869,3109370.709153623,0.9999999999999939,True,6,0.6896137861776607,
611,0,1.0,1.2943474301150768e-29,2722.266955146836,10169.450272136,12891.717227282836,Hounslow Central,4,513567.6962,175971.364700001,-0.3662939172379908,51.47131979963469,2376734.5277863513,True,0.0,0.2424600841608179,0.035158409722437216,0.3703760931273426,0.35200541298940236,0.0,0.0,2376734.527786349,0.999999999999999,True,4,0.6149593047914116,
612,0,1.0,2.3927802765727024e-16,3091.1422846880737,12099.770273803992,15190.912558492068,Hounslow East,4,514254.5504,176202.929199999,-0.3563344605692854,51.47326292270873,1989925.6929542813,True,0.0,0.12574044269772636,0.14531048871144125,0.08216562514203365,0.46763150471407805,0.17915193873472063,0.0,1989925.6929542841,1.0000000000000013,True,5,0.7245133677771081,
613,2,1.0,6.309457553120763e-52,2598.978885594109,10418.408613122005,13017.387498716113,Hounslow West,5,512207.7403,176196.9816,-0.3857939831542604,51.47361867347103,3815039.383928893,True,0.0,0.0,0.040408473869306405,0.21612552476281477,0.6753817368972865,0.06808426447059227,0.0,3815039.3839289024,1.0000000000000024,True,5,0.46700825192506806,
614,3,1.0,1.2692402963856983e-24,9195.56292212724,3410.0484673161127,12605.611389443357,Hyde Park Corner,1,528213.2383,179816.724099999,-0.1541496692283758,51.5027515504957,801272.1135426369,True,0.7224078474059309,0.0,0.0,0.27759215259406905,0.0,0.0,0.0,801272.1135426784,1.000000000000052,True,1,0.3035416582242085,
615,4,1.0,7.389191786524079e-22,669.041866268491,2007.7841236816184,2676.825989950109,Ickenham,6,508092.3561,185937.6131,-0.4420401367813711,51.56196897211082,2193522.98037942,True,0.0,0.0,0.0,0.0,0.06874945073274158,0.195077681907978,0.7361728673592804,2193522.9803794306,1.0000000000000049,True,7,0.37430878111120425,
616,2,0.99999823866388,2.50980468502938e-05,8310.500372500175,15789.110597473,24099.61096997317,Kennington,2,531598.8041,178299.556299999,-0.1059654128623501,51.48834003191997,1688045.2715477375,True,0.11521859900679926,0.6562239816679373,0.08542546665856911,0.14313195266669435,0.0,0.0,0.0,1688045.2715477478,1.000000000000006,True,2,0.520999399338758,
617,0,1.0,2.98751596577216e-29,2140.7131600454486,5576.3787784774,7717.091938522848,Kensal Green,2,523257.1398,182789.7245,-0.2244787816465951,51.53057177755812,2623247.2116524614,True,0.0873983583338629,0.45239262204613245,0.0,0.29214084745303,0.14835411109801908,0.019714061068955534,0.0,2623247.211652466,1.0000000000000018,True,2,0.6638678755464148,
618,3,1.0,1.5390917267441313e-67,4157.6481541231005,3176.2041785699994,7333.8523326931,Kensington (Olympia),2,524341.6907,179162.423900001,-0.2101299631004321,51.49773548808454,929805.948885385,True,0.02858547851994997,0.6030440053392379,0.007501817299963237,0.36086869884084893,0.0,0.0,0.0,929805.9488853657,0.9999999999999793,True,2,0.41683916666086324,
619,1,1.0,1.0749086933043258e-129,16353.330916270634,19803.893132165587,36157.22404843622,Kentish Town,2,529009.0105,185127.159,-0.1407479399821426,51.55029387744979,1388618.3871602719,True,0.05873134140083769,0.7288557608502708,0.14545676634969976,0.050921330783781124,0.016034800615410554,0.0,0.0,1388618.3871602775,1.000000000000004,True,2,0.460105478298991,
620,4,0.9988272597553466,0.0090908384872036,2174.729974153384,4120.85822071835,6295.588194871734,Kenton,4,516727.9918,188314.4716,-0.3167281554174249,51.58161162102015,2141122.380762556,True,0.0,0.02553466715971997,0.0,0.24275575527112112,0.6319520452948795,0.0,0.09975753227427939,2141122.3807625617,1.0000000000000027,True,5,0.4919521722944357,
621,4,1.0,3.877185896507869e-41,3711.125700539765,6607.8828711059095,10319.008571645674,Kew Gardens,3/4,519196.0695,176731.8028,-0.285040916474055,51.47699774458654,3946654.2592270165,True,0.0,0.0,0.06433423175581957,0.04130108711802249,0.25309717721930497,0.18351176816342463,0.4577557357434283,3616765.9609283027,0.9164131751527368,True,7,0.6807727524801458,
622,0,1.0,1.112050155830648e-20,7999.522029542407,15731.579012960625,23731.101042503036,Kilburn,2,524583.2751,184644.8518,-0.2047148916011985,51.546953022454446,2076930.1702864126,True,0.09399817465465654,0.2899410439448952,0.03249373994246739,0.4773517640015081,0.10621527745647279,0.0,0.0,2076930.1702864042,0.999999999999996,True,4,0.6597120893280299,
623,0,1.0,7.34660884159733e-25,3831.573675300002,7792.906557049599,11624.4802323496,Kilburn Park,2,525357.7486,183328.0363,-0.1940203229099902,51.534947545387965,1153995.4799723758,True,0.08534334294540168,0.6180589584896917,0.236078389156411,0.06051930940849569,0.0,0.0,0.0,1153995.4799723593,0.9999999999999857,True,2,0.5231348123523075,
624,4,0.9999999999979536,5.4436669728156797e-11,3352.9151847691983,10707.352160442,14060.2673452112,Kingsbury,4,519358.6236,188712.7984,-0.2786447440288867,51.584641087244194,3274821.1293056984,True,0.0,0.0,0.0,0.19320586398081424,0.4265669953615955,0.24038135441057515,0.13984578624701505,3274821.1293056994,1.0000000000000002,True,5,0.6674699354400567,
625,2,1.0,2.004934700698126e-23,165503.72199652885,147894.4407795046,313398.16277603345,King's Cross St. Pancras,1,530174.7976,182874.774700001,-0.1247761302179285,51.52978514307589,1355126.465675876,True,0.607401007782857,0.29939813762301115,0.0932008545941319,0.0,0.0,0.0,0.0,1355126.4656758874,1.0000000000000084,True,1,0.45483265678913387,
626,3,1.0,2.4094859600743288e-48,41321.24294272093,12722.754548238869,54043.9974909598,Knightsbridge,1,527709.677,179635.9859,-0.1614661160661897,51.50124118729131,1104630.2239670695,True,0.04223267526376478,0.3364495604335562,0.0,0.6213177643026789,0.0,0.0,0.0,1104630.2239670288,0.9999999999999631,True,4,0.4089796873936855,
627,0,1.0,5.5492272239431e-23,9052.627566275532,8884.542339580723,17937.169905856255,Ladbroke Grove,2,524234.8749,181339.0615,-0.2109018577576743,51.51732053919889,1111323.8588756495,True,0.0,0.8210524140535692,0.11564937407335316,0.06329821187307762,0.0,0.0,0.0,1111323.858875608,0.9999999999999627,True,2,0.3011753106665677,
628,2,1.0,1.5259082378830362e-13,4394.678497737194,5698.446763130001,10093.125260867197,Lambeth North,1,531133.5815,179456.1932,-0.1122327661467621,51.498842228801465,836970.0055478655,True,0.6493390627020659,0.3506609372979341,0.0,0.0,0.0,0.0,0.0,836970.0055478562,0.9999999999999889,True,1,0.33293152083388977,
629,2,1.0,4.7317295568408175e-40,5595.048566227669,7681.071315520538,13276.119881748207,Lancaster Gate,1,526710.5082,180773.3476,-0.175445101856735,51.51168719578341,1087256.5842833612,True,0.002907779575536251,0.030772730395238146,0.22345028950266377,0.7428692005265619,0.0,0.0,0.0,1087256.58428335,0.9999999999999897,True,4,0.3493317910801158,
630,0,0.9999997001341848,4.80383059549739e-06,3592.785127624092,3683.248772744552,7276.033900368644,Latimer Road,2,523762.9916,180897.8333,-0.2178539357732128,51.513458663999614,667889.2796305717,True,0.0006005957263423842,0.7909436074536007,0.18878335550805342,0.019672441312003536,0.0,0.0,0.0,667889.2796305831,1.000000000000017,True,2,0.2990728680330412,
631,1,1.0,3.0865923840760246e-106,126260.87123717726,51449.700169598014,177710.57140677527,Leicester Square,1,529980.4296,180824.482000001,-0.128332134429999,51.51140465728606,193801.64348538307,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193801.64348538136,0.9999999999999911,True,1,-0.0,
632,0,1.0,3.805033611911518e-36,10325.331992830475,26936.55337677805,37261.88536960853,Leyton,3,538367.4374,186075.853599999,-0.005487155382425,51.55660356521063,3617378.1145418654,True,0.0,0.17028066190777041,0.09263043681397816,0.6969088747724219,0.0,0.040180026505829476,0.0,3617378.11454186,0.9999999999999984,True,4,0.46386414381294283,
633,0,1.0,8.027571053324009e-44,7850.679045055606,20541.00703686268,28391.686081918288,Leytonstone,3/4,539279.2763,187404.735400001,0.0081832198740443,51.568320494028455,3402293.305017392,True,0.0,0.38610829202526015,0.13861481008279158,0.2121742699300163,0.049309103359261704,0.06117768187767749,0.1526158427249927,3402293.3050173945,1.0000000000000007,True,2,0.8101676100511981,
634,3,1.0,7.45736017426651e-43,137703.02264102545,113240.68832696816,250943.7109679936,Liverpool Street LU,1,533093.853,181566.9186,-0.0832133092355498,51.51735237101746,541234.2926133364,True,0.969580773081856,0.03041922691814414,0.0,0.0,0.0,0.0,0.0,541234.2926133163,0.999999999999963,True,1,0.06999112273675619,
635,2,1.0,9.045735039055212e-16,127041.33533627666,107071.77140498198,234113.10674125864,London Bridge LU,1,532683.0478,180188.852299999,-0.0896485172357084,51.50506500549169,827088.4417779255,True,0.9434162574806384,0.056583742519361505,0.0,0.0,0.0,0.0,0.0,685125.2753337282,0.8283579369830988,True,1,0.11175347025684407,
636,0,0.9996845056092728,0.0028587615252609,2139.079681359888,7823.933277885923,9963.01295924581,Loughton,6,542318.8891,195612.3879,0.055338101699993,51.64131224348847,4029247.461728922,False,,,,,,,,,,False,,,station point outside Greater London/LNWC extent
637,0,1.0,7.958413246879819e-29,4263.104911652434,7703.604318893763,11966.709230546196,Maida Vale,2,525940.2151,182761.773700001,-0.1858293287116454,51.529729085515065,934315.4964107964,True,0.026913824772738057,0.7008337590573406,0.12781217932444525,0.14444023684547608,0.0,0.0,0.0,934315.4964108085,1.0000000000000129,True,2,0.4567746512042986,
638,0,1.0,2.282135090507901e-28,7803.819625565152,20293.09549875989,28096.91512432504,Manor House,2/3,532047.6613,187481.789999999,-0.0960648306959596,51.57075126410129,3288898.0596415056,True,0.0,0.18542700677621987,0.21552107064898768,0.5255959660803093,0.017728144775480254,0.05572781171900284,0.0,3288898.0596414804,0.9999999999999923,True,4,0.6237125843059043,
639,3,1.0,7.305256594149108e-191,9717.260828280005,3335.628295982146,13052.889124262148,Mansion House,1,532354.1684,180931.563200001,-0.094105792133622,51.51181640319618,286690.1111495396,True,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,181593.18911850738,0.6334128107536541,True,1,5.705417720155988e-17,
640,2,0.9999999999995453,1.514379174279072e-11,24236.505006095995,12464.8915875144,36701.39659361039,Marble Arch,1,527960.1312,181017.4747,-0.1573589906802929,51.51359976087709,920031.8456297525,True,0.4784609826171464,0.09333429427153413,0.0,0.4282047231113195,0.0,0.0,0.0,920031.8456297725,1.0000000000000218,True,1,0.481648266012174,
641,0,0.9999999999590728,1.0200477667511046e-09,13683.19471474027,21371.986086169232,35055.180800909504,Marylebone LU,1,527458.7894,181957.287599999,-0.1642402663188004,51.52215890700219,619737.9440146614,True,0.49611967213401187,0.2986618159541756,0.0,0.2052185119118125,0.0,0.0,0.0,619737.9440146373,0.9999999999999611,True,1,0.5311990007777634,
642,0,1.0,3.048905833538348e-18,18064.180295909995,29694.63567952501,47758.815975435005,Mile End,2,536500.7831,182534.4935,-0.0337680632945871,51.52523491887216,1775397.093014643,True,0.11248498873757999,0.4847586115935294,0.08932198098604523,0.3134344186828454,0.0,0.0,0.0,1775397.0930146528,1.0000000000000056,True,2,0.6044378853169364,
643,4,1.0,2.3573510808021799e-29,1110.4053839699147,4352.183246220003,5462.588630189917,Mill Hill East,4,524045.7492,191450.480699999,-0.2100614199314407,51.608233232687525,3606720.9171234616,True,0.0,0.0,0.0,0.0858670517126843,0.5000998080415451,0.06655922690791508,0.34747391333785543,3606720.917123486,1.0000000000000067,True,5,0.567856918628375,
645,3,1.0,8.241562987301342e-180,51641.45654079142,19441.871986538597,71083.32852733001,Moorgate,1,532667.8252,181668.244999999,-0.0893115351555198,51.51836305552553,357646.94884935475,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357646.94884937257,1.0000000000000497,True,1,-0.0,
646,4,1.0,2.2374634139653097e-49,556.3450779950892,1637.117849435119,2193.4629274302083,Moor Park,6/7,508606.4789,193502.849199999,-0.4322869639728746,51.62986629669337,4277743.025716595,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2367.4095453547725,0.000553424909145446,False,,,station point outside Greater London/LNWC extent
647,0,1.0,1.1262832965173669e-35,8471.570968880003,27685.02448220001,36156.595451080015,Morden,4,525669.7872,168602.371300001,-0.1947548535043926,51.40253820130652,3821728.074987819,True,0.0,0.0,0.00621897206943884,0.2068701465808882,0.6468033297143707,0.1078634388072029,0.032244112828099365,3821728.074987817,0.9999999999999996,True,5,0.5089194566608891,
648,2,1.0,6.404789758791122e-75,7961.459898851605,5951.54855414091,13913.008452992515,Mornington Crescent,2,529191.6489,183397.127499999,-0.1387497986411517,51.534704942339104,1136018.9336643913,True,0.3488941426646769,0.4464827265946967,0.16795413471437406,0.01842227514518975,0.0,0.01824672088106261,0.0,1136018.9336643962,1.0000000000000042,True,2,0.6031537959997388,
649,0,1.0,1.245812799557931e-21,2588.2311780357163,6852.553725674892,9440.784903710608,Neasden,3,521342.3348,185397.9068,-0.2511708953836603,51.55442640049901,3015251.5051468825,True,0.0,0.013262395175859896,0.18217551872473134,0.561600584633952,0.24296150146545667,0.0,0.0,3015251.505146904,1.000000000000007,True,4,0.5320465764049764,
650,0,1.0,1.0317730482296829e-13,2168.4989757644994,10419.392888553906,12587.891864318406,Newbury Park,4,544920.2921,188384.718599999,0.089920829906462,51.57570573751538,3170391.021953176,True,0.0,0.00199505011035385,0.047667598971562676,0.5248649031644385,0.3610243969110249,0.054213820619395926,0.01023423022322415,3170391.021953195,1.000000000000006,True,4,0.5491247623182518,
653,0,1.0,1.690854169467212e-57,7525.278690068025,16223.400354665077,23748.6790447331,North Acton,2/3,520828.4021,181956.9398,-0.2597600781194744,51.5236117661968,2086167.5468427206,True,0.0,0.24048448874810155,0.2530540327875321,0.37853635872081287,0.1279251197435535,0.0,0.0,2086167.5468427069,0.9999999999999934,True,4,0.6789776072613339,
654,0,1.0,1.9201906423876248e-27,528.7408139576887,1393.021658721338,1921.7624726790268,North Ealing,3,518828.0459,181227.755999999,-0.2888251159580139,51.51748228438488,792893.2620735351,True,0.0,0.0,0.0,0.10196227871162804,0.4958662893266237,0.40217143196174826,0.0,792893.2620735429,1.0000000000000098,True,5,0.4866354972724328,
655,0,1.0,2.5211395782516062e-51,2476.542399230311,7781.612828880254,10258.155228110563,Northfields,3,517196.8059,179206.2903,-0.312994928337679,51.49965470504596,1651552.3230865858,True,0.0,0.10790484835364197,0.06221914698877294,0.23248164057691673,0.5462039334011337,0.05119043067953463,0.0,1651552.3230865924,1.000000000000004,True,5,0.6345046066598861,
656,4,0.9999859075107284,0.0001715036439483,1051.3881399229654,4473.580994666221,5524.969134589186,North Harrow,5,513541.1687,188613.229499999,-0.3626047009909967,51.58494710527484,2166296.122802641,True,0.0,0.0,0.0,0.28397593632171175,0.32178113777728445,0.10985763905132735,0.2843852868496765,2166296.122802643,1.000000000000001,True,5,0.6796673018431834,
657,0,0.99984206999774,0.001540335481154,3266.440495599829,13242.80013635,16509.240631949826,Northolt,5,513213.3316,184523.897600001,-0.3686504240723905,51.54825926059,3963540.0987187168,True,0.0,0.0072541430326369906,0.0,0.16482935437952742,0.6083415137221965,0.12463823276699623,0.09493675609864284,3963540.0987187456,1.0000000000000073,True,5,0.5747059302830827,
659,0,1.0,3.357845836568957e-16,1237.5399300418826,3876.292743733472,5113.832673775354,North Wembley,4,517667.5472,186197.873500001,-0.3038826458342014,51.562393713680144,1706923.1063100158,True,0.0,0.02122038037557937,0.0,0.3284268143244369,0.6503528052999837,0.0,0.0,1706923.1063100118,0.9999999999999977,True,5,0.3737324041890608,
660,4,0.9999999658227812,6.217421114758313e-07,4309.776147470053,6601.169043491752,10910.945190961804,Northwick Park,4,516643.3006,187963.523499999,-0.3180663388463142,51.57847500401296,1214027.9174229393,True,0.0,0.5923254888930576,0.00808463768617529,0.00010011971777979316,0.33829555475806083,0.03761740249338476,0.02357679645154181,1214027.917422903,0.9999999999999701,True,2,0.4771437316461266,
661,0,0.9999999993558504,1.4274464253073491e-08,1872.7165519311036,5312.95867036335,7185.675222294454,Northwood,6,509229.7103,191418.7435,-0.4239354593141582,51.611014101617926,3946132.368457213,True,0.0,0.0,0.0,0.0,0.5478668635496958,0.013415965067126613,0.43871717138317756,3247508.891253871,0.8229599486353578,True,5,0.38489119455042403,
662,4,0.9999993662586084,9.678259789097255e-06,1186.68336928062,3455.4304074482225,4642.113776728843,Northwood Hills,6,510307.602,190238.042400001,-0.4087463545441836,51.60019223372048,3893063.5561886425,True,0.0,0.0,0.0,0.0,0.3377339930735268,0.07670440164726225,0.585561605279211,3893063.556188628,0.9999999999999963,True,7,0.45066496915669874,
663,2,0.9999999999974988,6.898424143364723e-11,24282.924372860405,21197.76644536831,45480.69081822872,Notting Hill Gate,1/2,525284.9146,180456.3574,-0.1960899733626558,51.509156012573975,727568.7565456708,True,0.2305717856056656,0.18564832487482877,0.48270701875526867,0.10107287076423699,0.0,0.0,0.0,727568.7565457325,1.0000000000000848,True,3,0.6342196501634496,
664,0,1.0,2.6696467327024547e-26,2118.379627283991,7327.72039023327,9446.10001751726,Oakwood,5,529390.306,195935.214400001,-0.1312689387217082,51.64733362819432,3348987.326948089,True,0.0,0.0,0.0,0.009086475371113456,0.564348565451457,0.17012527454323945,0.2564396846341901,3348987.326948113,1.000000000000007,True,5,0.5220579449937175,
665,3,1.0,1.9755147805937798e-29,41948.51177641799,31573.248248620293,73521.76002503828,Old Street,1,532764.4507,182418.811100001,-0.0876372025918255,51.52508527631206,2068102.1385285272,True,0.7468726859591012,0.245624655029931,0.007502659010967901,0.0,0.0,0.0,0.0,2068102.1385285207,0.9999999999999969,True,1,0.30809969130086096,
667,0,1.0,8.566803592514459e-40,1327.4188559626718,5175.539772351201,6502.958628313872,Osterley,4,514520.2731,177096.8334,-0.3522207467968353,51.4812434687809,3318780.356564021,True,0.0,0.0,0.0,0.02696041954365493,0.35499967061662824,0.0007473970215579863,0.6172925128181589,3318780.3565640124,0.9999999999999973,True,7,0.39479706664198483,
