LSOA21CD,MSOA21CD,LAD22CD,LAD22NM,MSOA11CD,CHNGIND
E01000519,E02000097,E09000005,Brent,E02000097,U
E01000520,E02000094,E09000005,Brent,E02000094,U
E01000521,E02000117,E09000005,Brent,E02000117,U
E01000522,E02000117,E09000005,Brent,E02000117,U
E01000523,E02000123,E09000005,Brent,E02000123,U
E01000524,E02000123,E09000005,Brent,E02000123,U
E01000525,E02000123,E09000005,Brent,E02000123,U
E01000526,E02000117,E09000005,Brent,E02000117,U
E01000527,E02000117,E09000005,Brent,E02000117,U
E01000528,E02000117,E09000005,Brent,E02000117,U
E01000530,E02000125,E09000005,Brent,E02000125,U
E01000531,E02000125,E09000005,Brent,E02000125,U
E01000532,E02000125,E09000005,Brent,E02000125,U
E01000533,E02000123,E09000005,Brent,E02000123,U
E01000534,E02000125,E09000005,Brent,E02000125,U
E01000535,E02000123,E09000005,Brent,E02000123,U
E01000536,E02000096,E09000005,Brent,E02000096,U
E01000538,E02000096,E09000005,Brent,E02000096,U
E01000539,E02000096,E09000005,Brent,E02000096,U
E01000540,E02000096,E09000005,Brent,E02000096,U
E01000541,E02000096,E09000005,Brent,E02000096,U
E01000543,E02000095,E09000005,Brent,E02000095,U
E01000544,E02000126,E09000005,Brent,E02000126,U
E01000545,E02000120,E09000005,Brent,E02000120,U
E01000546,E02000120,E09000005,Brent,E02000120,U
E01000547,E02000120,E09000005,Brent,E02000120,U
E01000548,E02000120,E09000005,Brent,E02000120,U
E01000549,E02000120,E09000005,Brent,E02000120,U
E01000550,E02000126,E09000005,Brent,E02000126,U
E01000551,E02000126,E09000005,Brent,E02000126,U
E01000552,E02000126,E09000005,Brent,E02000126,U
E01000553,E02000107,E09000005,Brent,E02000107,U
E01000554,E02000107,E09000005,Brent,E02000107,U
E01000555,E02000107,E09000005,Brent,E02000107,U
E01000556,E02000107,E09000005,Brent,E02000107,U
E01000557,E02000107,E09000005,Brent,E02000107,U
E01000558,E02000107,E09000005,Brent,E02000107,U
E01000559,E02000110,E09000005,Brent,E02000110,U
E01000560,E02000115,E09000005,Brent,E02000115,U
E01000561,E02000115,E09000005,Brent,E02000115,U
E01000562,E02000100,E09000005,Brent,E02000100,U
E01000563,E02000100,E09000005,Brent,E02000100,U
E01000564,E02000105,E09000005,Brent,E02000105,U
E01000565,E02000105,E09000005,Brent,E02000105,U
E01000566,E02000100,E09000005,Brent,E02000100,U
E01000567,E02000108,E09000005,Brent,E02000108,U
E01000568,E02000100,E09000005,Brent,E02000100,U
E01000569,E02000100,E09000005,Brent,E02000100,U
E01000570,E02000104,E09000005,Brent,E02000104,U
E01000571,E02000104,E09000005,Brent,E02000104,U
E01000572,E02000099,E09000005,Brent,E02000099,U
E01000573,E02000099,E09000005,Brent,E02000099,U
E01000574,E02000099,E09000005,Brent,E02000099,U
E01000575,E02000099,E09000005,Brent,E02000099,U
E01000576,E02000104,E09000005,Brent,E02000104,U
E01000577,E02000099,E09000005,Brent,E02000099,U
E01000578,E02000104,E09000005,Brent,E02000104,U
E01000579,E02000124,E09000005,Brent,E02000124,U
E01000580,E02000124,E09000005,Brent,E02000124,U
E01000581,E02000122,E09000005,Brent,E02000122,U
E01000582,E02000124,E09000005,Brent,E02000124,U
E01000583,E02000124,E09000005,Brent,E02000124,U
E01000584,E02000125,E09000005,Brent,E02000125,U
E01000585,E02000125,E09000005,Brent,E02000125,U
E01000586,E02000124,E09000005,Brent,E02000124,U
E01000587,E02000093,E09000005,Brent,E02000093,U
E01000589,E02000093,E09000005,Brent,E02000093,U
E01000590,E02000093,E09000005,Brent,E02000093,U
E01000591,E02000095,E09000005,Brent,E02000095,U
E01000592,E02000093,E09000005,Brent,E02000093,U
E01000593,E02000093,E09000005,Brent,E02000093,U
E01000594,E02000093,E09000005,Brent,E02000093,U
E01000595,E02000119,E09000005,Brent,E02000119,U
E01000596,E02000113,E09000005,Brent,E02000113,U
E01000599,E02000119,E09000005,Brent,E02000119,U
E01000601,E02000113,E09000005,Brent,E02000113,U
E01000602,E02000113,E09000005,Brent,E02000113,U
E01000603,E02000113,E09000005,Brent,E02000113,U
E01000604,E02000113,E09000005,Brent,E02000113,U
E01000605,E02000113,E09000005,Brent,E02000113,U
E01000606,E02000108,E09000005,Brent,E02000108,U
E01000607,E02000105,E09000005,Brent,E02000105,U
E01000608,E02000105,E09000005,Brent,E02000105,U
E01000609,E02000108,E09000005,Brent,E02000108,U
E01000610,E02000111,E09000005,Brent,E02000111,U
E01000611,E02000108,E09000005,Brent,E02000108,U
E01000612,E02000111,E09000005,Brent,E02000111,U
E01000613,E02000105,E09000005,Brent,E02000105,U
E01000615,E02006956,E09000005,Brent,E02000109,S
E01000616,E02000112,E09000005,Brent,E02000112,U
E01000617,E02006956,E09000005,Brent,E02000109,S
E01000618,E02006956,E09000005,Brent,E02000109,S
E01000619,E02006956,E09000005,Brent,E02000109,S
E01000620,E02000112,E09000005,Brent,E02000112,U
E01000621,E02000112,E09000005,Brent,E02000112,U
E01000622,E02000102,E09000005,Brent,E02000102,U
E01000623,E02000097,E09000005,Brent,E02000097,U
E01000624,E02000097,E09000005,Brent,E02000097,U
E01000625,E02000101,E09000005,Brent,E02000101,U
E01000626,E02000102,E09000005,Brent,E02000102,U
E01000627,E02000106,E09000005,Brent,E02000106,U
E01000628,E02000106,E09000005,Brent,E02000106,U
E01000629,E02000097,E09000005,Brent,E02000097,U
E01000630,E02000118,E09000005,Brent,E02000118,U
E01000631,E02000111,E09000005,Brent,E02000111,U
E01000632,E02000121,E09000005,Brent,E02000121,U
E01000633,E02000111,E09000005,Brent,E02000111,U
E01000634,E02000111,E09000005,Brent,E02000111,U
E01000636,E02000112,E09000005,Brent,E02000112,U
E01000637,E02000114,E09000005,Brent,E02000114,U
E01000638,E02000116,E09000005,Brent,E02000116,U
E01000639,E02000114,E09000005,Brent,E02000114,U
E01000640,E02000116,E09000005,Brent,E02000116,U
E01000641,E02000116,E09000005,Brent,E02000116,U
E01000642,E02000114,E09000005,Brent,E02000114,U
E01000643,E02000116,E09000005,Brent,E02000116,U
E01000644,E02000114,E09000005,Brent,E02000114,U
E01000645,E02000133,E09000006,Bromley,E02000133,U
E01000646,E02000142,E09000006,Bromley,E02000142,U
E01000647,E02000142,E09000006,Bromley,E02000142,U
E01000648,E02000142,E09000006,Bromley,E02000142,U
E01000649,E02000133,E09000006,Bromley,E02000133,U
E01000650,E02000148,E09000006,Bromley,E02000148,U
E01000651,E02000146,E09000006,Bromley,E02000146,U
E01000652,E02000148,E09000006,Bromley,E02000148,U
E01000653,E02000142,E09000006,Bromley,E02000142,U
E01000654,E02000165,E09000006,Bromley,E02000165,U
E01000655,E02000165,E09000006,Bromley,E02000165,U
E01000656,E02000165,E09000006,Bromley,E02000165,U
E01000657,E02000165,E09000006,Bromley,E02000165,U
E01000658,E02006789,E09000006,Bromley,E02006789,U
E01000659,E02000165,E09000006,Bromley,E02000165,U
E01000661,E02000152,E09000006,Bromley,E02000152,U
E01000662,E02000152,E09000006,Bromley,E02000152,U
E01000663,E02000152,E09000006,Bromley,E02000152,U
E01000664,E02000152,E09000006,Bromley,E02000152,U
E01000665,E02000159,E09000006,Bromley,E02000159,U
E01000666,E02000159,E09000006,Bromley,E02000159,U
E01000667,E02000159,E09000006,Bromley,E02000159,U
E01000668,E02000146,E09000006,Bromley,E02000146,U
E01000669,E02000146,E09000006,Bromley,E02000146,U
E01000670,E02000144,E09000006,Bromley,E02000144,U
E01000671,E02000146,E09000006,Bromley,E02000146,U
E01000672,E02000137,E09000006,Bromley,E02000137,U
E01000673,E02000137,E09000006,Bromley,E02000137,U
E01000674,E02000134,E09000006,Bromley,E02000134,U
E01000676,E02000134,E09000006,Bromley,E02000134,U
E01000677,E02000144,E09000006,Bromley,E02000144,U
E01000678,E02000142,E09000006,Bromley,E02000142,U
E01000679,E02000146,E09000006,Bromley,E02000146,U
E01000680,E02000163,E09000006,Bromley,E02000163,U
E01000681,E02000161,E09000006,Bromley,E02000161,U
E01000682,E02000161,E09000006,Bromley,E02000161,U
E01000683,E02000161,E09000006,Bromley,E02000161,U
E01000684,E02000161,E09000006,Bromley,E02000161,U
E01000685,E02000163,E09000006,Bromley,E02000163,U
E01000686,E02000163,E09000006,Bromley,E02000163,U
E01000687,E02000163,E09000006,Bromley,E02000163,U
E01000688,E02000163,E09000006,Bromley,E02000163,U
E01000689,E02000128,E09000006,Bromley,E02000128,U
E01000690,E02000128,E09000006,Bromley,E02000128,U
E01000691,E02000128,E09000006,Bromley,E02000128,U
E01000692,E02000128,E09000006,Bromley,E02000128,U
E01000693,E02000136,E09000006,Bromley,E02000136,U
E01000694,E02000133,E09000006,Bromley,E02000133,U
E01000695,E02000133,E09000006,Bromley,E02000133,U
E01000696,E02000133,E09000006,Bromley,E02000133,U
E01000697,E02000133,E09000006,Bromley,E02000133,U
E01000698,E02000136,E09000006,Bromley,E02000136,U
E01000699,E02000141,E09000006,Bromley,E02000141,U
E01000700,E02000139,E09000006,Bromley,E02000139,U
E01000701,E02000141,E09000006,Bromley,E02000141,U
E01000702,E02000139,E09000006,Bromley,E02000139,U
E01000703,E02000139,E09000006,Bromley,E02000139,U
E01000704,E02000141,E09000006,Bromley,E02000141,U
E01000705,E02000141,E09000006,Bromley,E02000141,U
E01000706,E02000139,E09000006,Bromley,E02000139,U
E01000707,E02006787,E09000006,Bromley,E02006787,U
E01000708,E02006787,E09000006,Bromley,E02006787,U
E01000709,E02000132,E09000006,Bromley,E02000132,U
E01000710,E02000132,E09000006,Bromley,E02000132,U
E01000711,E02000132,E09000006,Bromley,E02000132,U
E01000712,E02000138,E09000006,Bromley,E02000138,U
E01000713,E02000138,E09000006,Bromley,E02000138,U
E01000714,E02000132,E09000006,Bromley,E02000132,U
E01000715,E02000138,E09000006,Bromley,E02000138,U
E01000716,E02000137,E09000006,Bromley,E02000137,U
E01000717,E02000137,E09000006,Bromley,E02000137,U
E01000718,E02000132,E09000006,Bromley,E02000132,U
E01000719,E02000145,E09000006,Bromley,E02000145,U
E01000720,E02000145,E09000006,Bromley,E02000145,U
E01000721,E02000145,E09000006,Bromley,E02000145,U
E01000722,E02000149,E09000006,Bromley,E02000149,U
E01000723,E02000155,E09000006,Bromley,E02000155,U
E01000724,E02000145,E09000006,Bromley,E02000145,U
E01000725,E02000149,E09000006,Bromley,E02000149,U
E01000726,E02000155,E09000006,Bromley,E02000155,U
E01000727,E02000154,E09000006,Bromley,E02000154,U
E01000728,E02000145,E09000006,Bromley,E02000145,U
E01000729,E02000140,E09000006,Bromley,E02000140,U
E01000730,E02000140,E09000006,Bromley,E02000140,U
E01000731,E02000149,E09000006,Bromley,E02000149,U
E01000732,E02000149,E09000006,Bromley,E02000149,U
E01000733,E02000149,E09000006,Bromley,E02000149,U
E01000734,E02000154,E09000006,Bromley,E02000154,U
E01000735,E02000140,E09000006,Bromley,E02000140,U
E01000736,E02000136,E09000006,Bromley,E02000136,U
E01000737,E02000136,E09000006,Bromley,E02000136,U
E01000738,E02000140,E09000006,Bromley,E02000140,U
E01000739,E02000140,E09000006,Bromley,E02000140,U
E01000741,E02000131,E09000006,Bromley,E02000131,U
E01000742,E02000131,E09000006,Bromley,E02000131,U
E01000743,E02000135,E09000006,Bromley,E02000135,U
E01000744,E02000135,E09000006,Bromley,E02000135,U
E01000745,E02000131,E09000006,Bromley,E02000131,U
E01000746,E02000131,E09000006,Bromley,E02000131,U
E01000747,E02006789,E09000006,Bromley,E02006789,U
E01000748,E02006789,E09000006,Bromley,E02006789,U
E01000749,E02000162,E09000006,Bromley,E02000162,U
E01000750,E02000162,E09000006,Bromley,E02000162,U
E01000751,E02000162,E09000006,Bromley,E02000162,U
E01000752,E02000162,E09000006,Bromley,E02000162,U
E01000753,E02000157,E09000006,Bromley,E02000157,U
E01000754,E02000157,E09000006,Bromley,E02000157,U
E01000755,E02000157,E09000006,Bromley,E02000157,U
E01000756,E02000159,E09000006,Bromley,E02000159,U
E01000757,E02000157,E09000006,Bromley,E02000157,U
E01000758,E02000157,E09000006,Bromley,E02000157,U
E01000759,E02000160,E09000006,Bromley,E02000160,U
E01000760,E02000160,E09000006,Bromley,E02000160,U
E01000761,E02000160,E09000006,Bromley,E02000160,U
E01000762,E02000144,E09000006,Bromley,E02000144,U
E01000763,E02000153,E09000006,Bromley,E02000153,U
E01000764,E02000153,E09000006,Bromley,E02000153,U
E01000765,E02000160,E09000006,Bromley,E02000160,U
E01000766,E02000153,E09000006,Bromley,E02000153,U
E01000767,E02000153,E09000006,Bromley,E02000153,U
E01000768,E02000160,E09000006,Bromley,E02000160,U
E01000769,E02000150,E09000006,Bromley,E02000150,U
E01000770,E02000138,E09000006,Bromley,E02000138,U
E01000771,E02006787,E09000006,Bromley,E02006787,U
E01000772,E02000138,E09000006,Bromley,E02000138,U
E01000773,E02000150,E09000006,Bromley,E02000150,U
E01000774,E02006787,E09000006,Bromley,E02006787,U
E01000775,E02000150,E09000006,Bromley,E02000150,U
E01000777,E02000150,E09000006,Bromley,E02000150,U
E01000778,E02000150,E09000006,Bromley,E02000150,U
E01000779,E02000127,E09000006,Bromley,E02000127,U
E01000780,E02000127,E09000006,Bromley,E02000127,U
E01000781,E02000127,E09000006,Bromley,E02000127,U
E01000782,E02000127,E09000006,Bromley,E02000127,U
E01000783,E02000127,E09000006,Bromley,E02000127,U
E01000784,E02000128,E09000006,Bromley,E02000128,U
E01000785,E02000127,E09000006,Bromley,E02000127,U
E01000786,E02000158,E09000006,Bromley,E02000158,U
E01000787,E02000155,E09000006,Bromley,E02000155,U
E01000788,E02000155,E09000006,Bromley,E02000155,U
E01000789,E02000158,E09000006,Bromley,E02000158,U
E01000790,E02000154,E09000006,Bromley,E02000154,U
E01000791,E02000155,E09000006,Bromley,E02000155,U
E01000792,E02000158,E09000006,Bromley,E02000158,U
E01000793,E02000158,E09000006,Bromley,E02000158,U
E01000794,E02000161,E09000006,Bromley,E02000161,U
E01000795,E02000158,E09000006,Bromley,E02000158,U
E01000796,E02000135,E09000006,Bromley,E02000135,U
E01000797,E02000139,E09000006,Bromley,E02000139,U
E01000798,E02000135,E09000006,Bromley,E02000135,U
E01000799,E02000130,E09000006,Bromley,E02000130,U
E01000800,E02000135,E09000006,Bromley,E02000135,U
E01000801,E02000141,E09000006,Bromley,E02000141,U
E01000802,E02000130,E09000006,Bromley,E02000130,U
E01000803,E02000130,E09000006,Bromley,E02000130,U
E01000804,E02000130,E09000006,Bromley,E02000130,U
E01000805,E02000130,E09000006,Bromley,E02000130,U
E01000806,E02000135,E09000006,Bromley,E02000135,U
E01000807,E02000148,E09000006,Bromley,E02000148,U
E01000808,E02000151,E09000006,Bromley,E02000151,U
E01000809,E02000148,E09000006,Bromley,E02000148,U
E01000810,E02000151,E09000006,Bromley,E02000151,U
E01000811,E02000151,E09000006,Bromley,E02000151,U
E01000812,E02000154,E09000006,Bromley,E02000154,U
E01000813,E02000151,E09000006,Bromley,E02000151,U
E01000814,E02000154,E09000006,Bromley,E02000154,U
E01000815,E02000151,E09000006,Bromley,E02000151,U
E01000816,E02006782,E09000006,Bromley,E02006782,U
E01000818,E02006782,E09000006,Bromley,E02006782,U
E01000819,E02006782,E09000006,Bromley,E02006782,U
E01000820,E02000134,E09000006,Bromley,E02000134,U
E01000822,E02000134,E09000006,Bromley,E02000134,U
E01000823,E02000134,E09000006,Bromley,E02000134,U
E01000824,E02000134,E09000006,Bromley,E02000134,U
E01000825,E02000134,E09000006,Bromley,E02000134,U
E01000826,E02000147,E09000006,Bromley,E02000147,U
E01000827,E02000147,E09000006,Bromley,E02000147,U
E01000828,E02000137,E09000006,Bromley,E02000137,U
E01000829,E02000144,E09000006,Bromley,E02000144,U
E01000830,E02000147,E09000006,Bromley,E02000147,U
E01000831,E02000147,E09000006,Bromley,E02000147,U
E01000832,E02000156,E09000006,Bromley,E02000156,U
E01000833,E02000147,E09000006,Bromley,E02000147,U
E01000834,E02000153,E09000006,Bromley,E02000153,U
E01000835,E02000156,E09000006,Bromley,E02000156,U
E01000836,E02000156,E09000006,Bromley,E02000156,U
E01000837,E02000156,E09000006,Bromley,E02000156,U
E01000838,E02000156,E09000006,Bromley,E02000156,U
E01000839,E02000156,E09000006,Bromley,E02000156,U
E01000840,E02000156,E09000006,Bromley,E02000156,U
E01000841,E02000156,E09000006,Bromley,E02000156,U
E01000842,E02000176,E09000007,Camden,E02000176,U
E01000843,E02000179,E09000007,Camden,E02000179,U
E01000844,E02000176,E09000007,Camden,E02000176,U
E01000845,E02000179,E09000007,Camden,E02000179,U
E01000846,E02000179,E09000007,Camden,E02000179,U
E01000847,E02000179,E09000007,Camden,E02000179,U
E01000848,E02000176,E09000007,Camden,E02000176,U
E01000849,E02000176,E09000007,Camden,E02000176,U
E01000850,E02000191,E09000007,Camden,E02000191,U
E01000851,E02000191,E09000007,Camden,E02000191,U
E01000853,E02007115,E09000007,Camden,E02000189,M
E01000855,E02000193,E09000007,Camden,E02000193,U
E01000856,E02000184,E09000007,Camden,E02000184,U
E01000857,E02000183,E09000007,Camden,E02000183,U
E01000858,E02000183,E09000007,Camden,E02000183,U
E01000859,E02000183,E09000007,Camden,E02000183,U
E01000860,E02000183,E09000007,Camden,E02000183,U
E01000861,E02000184,E09000007,Camden,E02000184,U
E01000862,E02000183,E09000007,Camden,E02000183,U
E01000863,E02000186,E09000007,Camden,E02000186,U
E01000866,E02000174,E09000007,Camden,E02000174,U
E01000867,E02000180,E09000007,Camden,E02000180,U
E01000868,E02000180,E09000007,Camden,E02000180,U
E01000869,E02000180,E09000007,Camden,E02000180,U
E01000870,E02000174,E09000007,Camden,E02000174,U
E01000871,E02000170,E09000007,Camden,E02000170,U
E01000872,E02000170,E09000007,Camden,E02000170,U
E01000873,E02000170,E09000007,Camden,E02000170,U
E01000874,E02000170,E09000007,Camden,E02000170,U
E01000875,E02000178,E09000007,Camden,E02000178,U
E01000876,E02000178,E09000007,Camden,E02000178,U
E01000877,E02000170,E09000007,Camden,E02000170,U
E01000878,E02000169,E09000007,Camden,E02000169,U
E01000879,E02000169,E09000007,Camden,E02000169,U
E01000880,E02000169,E09000007,Camden,E02000169,U
E01000881,E02000173,E09000007,Camden,E02000173,U
E01000882,E02000173,E09000007,Camden,E02000173,U
E01000883,E02000173,E09000007,Camden,E02000173,U
E01000884,E02000169,E09000007,Camden,E02000169,U
E01000885,E02000169,E09000007,Camden,E02000169,U
E01000886,E02000171,E09000007,Camden,E02000171,U
E01000887,E02000171,E09000007,Camden,E02000171,U
E01000888,E02000171,E09000007,Camden,E02000171,U
E01000889,E02000172,E09000007,Camden,E02000172,U
E01000890,E02000172,E09000007,Camden,E02000172,U
E01000891,E02000172,E09000007,Camden,E02000172,U
E01000892,E02000171,E09000007,Camden,E02000171,U
E01000893,E02000167,E09000007,Camden,E02000167,U
E01000894,E02000167,E09000007,Camden,E02000167,U
E01000895,E02000167,E09000007,Camden,E02000167,U
E01000896,E02000167,E09000007,Camden,E02000167,U
E01000897,E02000173,E09000007,Camden,E02000173,U
E01000898,E02000173,E09000007,Camden,E02000173,U
E01000899,E02000167,E09000007,Camden,E02000167,U
E01000900,E02000177,E09000007,Camden,E02000177,U
E01000901,E02000172,E09000007,Camden,E02000172,U
E01000902,E02000177,E09000007,Camden,E02000177,U
E01000903,E02000171,E09000007,Camden,E02000171,U
E01000904,E02000177,E09000007,Camden,E02000177,U
E01000905,E02000177,E09000007,Camden,E02000177,U
E01000906,E02000177,E09000007,Camden,E02000177,U
E01000907,E02000166,E09000007,Camden,E02000166,U
E01000908,E02000166,E09000007,Camden,E02000166,U
E01000909,E02000166,E09000007,Camden,E02000166,U
E01000910,E02000168,E09000007,Camden,E02000168,U
E01000911,E02000168,E09000007,Camden,E02000168,U
E01000912,E02000166,E09000007,Camden,E02000166,U
E01000913,E02000166,E09000007,Camden,E02000166,U
E01000914,E02000193,E09000007,Camden,E02000193,U
E01000915,E02000192,E09000007,Camden,E02000192,U
E01000916,E02000192,E09000007,Camden,E02000192,U
E01000917,E02000192,E09000007,Camden,E02000192,U
E01000918,E02000193,E09000007,Camden,E02000193,U
E01000919,E02000193,E09000007,Camden,E02000193,U
E01000920,E02000192,E09000007,Camden,E02000192,U
E01000921,E02000168,E09000007,Camden,E02000168,U
E01000922,E02000172,E09000007,Camden,E02000172,U
E01000923,E02000168,E09000007,Camden,E02000168,U
E01000924,E02000174,E09000007,Camden,E02000174,U
E01000925,E02000174,E09000007,Camden,E02000174,U
