lsoa,direction,TV_alpha0_alpha5
E01000608,alightings,6.084062648122404e-05
E01000609,alightings,0.008925534409350535
E01000612,alightings,0.0001506296695797674
E01000615,alightings,0.015174670531442025
E01000616,alightings,0.00034111868454652446
E01000620,alightings,0.0001406005836268334
E01000621,alightings,0.0003561670663827425
E01000622,alightings,0.02300928620423105
E01000623,alightings,0.0004847536428224718
E01000625,alightings,0.0024549424299212985
E01000626,alightings,0.00028910820237157316
E01000627,alightings,0.000552135790825658
E01000628,alightings,0.00030829177500979205
E01000633,alightings,1.3849777010112307e-05
E01000634,alightings,0.00019436312475195326
E01000636,alightings,0.00045360915938269693
E01000638,alightings,5.286997904382787e-05
E01000640,alightings,8.570279639621894e-05
E01000642,alightings,3.82304024447843e-05
E01000643,alightings,0.00019908257080936131
E01000645,alightings,0.035526172702549076
E01000646,alightings,0.004349141973289656
E01000648,alightings,0.006145399710396313
E01000649,alightings,0.0027367479791926726
E01000650,alightings,0.009771317897750997
E01000651,alightings,0.005546941049488177
E01000653,alightings,0.014518104237079676
E01000656,alightings,0.010317356258983475
E01000657,alightings,0.005173680468685715
E01000659,alightings,0.002740116931351355
E01000661,alightings,0.0007115224394919058
E01000662,alightings,0.00280736224977283
E01000663,alightings,0.00799505124087421
E01000664,alightings,0.01862813804801483
E01000665,alightings,0.0009251767120969347
E01000666,alightings,0.004041667693695173
E01000667,alightings,0.008520375610787978
E01000668,alightings,0.00038062281239156407
E01000670,alightings,0.002893020291040777
E01000671,alightings,0.0009410967227549054
E01000672,alightings,0.006638034139677002
E01000673,alightings,0.008805871533115005
E01000674,alightings,0.0029211636256859367
E01000676,alightings,0.00014129291098201368
E01000677,alightings,0.004409830380072647
E01000678,alightings,0.0030784593695087005
E01000679,alightings,0.013456282077152864
E01000682,alightings,0.00657803982914127
E01000683,alightings,0.008643371684832276
E01000684,alightings,0.05611548950722365
E01000685,alightings,0.008228693438327824
E01000686,alightings,0.0011653416385202732
E01000687,alightings,0.020412772584927744
E01000689,alightings,0.014949494899953886
E01000690,alightings,0.0031614656295979216
E01000691,alightings,0.0017736935573719763
E01000692,alightings,0.0011512455707363754
E01000693,alightings,0.0026851014541819773
E01000694,alightings,0.020277705164501277
E01000696,alightings,0.0012141899063660663
E01000697,alightings,0.0034476718250743697
E01000698,alightings,0.01200886542495673
E01000699,alightings,0.0036407125444576902
E01000700,alightings,0.028980489374315337
E01000702,alightings,0.0023400693634904025
E01000703,alightings,0.0007703505726069779
E01000704,alightings,0.006475179440961528
E01000705,alightings,0.0007649455270199812
E01000706,alightings,0.000861159110212145
E01000707,alightings,0.0060832614406992665
E01000708,alightings,0.0017913802727746017
E01000709,alightings,0.031667322350843304
E01000710,alightings,0.011206915315809553
E01000711,alightings,0.017156944043192516
E01000712,alightings,0.004770840135939
E01000713,alightings,0.014667868876025563
E01000714,alightings,0.0002795930772142777
E01000715,alightings,0.0033351604055308253
E01000716,alightings,0.013761851956329865
E01000717,alightings,0.0028893379072124784
E01000718,alightings,0.003085274319507681
E01000719,alightings,0.02294714965718623
E01000721,alightings,0.0461009207677598
E01000722,alightings,0.0005263218955484922
E01000724,alightings,0.025601134556076658
E01000727,alightings,0.0006153190871414933
E01000728,alightings,0.005205898191621464
E01000730,alightings,0.00039014919504893464
E01000731,alightings,0.021366398495059134
E01000732,alightings,0.007377239887107162
E01000734,alightings,0.024750351175596295
E01000735,alightings,0.0023741710559522194
E01000736,alightings,0.005469079183957586
E01000737,alightings,0.004211326197381041
E01000738,alightings,0.0018207515237969154
E01000739,alightings,0.011793409657899566
E01000741,alightings,0.00038674013057466127
E01000742,alightings,0.009597403342898773
E01000743,alightings,0.00020628215061481306
E01000744,alightings,0.0014494326812695823
E01000745,alightings,0.0006757989770144524
E01000747,alightings,0.010471363906058084
E01000749,alightings,0.01733777346967203
E01000751,alightings,0.0018668698162466531
E01000752,alightings,0.00295887847218456
E01000753,alightings,0.010483128798304178
E01000754,alightings,0.0009535642033088573
E01000755,alightings,0.004619091798855702
E01000756,alightings,0.0012345943680102623
E01000757,alightings,0.0043640512954275686
E01000760,alightings,0.0016290678651304925
E01000761,alightings,0.008643405233098854
E01000762,alightings,0.004704388518337612
E01000763,alightings,0.002820252018099993
E01000765,alightings,0.001451425166595433
E01000766,alightings,0.007677142934833072
E01000767,alightings,0.001585030722992945
E01000768,alightings,0.027734950968433442
E01000769,alightings,0.013310487744390226
E01000770,alightings,0.003479230145693668
E01000771,alightings,0.001970619886550111
E01000772,alightings,0.008269898295762777
E01000773,alightings,0.017126172995052064
E01000774,alightings,0.008492709328246754
E01000775,alightings,0.0017470012551466644
E01000777,alightings,0.006960053709848511
E01000778,alightings,0.001321759874071807
E01000779,alightings,0.0014158471570375384
E01000780,alightings,0.001846473082456991
E01000781,alightings,0.0005361183028262496
E01000782,alightings,0.0051270163100308975
E01000784,alightings,0.0054467231146565626
E01000785,alightings,0.006533744721251222
E01000787,alightings,0.0027845214089971624
E01000788,alightings,0.001433024326220997
E01000789,alightings,0.004705178050932313
E01000790,alightings,0.0001428438864764926
E01000791,alightings,0.0108027967822429
E01000792,alightings,0.0034142189340231484
E01000794,alightings,0.011136286986119437
E01000795,alightings,0.009292751933602735
E01000797,alightings,0.0036796919353916636
E01000798,alightings,0.002178450922532667
E01000799,alightings,7.291776875321021e-05
E01000801,alightings,0.0009435879572293837
E01000802,alightings,0.0017998188949545906
E01000803,alightings,0.01454388910347183
E01000805,alightings,0.004416631963525564
E01000806,alightings,0.00023923354664948923
E01000807,alightings,0.0011993360065309646
E01000808,alightings,0.02905378032297525
E01000809,alightings,0.010110207882985
E01000813,alightings,0.0028517802129727704
E01000816,alightings,0.007735387102389502
E01000819,alightings,0.0006583806075407009
E01000820,alightings,0.006318651443228784
E01000824,alightings,0.0007896521639846016
E01000826,alightings,0.04707842221702174
E01000827,alightings,0.0012224296499465002
E01000828,alightings,0.0038779541595446287
E01000831,alightings,0.018607011592073994
E01000832,alightings,0.0037914290787635957
E01000834,alightings,0.01125878257346793
E01000835,alightings,0.001027883649615303
E01000838,alightings,0.004806033637474618
E01000840,alightings,0.03456723405466131
E01000841,alightings,0.015591729708832047
E01000843,alightings,0.013013914335195645
E01000846,alightings,0.0020899319143977166
E01000847,alightings,0.025841867345008495
E01000848,alightings,0.007174685922438965
E01000849,alightings,0.0006165170341588385
E01000850,alightings,0.0003526264135015047
E01000855,alightings,7.401357954388635e-05
E01000856,alightings,0.00011931092703457375
E01000858,alightings,0.0004953069907607033
E01000861,alightings,0.0001159012051584721
E01000862,alightings,0.005852591349481492
E01000863,alightings,3.8564392351129496e-05
E01000867,alightings,0.0006004070178433621
E01000868,alightings,0.005640340534820813
E01000869,alightings,0.0004287818354604425
E01000871,alightings,0.0007251718361631013
E01000872,alightings,0.00023304888643038224
E01000873,alightings,0.017352056446004578
E01000874,alightings,0.004248593534926983
E01000875,alightings,0.00042619157126180996
E01000876,alightings,0.00018131620265803862
E01000877,alightings,0.0011234546046961678
E01000879,alightings,0.014808782574046438
E01000880,alightings,0.0035876459739432906
E01000881,alightings,0.0008193888271277054
E01000882,alightings,0.02456730526629048
E01000883,alightings,0.0003949030127049298
E01000884,alightings,0.0010707988053935903
E01000886,alightings,0.0033807111905734925
E01000887,alightings,0.0010130942121665126
E01000888,alightings,0.00035342504978639775
E01000890,alightings,0.0009956168220629073
E01000895,alightings,0.0018260598377940038
E01000896,alightings,0.016828875099637815
E01000898,alightings,0.00036380690325327984
E01000899,alightings,0.00312007973062993
E01000900,alightings,0.0011960152981994685
E01000902,alightings,0.02335144529781197
E01000903,alightings,0.0407495589332571
E01000904,alightings,0.00044863512193900383
E01000905,alightings,0.0008207771499954147
E01000906,alightings,0.0005551388461470071
E01000908,alightings,0.013411437742617376
E01000909,alightings,0.0006531994595342233
E01000911,alightings,0.0077670729337290315
E01000912,alightings,0.0003151184766141896
E01000913,alightings,0.0022261368292431838
E01000914,alightings,4.939364719856428e-05
E01000916,alightings,0.000667432052793287
E01000917,alightings,0.002221780521656037
E01000918,alightings,0.0009176216141897689
E01000919,alightings,0.0003008463983567942
E01000920,alightings,0.0013037227053051288
E01000921,alightings,0.002173994391618123
E01000922,alightings,0.0005440459290983027
E01000924,alightings,0.0016448730232327784
E01000926,alightings,0.00033138071919600444
E01000927,alightings,0.00033377869362390193
E01000928,alightings,0.0005438102794931373
E01000929,alightings,0.000562642361867241
E01000930,alightings,0.00014406987779505597
E01000931,alightings,0.00015290612938546064
E01000932,alightings,0.0014157403889702316
E01000933,alightings,0.00013682128351753505
E01000934,alightings,0.002357219128113002
E01000935,alightings,0.0014876687033855132
E01000938,alightings,0.0010812989792476405
E01000939,alightings,8.975328587568568e-05
E01000942,alightings,0.00026553934498736893
E01000946,alightings,0.00012017212593315191
E01000947,alightings,0.0001459989793330843
E01000948,alightings,0.01610770679410707
E01000954,alightings,0.002517373588190066
E01000956,alightings,0.0002067347188313088
E01000958,alightings,0.007296036180149892
E01000959,alightings,0.006669523766364963
E01000960,alightings,0.0009275211752477119
E01000963,alightings,0.00011686723914407389
E01000965,alightings,0.01976062322049724
E01000969,alightings,0.0004434298469614523
E01000972,alightings,0.00025877138557874545
E01000973,alightings,0.0001684653688024015
E01000974,alightings,0.00035849440460420035
E01000975,alightings,0.0009889742251725149
E01000976,alightings,0.0004642877242930617
E01000977,alightings,0.0025741436320034306
E01000978,alightings,0.001300772306840859
E01000979,alightings,0.0020254097191100963
E01000980,alightings,0.0021614925472047673
E01000981,alightings,0.0040860897634275
E01000982,alightings,0.022508019108691924
E01000983,alightings,0.0025409748787319692
E01000984,alightings,0.0018954558647404321
E01000985,alightings,0.009669027366508081
E01000989,alightings,0.024702191848016496
E01000991,alightings,0.015509010102706637
E01000992,alightings,0.0009755355098660088
E01000993,alightings,0.0031307328884266168
E01000994,alightings,0.0053489280160886245
E01000995,alightings,0.000494862519281764
E01000997,alightings,0.0009148351270965592
E01000998,alightings,0.002022771859701712
E01001000,alightings,0.0005222147840741825
E01001003,alightings,0.0016002043275683041
E01001004,alightings,0.0022627688562434256
E01001006,alightings,0.0008541929948444132
E01001008,alightings,0.001690247794130397
E01001010,alightings,0.0021395187200722804
E01001011,alightings,0.00014714254630618048
E01001013,alightings,7.001966516647804e-05
E01001015,alightings,0.014091860050737287
E01001016,alightings,0.0026579351876957584
E01001018,alightings,0.0014536597345746437
E01001019,alightings,0.00837903453513937
E01001020,alightings,0.003441396739781622
E01001021,alightings,0.004531565311486414
E01001022,alightings,0.012137960533990433
E01001023,alightings,0.00024016648571921668
E01001024,alightings,0.02152442371000194
E01001025,alightings,0.05301936777277074
E01001026,alightings,0.004996157765370386
E01001027,alightings,0.014182020637265562
E01001028,alightings,0.02619826611745215
E01001029,alightings,0.001941755795410959
E01001031,alightings,0.02963417290355361
E01001032,alightings,0.02138846383100435
E01001033,alightings,0.0010050710766584985
E01001034,alightings,0.002269341247175162
E01001035,alightings,0.001001979601551586
E01001036,alightings,0.002566641588838138
E01001037,alightings,0.0011817285493385932
E01001038,alightings,0.001663470533303189
E01001039,alightings,0.006293089415643116
E01001040,alightings,0.0012209203383188798
E01001041,alightings,0.0003697021524245152
E01001042,alightings,0.0006981708526138098
E01001044,alightings,0.0020729423364649197
E01001047,alightings,0.012019145026266907
E01001049,alightings,0.0009599121019878542
E01001050,alightings,0.0010654713252634055
E01001051,alightings,0.0015168438606890484
E01001052,alightings,0.002031570948395042
E01001053,alightings,0.0011014396278303284
E01001054,alightings,0.0011168518936687242
E01001055,alightings,0.0011433316171019126
E01001058,alightings,0.006176324886787342
E01001059,alightings,0.005834800441231164
E01001060,alightings,0.0025329094233250563
E01001061,alightings,0.002668215316452156
E01001062,alightings,0.0008380691545089444
