lsoa,retained_for_fit,min_direction_activity,cluster
E01035652,True,1627.53309,1
E01035655,True,1294.4562200000005,1
E01035657,True,91.36574,0
E01035658,True,225.39611000000005,0
E01035659,True,516.4007200000001,1
E01035660,True,1486.41696,1
E01035663,True,339.60137000000003,1
E01035665,True,381.48936,1
E01035667,True,121.65112,2
E01035668,False,21.0295,-1
E01035669,True,581.75649,1
E01035670,True,1069.1380199999996,1
E01035671,True,136.72897,2
E01035672,True,93.30935,0
E01035676,True,877.3717,1
E01035678,True,101.99862,2
E01035679,True,193.68969,2
E01035681,True,258.8249,0
E01035685,True,97.07011,0
E01035687,True,776.7581200000001,1
E01035690,True,794.6547999999998,1
E01035691,False,28.34379999999999,-1
E01035694,True,1535.38611,1
E01035695,True,1038.87879,1
E01035696,True,51.80129999999999,2
E01035702,True,85.31899000000001,2
E01035703,True,116.77707999999998,0
E01035704,False,0.98362,-1
E01035705,True,622.24096,1
E01035706,True,286.0624,0
E01035707,True,387.5306499999999,1
E01035708,True,4970.813230000001,1
E01035709,True,264.44179999999994,1
E01035710,True,9011.388099999996,1
E01035711,True,1894.42297,1
E01035712,True,205.80908000000005,2
E01035713,True,1410.76491,1
E01035715,True,216.97302000000005,1
E01035716,True,11114.860940000002,2
E01035717,True,444.87451,1
E01035718,True,11040.61539,1
E01035720,True,447.28386,2
E01035721,True,246.51888,2
E01035722,False,2.4005800000000006,-1
