LSOA21CD,n_oas,loac_dominant_supergroup,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share
E01003055,6,B,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01003056,5,B,0.0,0.6,0.0,0.4,0.0,0.0,0.0
E01003057,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003058,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003059,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003060,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003061,4,B,0.0,0.5,0.0,0.25,0.25,0.0,0.0
E01003062,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003063,6,B,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
E01003064,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003065,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01003066,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01003067,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003068,6,B,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
E01003069,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01003070,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01003071,6,B,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
E01003072,5,A,0.6,0.2,0.0,0.2,0.0,0.0,0.0
E01003073,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003074,6,B,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
E01003075,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003076,7,B,0.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
E01003077,5,B,0.2,0.6,0.0,0.0,0.2,0.0,0.0
E01003078,5,A,0.4,0.4,0.0,0.0,0.0,0.0,0.2
E01003079,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003080,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003081,6,B,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
E01003082,6,B,0.0,0.5,0.0,0.0,0.0,0.5,0.0
E01003083,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003084,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003085,6,B,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666
E01003086,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01003087,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01003088,5,E,0.2,0.2,0.0,0.2,0.4,0.0,0.0
E01003089,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003090,7,B,0.0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0
E01003091,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01003092,6,B,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0
E01003093,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003094,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003095,5,A,0.8,0.2,0.0,0.0,0.0,0.0,0.0
E01003096,6,B,0.0,0.5,0.0,0.5,0.0,0.0,0.0
E01003097,6,B,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
E01003098,5,B,0.2,0.6,0.0,0.0,0.2,0.0,0.0
E01003099,5,E,0.2,0.2,0.0,0.2,0.4,0.0,0.0
E01003100,6,D,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0
E01003101,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01003102,6,B,0.0,0.5,0.0,0.5,0.0,0.0,0.0
E01003104,6,D,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
E01003105,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003106,7,E,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0
E01003107,6,A,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01003108,6,E,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0
E01003110,7,B,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0
E01003111,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003112,6,E,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0
E01003113,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003114,8,B,0.125,0.625,0.0,0.25,0.0,0.0,0.0
E01003115,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003116,5,B,0.0,0.8,0.0,0.0,0.0,0.0,0.2
E01003117,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003118,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003119,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01003120,8,B,0.0,0.625,0.0,0.0,0.375,0.0,0.0
E01003121,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003122,6,A,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01003123,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003124,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003125,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003126,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003127,6,E,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
E01003128,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003129,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003130,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01003131,8,B,0.0,0.5,0.0,0.5,0.0,0.0,0.0
E01003132,4,B,0.0,0.5,0.0,0.0,0.25,0.25,0.0
E01003133,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003134,5,B,0.0,0.8,0.0,0.0,0.0,0.0,0.2
E01003135,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01003136,6,B,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01003137,6,E,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
E01003138,6,A,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
E01003139,5,C,0.0,0.2,0.4,0.0,0.0,0.4,0.0
E01003140,4,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01003141,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01003142,4,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01003143,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003144,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01003145,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003146,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003147,5,B,0.0,0.4,0.0,0.0,0.2,0.4,0.0
E01003148,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01003149,5,B,0.2,0.6,0.0,0.0,0.0,0.0,0.2
E01003150,6,E,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
E01003151,6,E,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
E01003152,6,B,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
E01003153,7,D,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0
E01003154,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01003155,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
E01003156,6,B,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
E01003157,5,A,0.8,0.2,0.0,0.0,0.0,0.0,0.0
E01003158,7,A,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
E01003159,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003160,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003161,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01003162,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003163,5,A,0.4,0.2,0.0,0.0,0.0,0.2,0.2
E01003164,6,B,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0
E01003165,5,A,0.4,0.4,0.0,0.0,0.2,0.0,0.0
E01003166,6,B,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
E01003167,5,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003168,5,B,0.0,0.4,0.0,0.0,0.2,0.4,0.0
E01003169,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01003170,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003171,6,B,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
E01003172,6,B,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
E01003173,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01003174,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01003175,4,F,0.0,0.25,0.0,0.0,0.0,0.75,0.0
E01003176,6,E,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
E01003177,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003178,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01003179,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003180,5,B,0.0,0.6,0.0,0.0,0.2,0.2,0.0
E01003181,5,E,0.0,0.0,0.0,0.2,0.6,0.2,0.0
E01003182,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003183,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003184,3,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003185,6,E,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
E01003186,9,B,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
E01003187,7,B,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
E01003188,4,F,0.0,0.25,0.0,0.0,0.25,0.5,0.0
E01003189,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003190,7,E,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
E01003191,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003192,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01003193,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003194,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003195,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01003196,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003197,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003198,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01003199,6,B,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
E01003200,6,A,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
E01003201,5,F,0.2,0.2,0.0,0.0,0.2,0.4,0.0
E01003202,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003203,6,B,0.0,0.5,0.0,0.0,0.5,0.0,0.0
E01003204,5,A,0.4,0.2,0.0,0.2,0.2,0.0,0.0
E01003205,4,D,0.0,0.0,0.0,0.5,0.25,0.25,0.0
E01003206,6,A,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
E01003207,7,E,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0
E01003209,6,B,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
E01003210,7,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003211,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01003212,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003213,6,B,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
E01003214,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003215,5,B,0.0,0.6,0.0,0.0,0.4,0.0,0.0
E01003216,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003217,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003218,4,F,0.0,0.25,0.0,0.0,0.0,0.75,0.0
E01003219,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003220,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003221,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01003222,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01003223,5,F,0.0,0.2,0.0,0.0,0.0,0.4,0.4
E01003224,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01003225,5,A,0.6,0.2,0.0,0.0,0.0,0.0,0.2
E01003226,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01003227,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01003228,5,A,0.8,0.2,0.0,0.0,0.0,0.0,0.0
E01003229,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003230,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01003231,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003232,5,B,0.2,0.6,0.0,0.0,0.0,0.0,0.2
E01003233,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003235,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01003236,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003237,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003238,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003239,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003240,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003241,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01003243,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01003244,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01003245,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003246,7,D,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0
E01003247,7,B,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0
E01003248,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01003249,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01003251,6,E,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
E01003252,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003253,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01003254,5,A,0.6,0.2,0.0,0.0,0.0,0.0,0.2
E01003255,7,B,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
E01003256,7,B,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0
E01003257,6,B,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
E01003258,6,E,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0
E01003259,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01003260,5,B,0.2,0.4,0.0,0.0,0.2,0.0,0.2
E01003261,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003262,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003263,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01003264,6,F,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
E01003265,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01003266,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003267,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003268,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
E01003269,4,F,0.0,0.0,0.0,0.0,0.0,0.75,0.25
E01003270,5,G,0.0,0.4,0.0,0.0,0.0,0.0,0.6
E01003271,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01003272,6,B,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
E01003273,6,A,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
E01003274,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003275,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003276,5,B,0.2,0.4,0.0,0.0,0.0,0.2,0.2
E01003277,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01003278,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003279,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003280,5,E,0.0,0.0,0.0,0.0,0.4,0.4,0.2
E01003281,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01003282,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003283,6,A,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
E01003284,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01003285,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
E01003286,6,B,0.0,0.5,0.0,0.0,0.5,0.0,0.0
E01003287,5,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003288,7,B,0.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
E01003290,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003291,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01003292,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003293,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003295,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003297,6,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01003298,4,E,0.0,0.25,0.0,0.0,0.5,0.25,0.0
E01003299,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003300,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01003301,8,B,0.0,0.375,0.0,0.25,0.125,0.25,0.0
E01003302,7,B,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0
E01003303,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01003304,8,B,0.0,0.375,0.0,0.375,0.25,0.0,0.0
E01003305,6,F,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,0.0
E01003307,5,B,0.2,0.6,0.0,0.0,0.0,0.2,0.0
E01003308,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003309,5,B,0.0,0.6,0.0,0.0,0.2,0.2,0.0
E01003310,6,B,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
E01003311,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01003312,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003313,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01003314,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003315,4,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003316,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01003318,5,E,0.0,0.4,0.0,0.0,0.6,0.0,0.0
E01003319,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01003320,6,F,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
E01003321,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003322,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01003323,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003324,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01003325,6,B,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
E01003326,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003327,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01003328,6,B,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
E01003329,5,B,0.2,0.6,0.0,0.0,0.0,0.2,0.0
E01003330,6,B,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
E01003331,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01003332,6,B,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0
E01003333,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003334,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003335,5,B,0.0,0.4,0.0,0.0,0.2,0.4,0.0
E01003336,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01003337,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01003338,6,E,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0
E01003339,5,B,0.0,0.6,0.0,0.0,0.2,0.2,0.0
E01003340,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003341,4,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003342,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003343,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01003344,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003345,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01003346,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003347,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01003348,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003349,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003350,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003351,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003352,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666
E01003353,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01003354,6,F,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0
E01003355,6,A,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
E01003356,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003357,6,E,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0
E01003358,6,A,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
E01003359,6,B,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
E01003360,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003361,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01003362,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01003363,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01003364,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01003365,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01003366,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01003368,5,B,0.0,0.4,0.2,0.0,0.0,0.4,0.0
E01003369,6,B,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
E01003370,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003371,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01003372,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01003373,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003374,4,F,0.0,0.25,0.0,0.0,0.25,0.5,0.0
E01003375,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01003376,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003377,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01003378,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01003379,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
E01003380,6,A,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
E01003381,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003382,6,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003383,6,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003384,5,A,0.8,0.2,0.0,0.0,0.0,0.0,0.0
E01003385,5,A,0.8,0.0,0.0,0.0,0.0,0.0,0.2
E01003386,7,C,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0
E01003387,6,F,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0
E01003388,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01003389,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01003390,5,E,0.0,0.0,0.2,0.0,0.8,0.0,0.0
E01003391,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01003392,4,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01003393,5,B,0.0,0.6,0.2,0.0,0.2,0.0,0.0
E01003394,5,C,0.0,0.0,0.8,0.0,0.0,0.2,0.0
E01003395,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01003396,4,F,0.0,0.25,0.25,0.0,0.0,0.5,0.0
E01003397,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01003398,5,C,0.0,0.2,0.6,0.0,0.0,0.2,0.0
E01003399,5,A,0.6,0.2,0.0,0.2,0.0,0.0,0.0
E01003400,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01003401,6,A,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
E01003402,6,A,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
E01003403,6,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003404,7,D,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
E01003405,7,F,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0
E01003406,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01003407,6,B,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0
E01003408,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
